,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
143,Eintracht Frankfurt,Schalke,1,3,1,7.3,6.5,,,,,36%,,5,"['Trapp', 'Abraham', 'Hinteregger', 'Ndicka', 'Durm', 'Sow', 'Hasebe', 'Kostic', 'Barkok', 'Younes', 'Andre Silva']","['Fahrmann', 'Becker', 'Kabak', 'Nastasic', 'Kolasinac', 'Stambouli', 'Serdar', 'Raman', 'Uth', 'Harit', 'Hoppe']",3 - 4 - 2 - 1,4 - 4 - 2
144,B. Monchengladbach,Werder Bremen,1,1,0,7.2,6.6,1.57,4.20,5.50,56%,44%,11,11,"['Sommer', 'Lainer', 'Ginter', 'Elvedi', 'Wendt', 'Kramer', 'Neuhaus', 'Herrmann', 'Wolf', 'Hofmann', 'Plea']","['Pavlenka', 'Veljkovic', 'Toprak', 'Friedl', 'Gebre Selassie', 'Mohwald', 'Agu', 'Eggestein', 'Mbom', 'Schmid', 'Sargent']",4 - 2 - 3 - 1,3 - 3 - 2 - 2
145,Mainz,Wolfsburg,2,0,2,6.3,7.2,,,1.75,38%,62%,8,8,"['Zentner', 'Niakhate', 'Bell', 'Hack', 'Oztunali', 'Latza', 'Barreiro', 'Boetius', 'Mwene', 'Burkardt', 'Onisiwo']","['Casteels', 'Baku', 'Lacroix', 'Brooks', 'Paulo Otavio', 'Schlager', 'Arnold', 'Brekalo', 'Philipp', 'Steffen', 'Weghorst']",3 - 5 - 2,4 - 2 - 3 - 1
146,Hertha Berlin,Hoffenheim,2,0,3,6.6,7.4,,,,57%,43%,13,11,"['Schwolow', 'Pekarik', 'Stark', 'Alderete', 'Mittelstadt', 'Darida', 'Tousart', 'Guendouzi', 'Cunha', 'Piatek', 'Cordoba']","['Baumann', 'Adams', 'Vogt', 'Posch', 'Gacinovic', 'Samassekou', 'John', 'Rudy', 'Baumgartner', 'Dabbur', 'Kramaric']",4 - 3 - 1 - 2,3 - 3 - 2 - 2
147,Bayer Leverkusen,Dortmund,1,2,1,7.6,7.0,3.25,3.80,2.05,48%,52%,23,15,"['Hradecky', 'Bender', 'Tah', 'Tapsoba', 'Wendell', 'Wirtz', 'Aranguiz', 'Amiri', 'Diaby', 'Alario', 'Bailey']","['Burki', 'Meunier', 'Akanji', 'Hummels', 'Guerreiro', 'Bellingham', 'Delaney', 'Sancho', 'Reus', 'Brandt', 'Haaland']",4 - 3 - 3,4 - 2 - 3 - 1
148,Schalke,FC Koln,2,1,2,7.0,7.4,2.87,3.30,2.40,61%,39%,15,13,"['Fahrmann', 'Becker', 'Kabak', 'Nastasic', 'Kolasinac', 'Stambouli', 'Serdar', 'Raman', 'Uth', 'Harit', 'Hoppe']","['Horn', 'Cestic', 'Bornauw', 'Czichos', 'Ehizibue', 'Hector', 'Skhiri', 'Drexler', 'Horn', 'Wolf', 'Duda']",4 - 2 - 3 - 1,3 - 5 - 2
149,RB Leipzig,Union Berlin,1,1,0,7.4,6.5,,,,64%,36%,15,4,"['Gulacsi', 'Klostermann', 'Upamecano', 'Halstenberg', 'Kampl', 'Mukiele', 'Olmo', 'Sabitzer', 'Angelino', 'Nkunku', 'Sorloth']","['Luthe', 'Friedrich', 'Knoche', 'Hubner', 'Ryerson', 'Griesbeck', 'Andrich', 'Ingvartsen', 'Lenz', 'Teuchert', 'Awoniyi']",3 - 1 - 4 - 2,3 - 5 - 2
150,Freiburg,Eintracht Frankfurt,0,2,2,6.9,7.0,,3.50,2.45,42%,58%,11,16,"['Muller', 'Kubler', 'Gulde', 'Schlotterbeck', 'Gunter', 'Sallai', 'Haberer', 'Lienhart', 'Grifo', 'Demirovic', 'Holer']","['Trapp', 'Tuta', 'Hinteregger', 'Ndicka', 'Toure', 'Sow', 'Hasebe', 'Kostic', 'Barkok', 'Younes', 'Andre Silva']",4 - 4 - 2,3 - 4 - 2 - 1
151,Augsburg,Bayern Munich,2,0,1,6.4,7.3,,,,,60%,,17,"['Gikiewicz', 'Oxford', 'Gouweleeuw', 'Uduokhai', 'Caligiuri', 'Khedira', 'Gruezo', 'Iago', 'Hahn', 'Richter', 'Vargas']","['Neuer', 'Pavard', 'Boateng', 'Alaba', 'Hernandez', 'Kimmich', 'Goretzka', 'Gnabry', 'Muller', 'Coman', 'Lewandowski']",3 - 4 - 3,4 - 2 - 3 - 1
152,Arminia Bielefeld,Stuttgart,1,3,0,7.3,6.4,4.33,3.80,1.80,39%,61%,9,11,"['Ortega', 'Brunner', 'Pieper', 'Nilsson', 'Laursen', 'Doan', 'Kunze', 'Hartel', 'Yabo', 'Klos', 'Cordova']","['Kobel', 'Stenzel', 'Anton', 'Kempf', 'Coulibaly', 'Endo', 'Mangala', 'Sosa', 'Forster', 'Klimowicz', 'Kalajdzic']",4 - 4 - 2,3 - 4 - 2 - 1
153,B. Monchengladbach,Dortmund,1,4,2,7.4,6.6,,,,41%,59%,10,16,"['Sommer', 'Ginter', 'Zakaria', 'Elvedi', 'Lainer', 'Kramer', 'Neuhaus', 'Bensebaini', 'Stindl', 'Hofmann', 'Plea']","['Burki', 'Morey Bauza', 'Akanji', 'Hummels', 'Guerreiro', 'Bellingham', 'Can', 'Brandt', 'Reus', 'Sancho', 'Haaland']",3 - 4 - 1 - 2,4 - 2 - 3 - 1
154,Mainz,RB Leipzig,1,3,2,7.1,6.6,7.50,4.75,1.40,39%,61%,10,12,"['Zentner', 'St. Juste', 'Bell', 'Niakhate', 'da Costa', 'Barreiro', 'Kohr', 'Latza', 'Mwene', 'Quaison', 'Onisiwo']","['Gulacsi', 'Orban', 'Upamecano', 'Halstenberg', 'Sabitzer', 'Adams', 'Olmo', 'Haidara', 'Angelino', 'Forsberg', 'Sorloth']",3 - 5 - 2,3 - 1 - 4 - 2
155,Freiburg,Stuttgart,1,2,1,7.2,6.6,3.10,3.60,2.20,42%,58%,9,27,"['Muller', 'Lienhart', 'Schlotterbeck', 'Gulde', 'Schmid', 'Haberer', 'Hofler', 'Gunter', 'Jeong', 'Demirovic', 'Grifo']","['Kobel', 'Stenzel', 'Anton', 'Kempf', 'Coulibaly', 'Endo', 'Mangala', 'Silas', 'Castro', 'Didavi', 'Gonzalez']",3 - 4 - 3,3 - 4 - 2 - 1
156,Bayer Leverkusen,Wolfsburg,2,0,1,6.5,7.4,2.00,3.70,3.50,60%,40%,10,8,"['Hradecky', 'Bender', 'Tah', 'Tapsoba', 'Sinkgraven', 'Amiri', 'Aranguiz', 'Wirtz', 'Diaby', 'Alario', 'Bailey']","['Casteels', 'Mbabu', 'Lacroix', 'Brooks', 'Paulo Otavio', 'Schlager', 'Arnold', 'Baku', 'Gerhardt', 'Steffen', 'Weghorst']",4 - 3 - 3,4 - 2 - 3 - 1
157,Augsburg,Union Berlin,1,2,1,7.2,6.6,3.40,3.40,2.15,42%,58%,8,9,"['Gikiewicz', 'Oxford', 'Gouweleeuw', 'Uduokhai', 'Caligiuri', 'Strobl', 'Gruezo', 'Iago', 'Hahn', 'Niederlechner', 'Richter']","['Luthe', 'Friedrich', 'Knoche', 'Schlotterbeck', 'Trimmel', 'Promel', 'Andrich', 'Lenz', 'Becker', 'Awoniyi', 'Ingvartsen']",3 - 4 - 3,3 - 4 - 3
158,Arminia Bielefeld,Eintracht Frankfurt,2,1,5,6.3,7.3,4.50,3.75,1.75,45%,55%,8,15,"['Ortega', 'Brunner', 'Pieper', 'Nilsson', 'Laursen', 'Doan', 'Kunze', 'Hartel', 'Yabo', 'Klos', 'Cordova']","['Trapp', 'Tuta', 'Hinteregger', 'Ndicka', 'Durm', 'Sow', 'Hasebe', 'Kostic', 'Kamada', 'Younes', 'Andre Silva']",4 - 4 - 2,3 - 4 - 2 - 1
159,Hertha Berlin,Werder Bremen,2,1,4,6.3,7.5,2.10,3.30,3.60,62%,38%,18,7,"['Schwolow', 'Pekarik', 'Stark', 'Alderete', 'Netz', 'Guendouzi', 'Tousart', 'Mittelstadt', 'Darida', 'Cordoba', 'Cunha']","['Pavlenka', 'Veljkovic', 'Toprak', 'Friedl', 'Gebre Selassie', 'Bittencourt', 'Eggestein', 'Agu', 'Schmid', 'Mbom', 'Selke']",4 - 3 - 3,3 - 4 - 2 - 1
160,Schalke,Bayern Munich,2,0,4,6.6,7.9,15.00,8.00,1.16,42%,58%,14,32,"['Fahrmann', 'Becker', 'Kabak', 'Nastasic', 'Oczipka', 'Stambouli', 'Serdar', 'Raman', 'Uth', 'Harit', 'Hoppe']","['Neuer', 'Sule', 'Boateng', 'Alaba', 'Davies', 'Kimmich', 'Goretzka', 'Sane', 'Muller', 'Gnabry', 'Lewandowski']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
161,Hoffenheim,FC Koln,1,3,0,7.6,6.4,1.70,3.80,4.75,52%,48%,13,13,"['Baumann', 'Adams', 'Nordtveit', 'Posch', 'Gacinovic', 'Samassekou', 'John', 'Rudy', 'Baumgartner', 'Bebou', 'Kramaric']","['Horn', 'Cestic', 'Bornauw', 'Horn', 'Ehizibue', 'Skhiri', 'Katterbach', 'Hector', 'Drexler', 'Wolf', 'Duda']",3 - 3 - 2 - 2,3 - 3 - 2 - 2
162,Stuttgart,Mainz,1,2,0,7.7,6.3,1.60,4.33,5.00,53%,47%,9,10,"['Kobel', 'Mavropanos', 'Anton', 'Kempf', 'Silas', 'Endo', 'Mangala', 'Sosa', 'Castro', 'Gonzalez', 'Kalajdzic']","['Zentner', 'St. Juste', 'Bell', 'Niakhate', 'da Costa', 'Kohr', 'Fernandes', 'Mwene', 'Latza', 'Quaison', 'Onisiwo']",3 - 4 - 2 - 1,3 - 4 - 1 - 2
163,Werder Bremen,Schalke,0,1,1,6.8,7.0,2.05,3.40,3.60,45%,55%,15,6,"['Pavlenka', 'Veljkovic', 'Toprak', 'Friedl', 'Gebre Selassie', 'Eggestein', 'Agu', 'Bittencourt', 'Mbom', 'Sargent', 'Schmid']","['Fahrmann', 'Becker', 'Kabak', 'Nastasic', 'Kolasinac', 'Stambouli', 'Mascarell', 'Schopf', 'Uth', 'Harit', 'Hoppe']",3 - 3 - 2 - 2,4 - 2 - 3 - 1
164,Union Berlin,B. Monchengladbach,0,1,1,7.1,7.2,3.50,3.60,2.00,43%,57%,13,12,"['Luthe', 'Friedrich', 'Knoche', 'Schlotterbeck', 'Ryerson', 'Gentner', 'Andrich', 'Giesselmann', 'Ingvartsen', 'Teuchert', 'Awoniyi']","['Sommer', 'Lainer', 'Ginter', 'Elvedi', 'Bensebaini', 'Wolf', 'Kramer', 'Zakaria', 'Hofmann', 'Thuram', 'Plea']",3 - 4 - 1 - 2,4 - 4 - 2
165,Eintracht Frankfurt,Hertha Berlin,1,3,1,7.4,6.5,1.70,3.90,4.50,59%,41%,17,11,"['Trapp', 'Tuta', 'Hinteregger', 'Ndicka', 'Barkok', 'Sow', 'Hasebe', 'Kostic', 'Kamada', 'Younes', 'Andre Silva']","['Jarstein', 'Klunter', 'Stark', 'Torunarigha', 'Netz', 'Ascacibar', 'Tousart', 'Lukebakio', 'Guendouzi', 'Cunha', 'Piatek']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
166,Dortmund,Augsburg,1,3,1,7.3,6.5,1.22,6.50,10.00,63%,37%,14,5,"['Hitz', 'Morey Bauza', 'Akanji', 'Hummels', 'Guerreiro', 'Delaney', 'Brandt', 'Sancho', 'Reus', 'Reyna', 'Haaland']","['Gikiewicz', 'Oxford', 'Gouweleeuw', 'Uduokhai', 'Caligiuri', 'Strobl', 'Gruezo', 'Iago', 'Hahn', 'Niederlechner', 'Richter']",4 - 2 - 3 - 1,3 - 4 - 3
167,Bayern Munich,Hoffenheim,1,4,1,7.6,6.6,1.20,7.50,10.00,60%,40%,15,14,"['Neuer', 'Pavard', 'Boateng', 'Alaba', 'Davies', 'Kimmich', 'Roca', 'Gnabry', 'Muller', 'Coman', 'Lewandowski']","['Baumann', 'Adams', 'Nordtveit', 'Posch', 'Gacinovic', 'Samassekou', 'John', 'Rudy', 'Baumgartner', 'Bebou', 'Kramaric']",4 - 2 - 3 - 1,3 - 3 - 2 - 2
168,RB Leipzig,Bayer Leverkusen,1,1,0,7.4,6.7,1.90,3.60,4.00,45%,55%,16,8,"['Gulacsi', 'Mukiele', 'Upamecano', 'Klostermann', 'Adams', 'Kampl', 'Sabitzer', 'Angelino', 'Olmo', 'Sorloth', 'Nkunku']","['Hradecky', 'Fosu-Mensah', 'Tah', 'Tapsoba', 'Wendell', 'Sinkgraven', 'Aranguiz', 'Demirbay', 'Diaby', 'Bailey', 'Wirtz']",3 - 4 - 3,4 - 3 - 3
169,FC Koln,Arminia Bielefeld,1,3,1,7.2,6.4,2.20,3.20,3.40,46%,54%,14,9,"['Horn', 'Mere', 'Czichos', 'Horn', 'Wolf', 'Skhiri', 'Katterbach', 'Rexhbecaj', 'Duda', 'Dennis', 'Jakobs']","['Ortega', 'Brunner', 'Pieper', 'Nilsson', 'Laursen', 'Doan', 'Kunze', 'Hartel', 'Yabo', 'Klos', 'Schipplock']",3 - 3 - 1 - 3,4 - 4 - 2
170,Wolfsburg,Freiburg,1,3,0,7.4,6.4,1.95,3.60,3.60,47%,53%,12,9,"['Casteels', 'Mbabu', 'Lacroix', 'Brooks', 'Paulo Otavio', 'Schlager', 'Arnold', 'Baku', 'Gerhardt', 'Steffen', 'Weghorst']","['Muller', 'Lienhart', 'Schlotterbeck', 'Gulde', 'Schmid', 'Santamaria', 'Hofler', 'Gunter', 'Jeong', 'Demirovic', 'Grifo']",4 - 2 - 3 - 1,3 - 4 - 3
171,Hertha Berlin,Bayern Munich,2,0,1,6.7,7.5,10.00,6.50,1.25,41%,59%,11,17,"['Jarstein', 'Pekarik', 'Stark', 'Torunarigha', 'Mittelstadt', 'Tousart', 'Ascacibar', 'Lukebakio', 'Darida', 'Cunha', 'Piatek']","['Neuer', 'Pavard', 'Sule', 'Alaba', 'Hernandez', 'Kimmich', 'Sane', 'Gnabry', 'Muller', 'Coman', 'Lewandowski']",4 - 2 - 3 - 1,4 - 1 - 4 - 1
172,Schalke,RB Leipzig,2,0,3,6.4,7.7,9.50,5.00,1.30,38%,62%,3,24,"['Fahrmann', 'William Furtado', 'Mustafi', 'Nastasic', 'Kolasinac', 'Stambouli', 'Mascarell', 'Schopf', 'Uth', 'Harit', 'Hoppe']","['Gulacsi', 'Mukiele', 'Upamecano', 'Orban', 'Adams', 'Nkunku', 'Kampl', 'Sabitzer', 'Angelino', 'Olmo', 'Sorloth']",4 - 2 - 3 - 1,3 - 5 - 2
173,Mainz,Union Berlin,1,1,0,7.4,6.5,3.00,3.30,2.45,45%,55%,9,10,"['Zentner', 'St. Juste', 'Bell', 'Niakhate', 'da Costa', 'Kohr', 'Mwene', 'Barreiro', 'Latza', 'Onisiwo', 'Szalai']","['Luthe', 'Friedrich', 'Knoche', 'Schlotterbeck', 'Trimmel', 'Andrich', 'Giesselmann', 'Gentner', 'Ingvartsen', 'Awoniyi', 'Teuchert']",3 - 3 - 2 - 2,3 - 3 - 2 - 2
174,Freiburg,Dortmund,1,2,1,7.1,6.5,5.00,4.50,1.57,37%,63%,6,16,"['Muller', 'Schmid', 'Lienhart', 'Schlotterbeck', 'Gunter', 'Hofler', 'Santamaria', 'Holer', 'Grifo', 'Jeong', 'Demirovic']","['Hitz', 'Can', 'Akanji', 'Hummels', 'Guerreiro', 'Delaney', 'Reyna', 'Reus', 'Brandt', 'Sancho', 'Haaland']",4 - 4 - 2,4 - 1 - 4 - 1
175,Bayer Leverkusen,Stuttgart,1,5,2,7.6,6.2,1.80,4.00,4.00,56%,44%,25,14,"['Hradecky', 'Fosu-Mensah', 'Tah', 'Tapsoba', 'Sinkgraven', 'Wirtz', 'Aranguiz', 'Demirbay', 'Diaby', 'Schick', 'Bailey']","['Kobel', 'Mavropanos', 'Anton', 'Kempf', 'Massimo', 'Mangala', 'Endo', 'Silas', 'Klimowicz', 'Forster', 'Gonzalez']",4 - 3 - 3,3 - 4 - 2 - 1
176,Augsburg,Wolfsburg,2,0,2,6.6,7.4,5.00,3.75,1.66,43%,57%,9,17,"['Gikiewicz', 'Gumny', 'Gouweleeuw', 'Uduokhai', 'Pedersen', 'Strobl', 'Gruezo', 'Caligiuri', 'Benes', 'Hahn', 'Niederlechner']","['Casteels', 'Mbabu', 'Lacroix', 'Brooks', 'Paulo Otavio', 'Schlager', 'Arnold', 'Baku', 'Gerhardt', 'Steffen', 'Weghorst']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
177,B. Monchengladbach,FC Koln,2,1,2,6.4,7.2,1.60,4.00,5.50,60%,40%,10,7,"['Sommer', 'Lainer', 'Ginter', 'Jantschke', 'Wendt', 'Zakaria', 'Neuhaus', 'Herrmann', 'Stindl', 'Wolf', 'Embolo']","['Horn', 'Mere', 'Czichos', 'Cestic', 'Ehizibue', 'Skhiri', 'Jakobs', 'Ozcan', 'Rexhbecaj', 'Dennis', 'Duda']",4 - 2 - 3 - 1,3 - 3 - 2 - 2
178,Hoffenheim,Eintracht Frankfurt,2,1,3,6.3,7.3,2.70,3.80,2.30,55%,45%,8,9,"['Baumann', 'Richards', 'Vogt', 'Posch', 'Gacinovic', 'Samassekou', 'John', 'Rudy', 'Baumgartner', 'Belfodil', 'Kramaric']","['Trapp', 'Tuta', 'Hinteregger', 'Ndicka', 'Durm', 'Hasebe', 'Sow', 'Kostic', 'Kamada', 'Younes', 'Andre Silva']",3 - 3 - 2 - 2,3 - 4 - 2 - 1
179,RB Leipzig,Augsburg,1,2,1,7.2,6.3,1.20,6.50,15.00,58%,42%,16,4,"['Gulacsi', 'Klostermann', 'Orban', 'Halstenberg', 'Mukiele', 'Haidara', 'Kampl', 'Angelino', 'Nkunku', 'Olmo', 'Poulsen']","['Gikiewicz', 'Oxford', 'Gouweleeuw', 'Suchy', 'Gumny', 'Strobl', 'Gruezo', 'Pedersen', 'Caligiuri', 'Benes', 'Hahn']",3 - 4 - 1 - 2,3 - 4 - 2 - 1
180,Werder Bremen,Freiburg,0,0,0,7.0,7.0,2.50,3.25,2.80,45%,55%,12,8,"['Pavlenka', 'Veljkovic', 'Toprak', 'Friedl', 'Gebre Selassie', 'Mohwald', 'Eggestein', 'Rashica', 'Augustinsson', 'Sargent', 'Schmid']","['Muller', 'Gulde', 'Lienhart', 'Heintz', 'Schmid', 'Hofler', 'Santamaria', 'Gunter', 'Jeong', 'Grifo', 'Demirovic']",3 - 5 - 2,3 - 4 - 2 - 1
181,Stuttgart,Hertha Berlin,0,1,1,7.2,6.8,2.15,3.60,3.25,53%,47%,11,11,"['Kobel', 'Mavropanos', 'Karazor', 'Anton', 'Silas', 'Mangala', 'Endo', 'Sosa', 'Forster', 'Thommy', 'Kalajdzic']","['Jarstein', 'Pekarik', 'Stark', 'Alderete', 'Mittelstadt', 'Tousart', 'Ascacibar', 'Lukebakio', 'Guendouzi', 'Cunha', 'Piatek']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
182,Dortmund,Hoffenheim,0,2,2,6.9,6.8,1.44,4.75,6.50,53%,47%,7,13,"['Hitz', 'Can', 'Hummels', 'Akanji', 'Guerreiro', 'Bellingham', 'Delaney', 'Brandt', 'Reyna', 'Sancho', 'Haaland']","['Baumann', 'Posch', 'Grillitsch', 'Vogt', 'Kaderabek', 'Rudy', 'Samassekou', 'John', 'Baumgartner', 'Bebou', 'Dabbur']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
183,Bayer Leverkusen,Mainz,0,2,2,7.2,7.0,1.45,4.50,6.50,66%,34%,11,18,"['Hradecky', 'Fosu-Mensah', 'Tah', 'Tapsoba', 'Wendell', 'Demirbay', 'Aranguiz', 'Wirtz', 'Bailey', 'Alario', 'Diaby']","['Zentner', 'St. Juste', 'Bell', 'Niakhate', 'da Costa', 'Kohr', 'Mwene', 'Barreiro', 'Latza', 'Onisiwo', 'Szalai']",4 - 3 - 3,3 - 3 - 2 - 2
184,Union Berlin,Schalke,0,0,0,7.0,7.1,1.72,3.60,5.25,38%,62%,19,6,"['Karius', 'Friedrich', 'Knoche', 'Hubner', 'Trimmel', 'Andrich', 'Giesselmann', 'Gentner', 'Ingvartsen', 'Awoniyi', 'Pohjanpalo']","['Fahrmann', 'Becker', 'Mustafi', 'Thiaw', 'Kolasinac', 'Stambouli', 'Serdar', 'William Furtado', 'Bentaleb', 'Harit', 'Hoppe']",3 - 3 - 2 - 2,4 - 2 - 3 - 1
185,Eintracht Frankfurt,FC Koln,1,2,0,7.3,6.6,1.55,4.20,6.00,58%,42%,17,6,"['Trapp', 'Tuta', 'Hinteregger', 'Ndicka', 'Durm', 'Sow', 'Hasebe', 'Kostic', 'Kamada', 'Younes', 'Andre Silva']","['Horn', 'Cestic', 'Mere', 'Czichos', 'Wolf', 'Ozcan', 'Skhiri', 'Rexhbecaj', 'Horn', 'Dennis', 'Duda']",3 - 4 - 2 - 1,3 - 5 - 2
186,Wolfsburg,B. Monchengladbach,0,0,0,7.4,7.2,,,,55%,45%,18,12,"['Casteels', 'Mbabu', 'Lacroix', 'Brooks', 'Paulo Otavio', 'Schlager', 'Arnold', 'Baku', 'Gerhardt', 'Steffen', 'Weghorst']","['Sommer', 'Lainer', 'Ginter', 'Elvedi', 'Bensebaini', 'Kramer', 'Neuhaus', 'Lazaro', 'Stindl', 'Hofmann', 'Plea']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
187,Bayern Munich,Arminia Bielefeld,0,3,3,7.1,7.2,1.14,8.00,17.00,65%,35%,19,7,"['Neuer', 'Sarr', 'Sule', 'Hernandez', 'Davies', 'Tolisso', 'Alaba', 'Sane', 'Choupo-Moting', 'Coman', 'Lewandowski']","['Ortega', 'Brunner', 'Pieper', 'Nilsson', 'Laursen', 'Kunze', 'Prietl', 'Doan', 'Vlap', 'Voglsammer', 'Klos']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
188,Arminia Bielefeld,Wolfsburg,2,0,3,6.3,7.5,,,1.60,45%,55%,7,11,"['Ortega', 'Brunner', 'Pieper', 'Nilsson', 'Laursen', 'Kunze', 'Prietl', 'Doan', 'Vlap', 'Voglsammer', 'Klos']","['Casteels', 'Mbabu', 'Lacroix', 'Brooks', 'Paulo Otavio', 'Schlager', 'Arnold', 'Baku', 'Gerhardt', 'Steffen', 'Weghorst']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
189,Freiburg,Union Berlin,2,0,1,6.5,7.3,,,3.20,63%,37%,9,15,"['Muller', 'Schmid', 'Lienhart', 'Gulde', 'Gunter', 'Haberer', 'Santamaria', 'Hofler', 'Grifo', 'Holer', 'Petersen']","['Karius', 'Friedrich', 'Knoche', 'Schlotterbeck', 'Trimmel', 'Promel', 'Andrich', 'Ingvartsen', 'Lenz', 'Bulter', 'Pohjanpalo']",4 - 4 - 2,3 - 5 - 2
190,FC Koln,Stuttgart,2,0,1,6.5,7.1,3.75,3.60,1.95,50%,50%,9,9,"['Horn', 'Cestic', 'Mere', 'Czichos', 'Ehizibue', 'Wolf', 'Skhiri', 'Rexhbecaj', 'Jakobs', 'Duda', 'Dennis']","['Kobel', 'Mavropanos', 'Anton', 'Kempf', 'Silas', 'Endo', 'Mangala', 'Sosa', 'Forster', 'Castro', 'Kalajdzic']",3 - 5 - 1 - 1,3 - 4 - 2 - 1
191,Eintracht Frankfurt,Bayern Munich,1,2,1,7.4,6.8,4.00,4.20,1.75,43%,57%,12,22,"['Trapp', 'Tuta', 'Hinteregger', 'Ndicka', 'Toure', 'Hasebe', 'Rode', 'Kostic', 'Kamada', 'Younes', 'Jovic']","['Neuer', 'Sule', 'Boateng', 'Alaba', 'Davies', 'Kimmich', 'Roca', 'Sane', 'Choupo-Moting', 'Coman', 'Lewandowski']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
192,B. Monchengladbach,Mainz,2,1,2,6.8,6.9,,,,,36%,12,8,"['Sommer', 'Ginter', 'Elvedi', 'Bensebaini', 'Lainer', 'Hofmann', 'Kramer', 'Neuhaus', 'Lazaro', 'Plea', 'Stindl']","['Zentner', 'St. Juste', 'Bell', 'Niakhate', 'da Costa', 'Kohr', 'Mwene', 'Barreiro', 'Latza', 'Onisiwo', 'Szalai']",3 - 5 - 2,3 - 3 - 2 - 2
193,Schalke,Dortmund,2,0,4,6.2,7.5,,,,,,,9,"['Fahrmann', 'Becker', 'Thiaw', 'Oczipka', 'Kolasinac', 'Stambouli', 'William Furtado', 'Serdar', 'Boujellab', 'Harit', 'Hoppe']","['Hitz', 'Morey Bauza', 'Can', 'Hummels', 'Guerreiro', 'Delaney', 'Dahoud', 'Reus', 'Brandt', 'Sancho', 'Haaland']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
194,Augsburg,Bayer Leverkusen,0,1,1,6.8,6.9,5.75,4.33,1.55,33%,67%,6,10,"['Gikiewicz', 'Framberger', 'Gouweleeuw', 'Uduokhai', 'Pedersen', 'Strobl', 'Khedira', 'Caligiuri', 'Benes', 'Vargas', 'Niederlechner']","['Lomb', 'Fosu-Mensah', 'Bender', 'Tapsoba', 'Wendell', 'Wirtz', 'Aranguiz', 'Demirbay', 'Bailey', 'Schick', 'Diaby']",4 - 2 - 3 - 1,4 - 3 - 3
195,Hertha Berlin,RB Leipzig,2,0,3,6.5,7.4,,,,,,,14,"['Jarstein', 'Klunter', 'Stark', 'Dardai', 'Leckie', 'Tousart', 'Khedira', 'Mittelstadt', 'Cunha', 'Piatek', 'Lukebakio']","['Gulacsi', 'Klostermann', 'Orban', 'Halstenberg', 'Adams', 'Haidara', 'Sabitzer', 'Angelino', 'Hwang', 'Poulsen', 'Olmo']",3 - 4 - 1 - 2,3 - 4 - 3
196,Hoffenheim,Werder Bremen,1,4,0,7.3,6.2,2.20,3.50,3.20,51%,49%,12,3,"['Baumann', 'Adams', 'Grillitsch', 'Richards', 'Kaderabek', 'Rudy', 'Samassekou', 'John', 'Baumgartner', 'Bebou', 'Dabbur']","['Pavlenka', 'Veljkovic', 'Toprak', 'Friedl', 'Gebre Selassie', 'Bittencourt', 'Mohwald', 'Eggestein', 'Agu', 'Sargent', 'Rashica']",3 - 4 - 1 - 2,3 - 5 - 2
197,Werder Bremen,Eintracht Frankfurt,1,2,1,7.2,6.6,4.00,3.80,1.75,37%,63%,9,13,"['Pavlenka', 'Veljkovic', 'Toprak', 'Friedl', 'Gebre Selassie', 'Eggestein', 'Mohwald', 'Agu', 'Sargent', 'Schmid', 'Rashica']","['Trapp', 'Tuta', 'Hasebe', 'Hinteregger', 'Durm', 'Sow', 'Rode', 'Kostic', 'Kamada', 'Younes', 'Andre Silva']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
198,Wolfsburg,Hertha Berlin,1,2,0,7.1,6.4,,,,,42%,11,7,"['Casteels', 'Mbabu', 'Lacroix', 'Pongracic', 'Paulo Otavio', 'Schlager', 'Arnold', 'Baku', 'Gerhardt', 'Steffen', 'Weghorst']","['Jarstein', 'Klunter', 'Stark', 'Dardai', 'Zeefuik', 'Tousart', 'Khedira', 'Mittelstadt', 'Darida', 'Cunha', 'Radonjic']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
199,Stuttgart,Schalke,1,5,1,7.4,6.3,1.55,4.75,5.75,48%,52%,19,11,"['Kobel', 'Mavropanos', 'Anton', 'Kempf', 'Silas', 'Endo', 'Mangala', 'Sosa', 'Forster', 'Castro', 'Kalajdzic']","['Langer', 'Becker', 'Mustafi', 'Thiaw', 'Kolasinac', 'Serdar', 'Mascarell', 'Stambouli', 'William Furtado', 'Hoppe', 'Harit']",3 - 4 - 2 - 1,4 - 3 - 3
