,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
24,Parma,Verona,1,1,0,7.3,6.4,2.30,3.30,3.10,43%,57%,7,8,"['Sepe', 'Laurini', 'Dermaku', 'Alves', 'Pezzella', 'Hernani', 'Brugman', 'Kurtic', 'Kucka', 'Karamoh', 'Gervinho']","['Silvestri', 'Cetin', 'Gunter', 'Lovato', 'Faraoni', 'Tameze', 'Ilic', 'Dimarco', 'Barak', 'Zaccagni', 'Favilli']",4 - 3 - 1 - 2,3 - 4 - 2 - 1
25,Lazio,Inter,0,1,1,6.9,7.1,2.87,3.75,2.25,41%,59%,11,11,"['Strakosha', 'Patric', 'Acerbi', 'Radu', 'Lazzari', 'Milinkovic-Savic', 'Lucas Leiva', 'Luis Alberto', 'Marusic', 'Correa', 'Immobile']","['Handanovic', 'Skriniar', 'de Vrij', 'Bastoni', 'Hakimi', 'Barella', 'Vidal', 'Gagliardini', 'Perisic', 'Lukaku', 'Martinez']",3 - 5 - 2,3 - 5 - 2
26,Benevento,Bologna,1,1,0,6.9,6.7,2.87,3.60,2.30,39%,61%,6,13,"['Montipo', 'Letizia', 'Glik', 'Caldirola', 'Foulon', 'Hetemaj', 'Schiattarella', 'Ionita', 'Caprari', 'Falque', 'Moncini']","['Skorupski', 'De Silvestri', 'Medel', 'Tomiyasu', 'Hickey', 'Skov Olsen', 'Soriano', 'Schouten', 'Svanberg', 'Barrow', 'Palacio']",4 - 3 - 2 - 1,4 - 5 - 1
27,AC Milan,Spezia,1,3,0,7.7,6.3,1.33,5.00,9.50,60%,40%,10,3,"['Donnarumma', 'Calabria', 'Kjaer', 'Gabbia', 'Hernandez', 'Tonali', 'Krunic', 'Leao', 'Diaz', 'Saelemaekers', 'Colombo']","['Rafael Pinheiro', 'Sala', 'Chabot', 'Erlic', 'Marchizza', 'Pobega', 'Ricci', 'Maggiore', 'Verde', 'Galabinov', 'Gyasi']",4 - 2 - 3 - 1,4 - 3 - 3
28,Napoli,Atalanta,1,4,1,7.6,6.4,2.30,3.60,2.90,52%,48%,18,11,"['Ospina', 'Di Lorenzo', 'Manolas', 'Koulibaly', 'Hysaj', 'Ruiz', 'Bakayoko', 'Politano', 'Mertens', 'Lozano', 'Osimhen']","['Sportiello', 'Toloi', 'Romero', 'Palomino', 'Depaoli', 'de Roon', 'Pasalic', 'Gosens', 'Ilicic', 'Papu Gomez', 'Zapata']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
29,Sampdoria,Lazio,1,3,0,7.2,6.5,3.40,3.60,2.05,53%,47%,11,8,"['Audero', 'Bereszynski', 'Tonelli', 'Yoshida', 'Augello', 'Candreva', 'Thorsby', 'Ekdal', 'Jankto', 'Ramirez', 'Quagliarella']","['Strakosha', 'Patric', 'Hoedt', 'Acerbi', 'Anderson', 'Milinkovic-Savic', 'Lucas Leiva', 'Luis Alberto', 'Parolo', 'Correa', 'Caicedo']",4 - 4 - 2,3 - 5 - 2
30,Inter,AC Milan,2,1,2,6.6,7.4,2.05,3.60,3.50,53%,47%,12,8,"['Handanovic', ""D'Ambrosio"", 'de Vrij', 'Kolarov', 'Hakimi', 'Brozovic', 'Vidal', 'Perisic', 'Barella', 'Martinez', 'Lukaku']","['Donnarumma', 'Calabria', 'Kjaer', 'Romagnoli', 'Hernandez', 'Bennacer', 'Kessie', 'Saelemaekers', 'Calhanoglu', 'Leao', 'Ibrahimovic']",3 - 4 - 1 - 2,4 - 2 - 3 - 1
31,Crotone,Juventus,0,1,1,7.0,7.1,6.00,4.00,1.53,45%,55%,9,8,"['Cordaz', 'Magallan', 'Marrone', 'Luperto', 'Pereira', 'Molina', 'Cigarini', 'Vulic', 'Reca', 'Messias', 'Simy']","['Buffon', 'Danilo', 'Bonucci', 'Demiral', 'Chiesa', 'Bentancur', 'Arthur Melo', 'Frabotta', 'Kulusevski', 'Portanova', 'Morata']",3 - 5 - 2,3 - 4 - 2 - 1
32,Bologna,Sassuolo,2,3,4,6.5,7.3,2.25,3.60,2.90,45%,55%,11,20,"['Skorupski', 'De Silvestri', 'Danilo', 'Tomiyasu', 'Hickey', 'Schouten', 'Svanberg', 'Orsolini', 'Soriano', 'Barrow', 'Palacio']","['Consigli', 'Muldur', 'Chiriches', 'Ferrari', 'Kyriakopoulos', 'Bourabia', 'Locatelli', 'Berardi', 'Traore', 'Djuricic', 'Caputo']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
33,Torino,Cagliari,2,2,3,6.6,7.0,2.15,3.50,3.30,54%,46%,10,9,"['Sirigu', 'Vojvoda', 'Lyanco', ""N'Koulou"", 'Rodriguez', 'Meite', 'Rincon', 'Linetty', 'Lukic', 'Bonazzoli', 'Belotti']","['Cragno', 'Zappa', 'Walukiewicz', 'Godin', 'Lykogiannis', 'Nandez', 'Marin', 'Rog', 'Sottil', 'Simeone', 'Joao Pedro Galvao']",4 - 3 - 1 - 2,4 - 4 - 2
34,Spezia,Fiorentina,0,2,2,7.0,6.9,7.00,4.50,1.44,50%,50%,6,7,"['Provedel', 'Sala', 'Chabot', 'Terzi', 'Bastoni', 'Acampora', 'Ricci', 'Deiola', 'Verde', 'Piccoli', 'Gyasi']","['Dragowski', 'Milenkovic', 'Pezzella', 'Caceres', 'Lirola', 'Bonaventura', 'Amrabat', 'Castrovilli', 'Biraghi', 'Ribery', 'Vlahovic']",4 - 3 - 3,3 - 5 - 2
35,Udinese,Parma,1,3,2,7.1,6.5,1.90,3.50,4.00,47%,53%,9,7,"['Nicolas Andrade', 'Rodrigo Becao', 'De Maio', 'Samir Caetano', 'ter Avest', 'de Paul', 'Arslan', 'Pereyra', 'Ouwejan', 'Lasagna', 'Okaka']","['Sepe', 'Laurini', 'Iacoponi', 'Gagliolo', 'Pezzella', 'Hernani', 'Brugman', 'Kurtic', 'Kucka', 'Karamoh', 'Gervinho']",3 - 5 - 2,4 - 3 - 1 - 2
36,AS Roma,Benevento,1,5,2,7.3,6.3,1.36,5.00,8.00,54%,46%,16,8,"['Mirante', 'Mancini', 'Cristante', 'Ibanez', 'Santon', 'Pellegrini', 'Veretout', 'Spinazzola', 'Mkhitaryan', 'Pedro', 'Dzeko']","['Montipo', 'Foulon', 'Glik', 'Caldirola', 'Letizia', 'Ionita', 'Schiattarella', 'Dabo', 'Falque', 'Caprari', 'Lapadula']",3 - 4 - 2 - 1,4 - 3 - 2 - 1
37,Verona,Genoa,0,0,0,7.3,7.3,2.25,3.50,3.00,57%,43%,18,5,"['Silvestri', 'Ceccherini', 'Lovato', 'Alan Empereur', 'Faraoni', 'Tameze', 'Ilic', 'Vieira', 'Lazovic', 'Colley', 'Favilli']","['Perin', 'Bani', 'Zapata', 'Masiello', 'Ghiglione', 'Badelj', 'Radovanovic', 'Rovella', 'Czyborra', 'Pandev', 'Shomurodov']",3 - 5 - 2,3 - 5 - 2
38,Sassuolo,Torino,0,3,3,7.3,7.1,1.61,4.50,4.75,62%,38%,13,14,"['Consigli', 'Ayhan', 'Chiriches', 'Ferrari', 'Kyriakopoulos', 'Lopez', 'Locatelli', 'Berardi', 'Raspadori', 'Djuricic', 'Caputo']","['Sirigu', 'Vojvoda', 'Bremer', 'Lyanco', 'Rodriguez', 'Meite', 'Rincon', 'Linetty', 'Lukic', 'Verdi', 'Belotti']",4 - 2 - 3 - 1,4 - 3 - 1 - 2
39,Atalanta,Sampdoria,2,1,3,6.7,7.2,1.53,4.75,5.25,69%,31%,10,5,"['Sportiello', 'Sutalo', 'Palomino', 'Djimsiti', 'Depaoli', 'Pasalic', 'de Roon', 'Mojica', 'Papu Gomez', 'Ilicic', 'Lammers']","['Audero', 'Bereszynski', 'Tonelli', 'Yoshida', 'Augello', 'Damsgaard', 'Thorsby', 'Ekdal', 'Jankto', 'Quagliarella', 'Ramirez']",3 - 4 - 1 - 2,4 - 4 - 2
40,Genoa,Inter,2,0,2,6.7,7.2,8.00,5.50,1.33,39%,61%,1,10,"['Perin', 'Goldaniga', 'Zapata', 'Bani', 'Ghiglione', 'Rovella', 'Badelj', 'Behrami', 'Czyborra', 'Pandev', 'Pjaca']","['Handanovic', ""D'Ambrosio"", 'Ranocchia', 'Bastoni', 'Darmian', 'Vidal', 'Brozovic', 'Perisic', 'Eriksen', 'Lukaku', 'Martinez']",3 - 5 - 2,3 - 4 - 1 - 2
41,Lazio,Bologna,1,2,1,7.5,6.6,1.61,4.33,4.80,50%,50%,6,16,"['Reina', 'Patric', 'Hoedt', 'Acerbi', 'Marusic', 'Akpa Akpro', 'Lucas Leiva', 'Luis Alberto', 'Fares', 'Correa', 'Immobile']","['Skorupski', 'De Silvestri', 'Danilo', 'Tomiyasu', 'Hickey', 'Orsolini', 'Soriano', 'Schouten', 'Svanberg', 'Sansone', 'Palacio']",3 - 5 - 2,4 - 2 - 3 - 1
42,Cagliari,Crotone,1,4,2,7.3,6.4,2.20,3.40,3.20,45%,55%,15,11,"['Cragno', 'Zappa', 'Walukiewicz', 'Godin', 'Lykogiannis', 'Marin', 'Rog', 'Nandez', 'Joao Pedro Galvao', 'Sottil', 'Simeone']","['Cordaz', 'Magallan', 'Golemic', 'Luperto', 'Pereira', 'Benali', 'Cigarini', 'Molina', 'Reca', 'Messias', 'Simy']",4 - 2 - 3 - 1,3 - 5 - 2
43,Parma,Spezia,0,2,2,7.1,7.1,1.90,3.60,3.80,49%,51%,15,13,"['Sepe', 'Grassi', 'Iacoponi', 'Gagliolo', 'Pezzella', 'Hernani', 'Brugman', 'Kurtic', 'Kucka', 'Cornelius', 'Gervinho']","['Provedel', 'Sala', 'Chabot', 'Terzi', 'Bastoni', 'Pobega', 'Bartolomei', 'Agoume', 'Agudelo', 'Nzola', 'Gyasi']",4 - 3 - 1 - 2,4 - 3 - 3
44,Benevento,Napoli,2,1,2,6.6,7.2,11.00,6.00,1.25,41%,59%,6,14,"['Montipo', 'Letizia', 'Glik', 'Caldirola', 'Foulon', 'Ionita', 'Schiattarella', 'Dabo', 'Insigne', 'Caprari', 'Lapadula']","['Meret', 'Di Lorenzo', 'Manolas', 'Koulibaly', 'Rui', 'Ruiz', 'Bakayoko', 'Lozano', 'Mertens', 'Insigne', 'Osimhen']",4 - 3 - 2 - 1,4 - 2 - 3 - 1
45,Fiorentina,Udinese,1,3,2,7.2,6.4,1.90,3.60,4.00,47%,53%,4,11,"['Dragowski', 'Milenkovic', 'Pezzella', 'Caceres', 'Lirola', 'Bonaventura', 'Amrabat', 'Castrovilli', 'Biraghi', 'Callejon', 'Vlahovic']","['Nicolas Andrade', 'Rodrigo Becao', 'De Maio', 'Samir Caetano', 'Molina', 'de Paul', 'Arslan', 'Pereyra', 'Ouwejan', 'Lasagna', 'Okaka']",3 - 5 - 1 - 1,3 - 5 - 2
46,Juventus,Verona,0,1,1,7.1,7.0,1.36,4.75,8.00,59%,41%,16,5,"['Szczesny', 'Demiral', 'Bonucci', 'Danilo', 'Cuadrado', 'Arthur Melo', 'Rabiot', 'Bernardeschi', 'Ramsey', 'Dybala', 'Morata']","['Silvestri', 'Ceccherini', 'Lovato', 'Alan Empereur', 'Faraoni', 'Vieira', 'Tameze', 'Lazovic', 'Zaccagni', 'Kalinic', 'Colley']",3 - 4 - 1 - 2,3 - 4 - 2 - 1
47,AC Milan,AS Roma,0,3,3,6.9,7.0,2.15,3.75,3.10,56%,44%,13,11,"['Tatarusanu', 'Calabria', 'Kjaer', 'Romagnoli', 'Hernandez', 'Bennacer', 'Kessie', 'Saelemaekers', 'Calhanoglu', 'Leao', 'Ibrahimovic']","['Mirante', 'Mancini', 'Ibanez', 'Kumbulla', 'Karsdorp', 'Pellegrini', 'Veretout', 'Spinazzola', 'Mkhitaryan', 'Pedro', 'Dzeko']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
48,Crotone,Atalanta,2,1,2,6.4,7.5,5.75,4.50,1.50,42%,58%,4,16,"['Cordaz', 'Magallan', 'Marrone', 'Luperto', 'Pereira', 'Zanellato', 'Benali', 'Vulic', 'Reca', 'Messias', 'Simy']","['Sportiello', 'Toloi', 'Romero', 'Djimsiti', 'Hateboer', 'Freuler', 'Pasalic', 'Mojica', 'Malinovsky', 'Papu Gomez', 'Muriel']",3 - 5 - 2,3 - 4 - 2 - 1
49,Inter,Parma,0,2,2,7.1,7.2,1.30,5.50,9.00,64%,36%,18,4,"['Handanovic', 'Kolarov', 'Ranocchia', 'de Vrij', 'Hakimi', 'Barella', 'Gagliardini', 'Darmian', 'Eriksen', 'Perisic', 'Martinez']","['Sepe', 'Grassi', 'Iacoponi', 'Gagliolo', 'Pezzella', 'Hernani', 'Balogh', 'Kurtic', 'Kucka', 'Gervinho', 'Cornelius']",3 - 4 - 1 - 2,4 - 3 - 1 - 2
50,Bologna,Cagliari,1,3,2,7.3,6.7,,,,,46%,,6,"['Skorupski', 'De Silvestri', 'Danilo', 'Tomiyasu', 'Hickey', 'Schouten', 'Svanberg', 'Orsolini', 'Soriano', 'Barrow', 'Palacio']","['Cragno', 'Zappa', 'Walukiewicz', 'Godin', 'Lykogiannis', 'Marin', 'Rog', 'Nandez', 'Joao Pedro Galvao', 'Sottil', 'Simeone']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
51,Udinese,AC Milan,2,1,2,6.6,7.3,4.00,3.50,1.90,47%,53%,7,8,"['Musso', 'Rodrigo Becao', 'De Maio', 'Samir Caetano', 'Stryger Larsen', 'de Paul', 'Arslan', 'Pereyra', 'Pussetto', 'Okaka', 'Deulofeu']","['Donnarumma', 'Calabria', 'Kjaer', 'Romagnoli', 'Hernandez', 'Bennacer', 'Kessie', 'Saelemaekers', 'Calhanoglu', 'Leao', 'Ibrahimovic']",3 - 5 - 2,4 - 2 - 3 - 1
52,Torino,Lazio,2,3,4,6.5,6.9,2.90,3.50,2.37,45%,55%,8,9,"['Sirigu', 'Vojvoda', 'Bremer', 'Lyanco', 'Rodriguez', 'Meite', 'Rincon', 'Linetty', 'Lukic', 'Belotti', 'Verdi']","['Reina', 'Luiz Felipe', 'Hoedt', 'Acerbi', 'Patric', 'Milinkovic-Savic', 'Parolo', 'Pereira', 'Fares', 'Correa', 'Muriqi']",4 - 3 - 1 - 2,3 - 5 - 2
53,Spezia,Juventus,2,1,4,6.3,7.2,7.50,4.75,1.40,42%,58%,11,8,"['Provedel', 'Ferrer', 'Chabot', 'Terzi', 'Bastoni', 'Bartolomei', 'Ricci', 'Pobega', 'Verde', 'Nzola', 'Diego Farias']","['Buffon', 'Danilo', 'Bonucci', 'Demiral', 'Cuadrado', 'McKennie', 'Bentancur', 'Arthur Melo', 'Chiesa', 'Morata', 'Dybala']",4 - 3 - 3,3 - 5 - 2
54,Napoli,Sassuolo,2,0,2,6.6,7.5,1.40,5.25,6.50,44%,56%,18,8,"['Ospina', 'Di Lorenzo', 'Manolas', 'Koulibaly', 'Hysaj', 'Ruiz', 'Bakayoko', 'Politano', 'Mertens', 'Lozano', 'Osimhen']","['Consigli', 'Ayhan', 'Chiriches', 'Ferrari', 'Rogerio', 'Lopez', 'Traore', 'Locatelli', 'Muldur', 'Raspadori', 'Boga']",4 - 2 - 3 - 1,4 - 3 - 3
55,AS Roma,Fiorentina,1,2,0,7.4,6.5,,,,,57%,,3,"['Mirante', 'Mancini', 'Smalling', 'Ibanez', 'Karsdorp', 'Veretout', 'Pellegrini', 'Spinazzola', 'Pedro', 'Mkhitaryan', 'Dzeko']","['Dragowski', 'Martinez Quarta', 'Milenkovic', 'Caceres', 'Lirola', 'Bonaventura', 'Amrabat', 'Castrovilli', 'Biraghi', 'Callejon', 'Ribery']",3 - 4 - 2 - 1,3 - 5 - 2
