,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
10,Reims,Lille,2,0,1,6.5,7.2,3.10,2.90,2.60,50%,50%,4,10,"['Rajkovic', 'Maresic', 'Faes', 'Abdelhamid', 'Konan', 'Cassama', 'Kutesa', 'Chavalerin', 'Munetsi', 'Cafaro', 'Toure']","['Maignan', 'Celik', 'Fonte', 'Botman', 'Bradaric', 'Ikone', 'Andre', 'Xeka', 'Bamba', 'Yilmaz', 'David']",4 - 1 - 4 - 1,4 - 4 - 2
11,St Etienne,Lorient,1,2,0,7.5,6.4,2.30,3.20,3.30,52%,48%,13,6,"['Moulin', 'Debuchy', 'Fofana', 'Kolodziejczak', 'Macon', 'Camara', 'Neyou', 'Bouanga', 'Aouchiche', 'Nordin', 'Hamouma']","['Nardi', 'Mendes', 'Laporte', 'Morel', 'Le Goff', 'Lemoine', 'Abergel', 'Boisgard', 'Le Fee', 'Wissa', 'Grbic']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
12,Nantes,Nimes,1,2,1,7.1,6.7,1.83,3.40,4.75,34%,66%,8,17,"['Lafont', 'Appiah', 'Andrei Girotto', 'Pallois', 'Fabio', 'Louza', 'Chirivella', 'Coco', 'Blas', 'Simon', 'Kolo Muani']","['Reynet', 'Ripart', 'Landre', 'Martinez', 'Meling', 'Deaux', 'Cubas', 'Ferhat', 'Benrahou', 'Philippoteaux', 'Denkey']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
13,Metz,Monaco,2,0,1,6.8,7.0,4.00,3.60,1.90,55%,45%,14,3,"['Oukidja', 'Centonze', 'Bronn', 'Boye', 'Udol', 'Angban', 'Maiga', 'Pajot', 'Boulaya', 'Niane', 'Nguette']","['Lecomte', 'Aguilar', 'Disasi', 'Badiashile', 'Sidibe', 'Tchouameni', 'Fofana', 'Golovin', 'Martins', 'Ben Yedder', 'Onyekuru']",4 - 3 - 3,4 - 3 - 3
14,Angers,Bordeaux,2,0,2,6.8,7.5,2.20,3.00,3.75,57%,43%,12,7,"['Bernardoni', 'Bamba', 'Traore', 'Thomas', 'Doumbia', 'Santamaria', 'El Melali', 'Fulgini', 'Mangani', 'Thioub', 'Kanga']","['Costil', 'Sabaly', 'Baysse', 'Koscielny', 'Benito', 'Basic', 'Otavio', 'Hwang', 'de Preville', 'Oudin', 'Maja']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
15,Brest,Marseille,2,2,3,6.6,7.1,3.50,3.20,2.20,59%,41%,19,7,"['Larsonneur', 'Pierre-Gabriel', 'Duverne', 'Baal', 'Perraud', 'Diallo', 'Belkebla', 'Honorat', 'Charbonnier', 'Faivre', 'Cardona']","['Mandanda', 'Sakai', 'Balerdi', 'Caleta-Car', 'Amavi', 'Strootman', 'Kamara', 'Sanson', 'Thauvin', 'Benedetto', 'Radonjic']",4 - 2 - 3 - 1,4 - 3 - 3
16,Lens,PSG,1,1,0,7.1,6.6,4.20,3.80,1.75,22%,78%,7,8,"['Leca', 'Gradit', 'Bade', 'Medina', 'Michelin', 'Doucoure', 'Perez', 'Sylla', 'Ganago', 'Kakuta', 'Banza']","['Bulka', 'Kurzawa', 'Kehrer', 'Kimpembe', 'Bernat', 'Herrera', 'Gueye', 'Verratti', 'Sarabia', 'Kalimuendo', 'Ruiz-Atil']",3 - 4 - 3,4 - 3 - 3
17,Bordeaux,Lyon,0,0,0,7.0,7.0,4.00,3.50,1.90,45%,55%,5,20,"['Costil', 'Sabaly', 'Baysse', 'Koscielny', 'Benito', 'Basic', 'Otavio', 'Kalu', 'de Preville', 'Oudin', 'Hwang']","['Lopes', 'Andersen', 'Marcelo', 'Denayer', 'Dubois', 'Caqueret', 'Guimaraes', 'Cornet', 'Toko Ekambi', 'Depay', 'Dembele']",4 - 2 - 3 - 1,3 - 4 - 3
18,Montpellier,Nice,1,3,1,7.5,6.7,2.00,3.30,3.75,37%,63%,20,9,"['Omlin', 'Mendes', 'Hilton', 'Congre', 'Souquet', 'Ferri', 'Le Tallec', 'Ristic', 'Savanier', 'Laborde', 'Delort']","['Benitez', 'Atal', 'Pelmard', 'Dante', 'Kamara', 'Thuram', 'Schneiderlin', 'Lees-Melou', 'Rony Lopes', 'Dolberg', 'Maolida']",3 - 4 - 1 - 2,4 - 3 - 3
19,St Etienne,Strasbourg,1,2,0,7.5,6.4,2.10,3.20,3.75,49%,51%,10,14,"['Moulin', 'Debuchy', 'Fofana', 'Kolodziejczak', 'Macon', 'Camara', 'Neyou', 'Bouanga', 'Nordin', 'Aouchiche', 'Hamouma']","['Kamara', 'Lala', 'Simakan', 'Mitrovic', 'Djiku', 'Caci', 'Waris', 'Bellegarde', 'Sissoko', 'Zohi', 'Ajorque']",4 - 2 - 3 - 1,5 - 4 - 1
20,Lille,Metz,1,1,0,7.5,6.8,1.55,3.75,7.00,62%,38%,16,5,"['Maignan', 'Pied', 'Fonte', 'Botman', 'Bradaric', 'Ikone', 'Andre', 'Soumare', 'Bamba', 'Yilmaz', 'David']","['Oukidja', 'Centonze', 'Bronn', 'Boye', 'Fofana', 'Udol', 'Maiga', 'Pajot', 'Angban', 'Nguette', 'Niane']",4 - 4 - 2,5 - 4 - 1
21,Nimes,Rennes,2,2,4,6.4,7.2,3.40,3.20,2.25,45%,55%,17,10,"['Reynet', 'Ripart', 'Landre', 'Martinez', 'Meling', 'Deaux', 'Cubas', 'Ferhat', 'Benrahou', 'Philippoteaux', 'Denkey']","['Salin', 'Traore', 'Da Silva', 'Aguerd', 'Maouassa', 'Camavinga', ""N'Zonzi"", 'Martin', 'Raphinha', 'Guirassy', 'Tait']",4 - 2 - 3 - 1,4 - 3 - 3
22,Lorient,Lens,2,2,3,6.4,7.1,2.20,3.30,3.30,47%,53%,6,12,"['Nardi', 'Mendes', 'Laporte', 'Morel', 'Le Goff', 'Boisgard', 'Lemoine', 'Marveaux', 'Diarra', 'Grbic', 'Wissa']","['Leca', 'Gradit', 'Bade', 'Medina', 'Clauss', 'Cahuzac', 'Doucoure', 'Boura', 'Kakuta', 'Jean', 'Sotoca']",4 - 3 - 3,3 - 4 - 1 - 2
23,Dijon,Brest,2,0,2,6.6,7.5,2.87,3.25,2.50,50%,50%,7,19,"['Gomis', 'Chafik', 'Ecuele Manga', 'Panzo', 'Chala', 'Marie', 'Cheikh', 'Ndong', 'Dina Ebimbe', 'Philippe', 'Dobre']","['Larsonneur', 'Pierre-Gabriel', 'Herelle', 'Duverne', 'Perraud', 'Diallo', 'Belkebla', 'Le Douaron', 'Charbonnier', 'Faivre', 'Mounie']",4 - 3 - 3,4 - 2 - 3 - 1
24,Angers,Reims,1,1,0,7.1,6.6,2.00,3.00,4.33,58%,42%,20,7,"['Bernardoni', 'Bamba', 'Traore', 'Thomas', 'Doumbia', 'Santamaria', 'Capelle', 'Fulgini', 'Mangani', 'Bobichon', 'Bahoken']","['Rajkovic', 'Foket', 'Faes', 'Maresic', 'Konan', 'Cafaro', 'Cassama', 'Chavalerin', 'Zeneli', 'Toure', 'Dia']",4 - 1 - 4 - 1,4 - 4 - 2
25,Monaco,Nantes,1,2,1,7.2,6.6,1.83,3.75,4.33,57%,43%,18,7,"['Majecki', 'Aguilar', 'Disasi', 'Badiashile', 'Ballo-Toure', 'Tchouameni', 'Fabregas', 'Diop', 'Martins', 'Ben Yedder', 'Volland']","['Lafont', 'Appiah', 'Andrei Girotto', 'Pallois', 'Traore', 'Chirivella', 'Toure', 'Bamba', 'Blas', 'Simon', 'Kolo Muani']",4 - 3 - 3,4 - 2 - 3 - 1
26,PSG,Marseille,2,0,1,6.5,7.0,1.36,5.00,7.50,66%,34%,14,5,"['Rico', 'Florenzi', 'Kehrer', 'Kimpembe', 'Bernat', 'Herrera', 'Gueye', 'Verratti', 'Sarabia', 'Di Maria', 'Neymar']","['Mandanda', 'Sakai', 'Gonzalez', 'Caleta-Car', 'Amavi', 'Rongier', 'Kamara', 'Gueye', 'Thauvin', 'Lopez', 'Payet']",4 - 3 - 3,4 - 3 - 3
27,Montpellier,Lyon,1,2,1,7.2,6.5,3.50,3.60,2.05,44%,56%,10,19,"['Omlin', 'Mendes', 'Hilton', 'Congre', 'Souquet', 'Ferri', 'Savanier', 'Le Tallec', 'Ristic', 'Laborde', 'Delort']","['Lopes', 'Andersen', 'Marcelo', 'Denayer', 'Dubois', 'Caqueret', 'Guimaraes', 'Cornet', 'Aouar', 'Kadewere', 'Toko Ekambi']",3 - 5 - 2,3 - 4 - 1 - 2
28,PSG,Metz,1,1,0,7.1,6.7,1.22,5.25,12.00,72%,28%,20,7,"['Navas', 'Dagba', 'Marquinhos', 'Diallo', 'Bakker', 'Draxler', 'Herrera', 'Gueye', 'Sarabia', 'Icardi', 'Di Maria']","['Oukidja', 'Bronn', 'Boye', 'Fofana', 'Centonze', 'Pajot', 'Maiga', 'Delaine', 'Boulaya', 'Niane', 'Diallo']",4 - 3 - 3,3 - 4 - 1 - 2
29,Marseille,St Etienne,2,0,2,6.5,7.4,1.80,3.50,4.75,60%,40%,13,12,"['Mandanda', 'Sakai', 'Gonzalez', 'Caleta-Car', 'Balerdi', 'Rongier', 'Kamara', 'Sanson', 'Thauvin', 'Lopez', 'Payet']","['Moulin', 'Debuchy', 'Fofana', 'Kolodziejczak', 'Macon', 'Bouanga', 'Neyou', 'Camara', 'Aouchiche', 'Abi', 'Hamouma']",4 - 3 - 3,4 - 4 - 2
30,Lyon,Nimes,0,0,0,7.3,7.4,1.22,5.75,10.00,74%,26%,16,10,"['Lopes', 'Dubois', 'Marcelo', 'Denayer', 'Bard', 'Cherki', 'Caqueret', 'Guimaraes', 'Cornet', 'Dembele', 'Depay']","['Reynet', 'Paquiez', 'Briancon', 'Landre', 'Miguel', 'Fomba', 'Cubas', 'Sarr', 'Ferhat', 'Duljevic', 'Ripart']",4 - 4 - 2,4 - 3 - 3
31,Lens,Bordeaux,1,2,1,7.3,6.3,2.37,3.00,3.40,59%,41%,19,7,"['Leca', 'Gradit', 'Fortes', 'Medina', 'Clauss', 'Cahuzac', 'Doucoure', 'Sylla', 'Kakuta', 'Sotoca', 'Ganago']","['Costil', 'Sabaly', 'Baysse', 'Koscielny', 'Benito', 'Basic', 'Otavio', 'Briand', 'de Preville', 'Oudin', 'Hwang']",3 - 4 - 1 - 2,4 - 2 - 3 - 1
32,Rennes,Monaco,1,2,1,7.1,6.6,2.25,3.50,3.00,58%,42%,14,14,"['Salin', 'Traore', 'Da Silva', 'Aguerd', 'Maouassa', 'Camavinga', ""N'Zonzi"", 'Bourigeaud', 'Raphinha', 'Guirassy', 'Terrier']","['Lecomte', 'Aguilar', 'Disasi', 'Badiashile', 'Sidibe', 'Tchouameni', 'Fabregas', 'Fofana', 'Diop', 'Ben Yedder', 'Volland']",4 - 3 - 3,4 - 3 - 3
33,Nice,PSG,2,0,3,6.3,7.5,11.00,5.50,1.28,50%,50%,14,14,"['Benitez', 'Atal', 'Pelmard', 'Dante', 'Lotomba', 'Thuram', 'Schneiderlin', 'Lees-Melou', 'Rony Lopes', 'Gouiri', 'Kamara']","['Navas', 'Florenzi', 'Marquinhos', 'Kimpembe', 'Bakker', 'Gueye', 'Verratti', 'Draxler', 'Di Maria', 'Icardi', 'Mbappe']",4 - 3 - 3,4 - 3 - 3
34,Strasbourg,Dijon,1,1,0,7.2,6.6,1.57,3.80,6.00,58%,42%,17,6,"['Kamara', 'Lala', 'Simakan', 'Mitrovic', 'Caci', 'Djiku', 'Bellegarde', 'Sissoko', 'Thomasson', 'Waris', 'Ajorque']","['Gomis', 'Chafik', 'Ecuele Manga', 'Panzo', 'Chala', 'Sammaritano', 'Marie', 'Ndong', 'Dina Ebimbe', 'Scheidler', 'Celina']",4 - 1 - 2 - 1 - 2,4 - 3 - 3
35,Montpellier,Angers,1,4,1,7.3,6.5,1.85,3.30,4.50,51%,49%,14,14,"['Omlin', 'Congre', 'Mendes', 'Cozza', 'Souquet', 'Ferri', 'Le Tallec', 'Ristic', 'Savanier', 'Laborde', 'Delort']","['Bernardoni', 'Bamba', 'Traore', 'Pavlovic', 'Ebosse', 'Capelle', 'Coulibaly', 'Fulgini', 'Bobichon', 'Mangani', 'Bahoken']",3 - 4 - 1 - 2,5 - 4 - 1
36,Metz,Reims,1,2,1,7.2,6.5,2.80,2.90,2.75,59%,41%,14,10,"['Oukidja', 'Centonze', 'Bronn', 'Boye', 'Udol', 'Angban', 'Maiga', 'Pajot', 'Nguette', 'Niane', 'Boulaya']","['Rajkovic', 'Foket', 'Munetsi', 'Abdelhamid', 'Konan', 'Cassama', 'Chavalerin', 'Cafaro', 'Berisha', 'Zeneli', 'Dia']",4 - 3 - 3,4 - 2 - 3 - 1
37,Brest,Lorient,1,3,2,7.2,6.3,2.20,3.25,3.30,56%,44%,14,9,"['Larsonneur', 'Faussurier', 'Herelle', 'Duverne', 'Perraud', 'Belkebla', 'Diallo', 'Faivre', 'Charbonnier', 'Le Douaron', 'Mounie']","['Nardi', 'Mendes', 'Fontaine', 'Morel', 'Le Goff', 'Lemoine', 'Abergel', 'Boisgard', 'Le Fee', 'Wissa', 'Grbic']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
38,Nantes,St Etienne,0,2,2,7.1,7.0,2.20,3.10,3.60,56%,44%,15,6,"['Lafont', 'Appiah', 'Andrei Girotto', 'Pallois', 'Fabio', 'Abeid', 'Chirivella', 'Coco', 'Blas', 'Simon', 'Kolo Muani']","['Moulin', 'Moueffek', 'Moukoudi', 'Kolodziejczak', 'Macon', 'Camara', 'Neyou', 'Youssouf', 'Bouanga', 'Nordin', 'Aouchiche']",4 - 2 - 3 - 1,4 - 3 - 3
39,Marseille,Lille,0,1,1,7.0,7.1,2.45,3.20,3.00,57%,43%,11,14,"['Mandanda', 'Sakai', 'Gonzalez', 'Caleta-Car', 'Nagatomo', 'Rongier', 'Kamara', 'Thauvin', 'Sanson', 'Payet', 'Benedetto']","['Maignan', 'Celik', 'Fonte', 'Botman', 'Bradaric', 'Luiz Araujo', 'Andre', 'Soumare', 'Bamba', 'Yilmaz', 'David']",4 - 2 - 3 - 1,4 - 4 - 2
40,Lille,Nantes,1,2,0,7.5,6.6,1.61,3.80,5.50,55%,45%,12,12,"['Maignan', 'Celik', 'Fonte', 'Botman', 'Bradaric', 'Luiz Araujo', 'Andre', 'Sanches', 'Bamba', 'Yilmaz', 'David']","['Lafont', 'Appiah', 'Andrei Girotto', 'Pallois', 'Fabio', 'Coco', 'Chirivella', 'Louza', 'Simon', 'Kolo Muani', 'Blas']",4 - 4 - 2,4 - 4 - 2
41,St Etienne,Rennes,2,0,3,6.4,7.5,3.10,3.10,2.45,48%,52%,6,10,"['Moulin', 'Moueffek', 'Moukoudi', 'Kolodziejczak', 'Macon', 'Bouanga', 'Youssouf', 'Camara', 'Aouchiche', 'Nordin', 'Hamouma']","['Salin', 'Soppy', 'Da Silva', 'Aguerd', 'Traore', ""N'Zonzi"", 'Del Castillo', 'Bourigeaud', 'Camavinga', 'Terrier', 'Guirassy']",4 - 4 - 2,4 - 1 - 4 - 1
42,Marseille,Metz,0,1,1,7.3,7.1,1.57,3.75,6.50,61%,39%,17,14,"['Mandanda', 'Sakai', 'Gonzalez', 'Caleta-Car', 'Nagatomo', 'Rongier', 'Kamara', 'Thauvin', 'Sanson', 'Payet', 'Benedetto']","['Oukidja', 'Centonze', 'Bronn', 'Boye', 'Udol', 'Maiga', 'Fofana', 'Angban', 'Nguette', 'Boulaya', 'Niane']",4 - 2 - 3 - 1,4 - 4 - 2
43,Bordeaux,Nice,0,0,0,7.3,7.3,2.00,3.30,3.80,46%,54%,18,13,"['Costil', 'Sabaly', 'Koscielny', 'Pablo', 'Benito', 'Basic', 'Otavio', 'Kalu', 'Adli', 'de Preville', 'Maja']","['Benitez', 'Lotomba', 'Pelmard', 'Dante', 'Kamara', 'Ndoye', 'Schneiderlin', 'Lees-Melou', 'Gouiri', 'Rony Lopes', 'Dolberg']",4 - 2 - 3 - 1,4 - 4 - 1 - 1
44,Nimes,Lens,0,1,1,7.1,7.2,3.30,3.40,2.10,51%,49%,13,15,"['Reynet', 'Paquiez', 'Briancon', 'Landre', 'Meling', 'Cubas', 'Fomba', 'Benrahou', 'Ferhat', 'Roux', 'Ripart']","['Leca', 'Gradit', 'Bade', 'Medina', 'Clauss', 'Cahuzac', 'Doucoure', 'Sylla', 'Kakuta', 'Ganago', 'Sotoca']",4 - 3 - 3,3 - 4 - 3
45,Monaco,Strasbourg,1,3,2,6.8,6.4,1.70,3.75,5.00,57%,43%,11,11,"['Lecomte', 'Aguilar', 'Disasi', 'Badiashile', 'Ballo-Toure', 'Fofana', 'Fabregas', 'Tchouameni', 'Volland', 'Ben Yedder', 'Jovetic']","['Kamara', 'Lala', 'Simakan', 'Mitrovic', 'Carole', 'Bellegarde', 'Djiku', 'Sissoko', 'Thomasson', 'Waris', 'Ajorque']",4 - 3 - 3,4 - 3 - 1 - 2
46,Dijon,Montpellier,0,2,2,7.1,7.2,5.00,3.75,1.70,39%,61%,15,14,"['Gomis', 'Chafik', 'Ecuele Manga', 'Panzo', 'Chala', 'Cheikh', 'Ndong', 'Dina Ebimbe', 'Assale', 'Celina', 'Balde']","['Omlin', 'Mendes', 'Hilton', 'Congre', 'Sambia', 'Ferri', 'Le Tallec', 'Ristic', 'Savanier', 'Delort', 'Laborde']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
47,Angers,Brest,1,3,2,7.2,6.9,2.05,3.40,3.75,52%,48%,12,14,"['Bernardoni', 'Bamba', 'Traore', 'Pavlovic', 'Ait-Nouri', 'Fulgini', 'Capelle', 'Mangani', 'Thioub', 'Bahoken', 'Bobichon']","['Larsonneur', 'Pierre-Gabriel', 'Herelle', 'Duverne', 'Perraud', 'Diallo', 'Belkebla', 'Faivre', 'Charbonnier', 'Le Douaron', 'Mounie']",4 - 3 - 3,4 - 2 - 3 - 1
48,Lorient,Lyon,0,1,1,6.9,7.2,4.50,3.80,1.72,31%,69%,4,19,"['Nardi', 'Mendes', 'Laporte', 'Fontaine', 'Morel', 'Le Goff', 'Le Fee', 'Lemoine', 'Abergel', 'Wissa', 'Grbic']","['Lopes', 'Denayer', 'Marcelo', 'Diomande', 'Dubois', 'Jean Lucas', 'Guimaraes', 'Cornet', 'Aouar', 'Dembele', 'Cherki']",5 - 4 - 1,3 - 4 - 1 - 2
49,Reims,PSG,2,0,2,6.5,7.3,13.00,6.00,1.20,35%,65%,8,21,"['Rajkovic', 'Foket', 'Maresic', 'Abdelhamid', 'Konan', 'Cassama', 'Donis', 'Berisha', 'Chavalerin', 'Mbuku', 'Toure']","['Navas', 'Florenzi', 'Marquinhos', 'Kimpembe', 'Bakker', 'Di Maria', 'Draxler', 'Paredes', 'Neymar', 'Icardi', 'Mbappe']",4 - 1 - 4 - 1,4 - 4 - 2
50,PSG,Angers,1,6,1,7.6,6.2,1.08,10.00,23.00,57%,43%,18,8,"['Navas', 'Florenzi', 'Marquinhos', 'Kimpembe', 'Bakker', 'Draxler', 'Paredes', 'Verratti', 'Neymar', 'Icardi', 'Mbappe']","['Bernardoni', 'Bamba', 'Traore', 'Pavlovic', 'Ebosse', 'Ait-Nouri', 'Thioub', 'Coulibaly', 'Capelle', 'Fulgini', 'Bahoken']",4 - 4 - 2,5 - 4 - 1
51,Lens,St Etienne,1,2,0,7.4,6.2,1.80,3.60,4.50,67%,33%,13,2,"['Leca', 'Gradit', 'Bade', 'Medina', 'Clauss', 'Cahuzac', 'Doucoure', 'Haidara', 'Kakuta', 'Ganago', 'Sotoca']","['Moulin', 'Sissoko', 'Moukoudi', 'Kolodziejczak', 'Macon', 'Neyou', 'Camara', 'Nordin', 'Aouchiche', 'Rivera', 'Bouanga']",3 - 4 - 1 - 2,4 - 1 - 4 - 1
52,Nice,Nantes,1,2,1,7.2,6.7,2.20,3.40,3.25,73%,27%,18,11,"['Benitez', 'Lotomba', 'Pelmard', 'Dante', 'Kamara', 'Thuram', 'Maolida', 'Rony Lopes', 'Lees-Melou', 'Gouiri', 'Dolberg']","['Lafont', 'Appiah', 'Andrei Girotto', 'Pallois', 'Fabio', 'Abeid', 'Chirivella', 'Louza', 'Blas', 'Simon', 'Kolo Muani']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
53,Montpellier,Nimes,2,0,1,6.5,7.3,1.70,3.80,5.00,52%,48%,12,8,"['Omlin', 'Mendes', 'Hilton', 'Congre', 'Souquet', 'Ferri', 'Le Tallec', 'Ristic', 'Savanier', 'Delort', 'Laborde']","['Reynet', 'Burner', 'Briancon', 'Landre', 'Meling', 'Fomba', 'Cubas', 'Deaux', 'Ferhat', 'Denkey', 'Ripart']",3 - 4 - 1 - 2,4 - 3 - 3
54,Strasbourg,Lille,2,0,3,6.6,7.4,4.00,3.30,2.05,46%,54%,14,12,"['Kamara', 'Lala', 'Simakan', 'Mitrovic', 'Caci', 'Djiku', 'Chahiri', 'Aholou', 'Bellegarde', 'Lienard', 'Ajorque']","['Maignan', 'Celik', 'Fonte', 'Botman', 'Bradaric', 'Luiz Araujo', 'Andre', 'Sanches', 'Bamba', 'David', 'Yilmaz']",4 - 1 - 4 - 1,4 - 4 - 1 - 1
55,Metz,Lorient,1,3,1,7.7,6.2,2.25,3.20,3.40,57%,43%,16,10,"['Oukidja', 'Centonze', 'Bronn', 'Boye', 'Udol', 'Maiga', 'Angban', 'Nguette', 'Pajot', 'Ambrose', 'Niane']","['Nardi', 'Mendes', 'Laporte', 'Fontaine', 'Morel', 'Le Goff', 'Wissa', 'Lemoine', 'Abergel', 'Monconduit', 'Hamel']",4 - 2 - 3 - 1,5 - 4 - 1
56,Brest,Monaco,1,1,0,7.4,6.7,2.80,3.75,2.30,28%,72%,7,21,"['Larsonneur', 'Pierre-Gabriel', 'Chardonnet', 'Duverne', 'Perraud', 'Lasne', 'Belkebla', 'Faivre', 'Charbonnier', 'Le Douaron', 'Mounie']","['Lecomte', 'Aguilar', 'Matsima', 'Badiashile', 'Biancone', 'Fofana', 'Fabregas', 'Diop', 'Volland', 'Ben Yedder', 'Martins']",4 - 2 - 3 - 1,4 - 3 - 3
57,Bordeaux,Dijon,1,3,0,7.5,6.3,1.65,3.80,5.25,50%,50%,17,5,"['Costil', 'Sabaly', 'Koscielny', 'Pablo', 'Benito', 'Basic', 'Adli', 'Oudin', 'de Preville', 'Kalu', 'Maja']","['Allagbe', 'Chafik', 'Ecuele Manga', 'Panzo', 'Chala', 'Dina Ebimbe', 'Cheikh', 'Ndong', 'Assale', 'Balde', 'Chouiar']",4 - 2 - 3 - 1,4 - 3 - 3
