,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
0,Monaco,Nantes,0,1,1,7.1,6.9,1.40,4.75,7.50,75%,25%,15,5,"['Nubel', 'Aguilar', 'Disasi', 'Badiashile', 'Caio Henrique', 'Martins', 'Jean Lucas', 'Tchouameni', 'Diop', 'Volland', 'Boadu']","['Lafont', 'Appiah', 'Castelletto', 'Pallois', 'Fabio', 'Moutoussamy', 'Blas', 'Andrei Girotto', 'Perreira de Sa', 'Simon', 'Kolo Muani']",4 - 4 - 2,4 - 1 - 4 - 1
1,Lyon,Brest,0,1,1,7.2,7.0,1.36,5.00,8.50,69%,31%,17,13,"['Lopes', 'Gusto', 'Marcelo', 'Lukeba', 'Dubois', 'Caqueret', 'Thiago Mendes', 'Aouar', 'Toko Ekambi', 'Dembele', 'Cherki']","['Bizot', 'Pierre-Gabriel', 'Chardonnet', 'Brassier', 'Uronen', 'Belkebla', 'Mbock', 'Honorat', 'Faivre', 'Cardona', 'Mounie']",4 - 3 - 3,4 - 2 - 3 - 1
2,Troyes,PSG,2,1,2,6.7,7.3,9.50,5.25,1.30,43%,57%,15,12,"['Gallon', 'Kabore', 'Azamoum', 'Giraudon', 'El Hajjam', 'Kone', 'Chambost', 'Kouame', 'Tardieu', 'Ripart', 'Touzghar']","['Navas', 'Hakimi', 'Kehrer', 'Kimpembe', 'Diallo', 'Wijnaldum', 'Herrera', 'Pereira', 'Draxler', 'Icardi', 'Mbappe']",5 - 4 - 1,4 - 4 - 2
3,Rennes,Lens,0,1,1,7.0,6.9,1.85,3.40,4.20,60%,40%,10,11,"['Gomis', 'Traore', 'Bade', 'Aguerd', 'Meling', 'Camavinga', 'Ugochukwu', 'Tait', 'Bourigeaud', 'Terrier', 'Sulemana']","['Leca', 'Fortes', 'Wooh', 'Boura', 'Clauss', 'Doucoure', 'Fofana', 'Machado', 'Kakuta', 'Banza', 'Ganago']",4 - 3 - 3,3 - 4 - 1 - 2
4,Strasbourg,Angers,2,0,2,6.5,7.2,2.00,3.40,3.75,57%,43%,7,9,"['Sels', 'Fila', 'Sissoko', 'Djiku', 'Caci', 'Waris', 'Bellegarde', 'Lienard', 'Thomasson', 'Diallo', 'Ajorque']","['Bernardoni', 'Manceau', 'Traore', 'Thomas', 'Cabot', 'Mangani', 'Taibi', 'Doumbia', 'Boufal', 'Fulgini', 'Cho']",4 - 4 - 2,3 - 4 - 1 - 2
5,St Etienne,Lorient,0,1,1,7.3,6.9,2.10,3.50,3.40,62%,38%,20,12,"['Green', 'Macon', 'Moukoudi', 'Nade', 'Kolodziejczak', 'Aouchiche', 'Camara', 'Youssouf', 'Bouanga', 'Khazri', 'Abi']","['Nardi', 'Igor Silva', 'Mendes', 'Laporte', 'Morel', 'Le Goff', 'Le Fee', 'Lemoine', 'Abergel', 'Moffi', 'Lauriente']",4 - 4 - 1 - 1,5 - 3 - 2
6,Nice,Reims,0,0,0,7.1,7.0,1.75,3.60,4.75,61%,39%,12,5,"['Benitez', 'Atal', 'Todibo', 'Dante', 'Kamara', 'Da Cunha', 'Thuram', 'Rosario', 'Kluivert', 'Ndoye', 'Gouiri']","['Rajkovic', 'Foket', 'Gravillon', 'Faes', 'Abdelhamid', 'Konan', 'Cafaro', 'Munetsi', 'Chavalerin', 'Mbuku', 'Sierhuis']",4 - 4 - 2,5 - 3 - 2
7,Bordeaux,Clermont,2,0,2,6.7,7.6,2.45,3.30,2.80,44%,56%,10,19,"['Costil', 'Kwateng', 'Mexer', 'Koscielny', 'Benito', 'Sissokho', 'Basic', 'Oudin', 'Adli', 'Kalu', 'Briand']","['Desmas', 'Zedadka', 'Hountondji', 'Ogier', 'Nsimba', 'Abdul Samed', 'Gastien', 'Dossou', 'Berthomier', 'Allevinah', 'Bayo']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
8,Metz,Lille,0,3,3,7.0,6.9,5.00,3.40,1.80,38%,62%,12,18,"['Oukidja', 'Bronn', 'Kouyate', 'Udol', 'Centonze', 'Sarr', ""N'Doram"", 'Delaine', 'Maiga', 'Sabaly', 'Niane']","['Leo Jardim', 'Celik', 'Fonte', 'Botman', 'Mandava', 'Sanches', 'Andre', 'Yazici', 'Bamba', 'David', 'Yilmaz']",3 - 4 - 1 - 2,4 - 4 - 2
9,Montpellier,Marseille,2,2,3,6.5,7.3,3.75,3.50,2.00,40%,60%,8,21,"['Bertaud', 'Sambia', 'Thuler', 'Esteve', 'Cozza', 'Ferri', 'Chotard', 'Laborde', 'Mollet', 'Wahi', 'Delort']","['Mandanda', 'Saliba', 'Balerdi', 'Luan Peres', 'Kamara', 'Gueye', 'Under', 'Guendouzi', 'Gerson', 'de la Fuente', 'Payet']",4 - 2 - 3 - 1,3 - 2 - 4 - 1
10,Lorient,Monaco,1,1,0,7.2,6.7,,,,28%,72%,2,12,"['Nardi', 'Igor Silva', 'Mendes', 'Laporte', 'Morel', 'Le Goff', 'Monconduit', 'Lemoine', 'Abergel', 'Moffi', 'Lauriente']","['Nubel', 'Sidibe', 'Disasi', 'Pavlovic', 'Martins', 'Jean Lucas', 'Tchouameni', 'Jakobs', 'Diop', 'Boadu', 'Volland']",5 - 3 - 2,3 - 4 - 3
11,Lille,Nice,2,0,4,6.1,7.6,,,,,38%,11,11,"['Leo Jardim', 'Celik', 'Fonte', 'Botman', 'Mandava', 'Weah', 'Andre', 'Yazici', 'Bamba', 'Ikone', 'Yilmaz']","['Benitez', 'Atal', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Rosario', 'Lemina', 'Kluivert', 'Dolberg', 'Gouiri']",4 - 4 - 2,4 - 4 - 2
12,PSG,Strasbourg,1,4,2,7.2,6.0,1.22,6.50,12.00,65%,35%,11,8,"['Navas', 'Hakimi', 'Kehrer', 'Kimpembe', 'Diallo', 'Dina Ebimbe', 'Herrera', 'Wijnaldum', 'Draxler', 'Icardi', 'Mbappe']","['Sels', 'Fila', 'Perrin', 'Sissoko', 'Djiku', 'Lienard', 'Aholou', 'Prcic', 'Bellegarde', 'Ajorque', 'Gameiro']",4 - 3 - 3,5 - 3 - 2
13,Angers,Lyon,1,3,0,7.5,6.4,,3.75,1.80,43%,57%,13,8,"['Bernardoni', 'Manceau', 'Traore', 'Thomas', 'Cabot', 'Mendy', 'Mangani', 'Doumbia', 'Boufal', 'Fulgini', 'Cho']","['Lopes', 'Dubois', 'Marcelo', 'Lukeba', 'Cornet', 'Paqueta', 'Guimaraes', 'Aouar', 'Toko Ekambi', 'Dembele', 'Slimani']",3 - 4 - 1 - 2,4 - 3 - 3
14,Reims,Montpellier,0,3,3,6.9,6.9,2.45,3.40,2.80,57%,43%,19,15,"['Rajkovic', 'Gravillon', 'Faes', 'Abdelhamid', 'Foket', 'Chavalerin', 'Cassama', 'Locko', 'Mbuku', 'Cafaro', 'Ekitike']","['Bertaud', 'Sambia', 'Thuler', 'Sakho', 'Cozza', 'Ferri', 'Savanier', 'Laborde', 'Mollet', 'Wahi', 'Delort']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
15,Nantes,Metz,1,2,0,7.4,6.8,2.10,3.20,3.75,35%,65%,11,10,"['Lafont', 'Appiah', 'Castelletto', 'Pallois', 'Fabio', 'Andrei Girotto', 'Chirivella', 'Blas', 'Emond', 'Simon', 'Kolo Muani']","['Oukidja', 'Centonze', 'Bronn', 'Udol', 'Maiga', 'Sarr', ""N'Doram"", 'Pajot', 'Delaine', 'Bassi', 'Niane']",4 - 2 - 3 - 1,3 - 5 - 1 - 1
16,Clermont,Troyes,1,2,0,7.3,6.2,1.90,3.60,4.00,64%,36%,18,6,"['Desmas', 'Zedadka', 'Hountondji', 'Ogier', 'Nsimba', 'Abdul Samed', 'Gastien', 'Dossou', 'Berthomier', 'Allevinah', 'Bayo']","['Gallon', 'Kabore', 'El Hajjam', 'Giraudon', 'Salmier', 'Biancone', 'Chambost', 'Kouame', 'Tardieu', 'Ripart', 'Touzghar']",4 - 2 - 3 - 1,5 - 4 - 1
17,Brest,Rennes,0,1,1,7.0,6.8,3.50,3.40,2.05,40%,60%,10,6,"['Bizot', 'Pierre-Gabriel', 'Chardonnet', 'Brassier', 'Uronen', 'Mbock', 'Magnetti', 'Honorat', 'Faivre', 'Cardona', 'Mounie']","['Gomis', 'Traore', 'Bade', 'Aguerd', 'Meling', 'Bourigeaud', 'Ugochukwu', 'Tait', 'Sulemana', 'Terrier', 'Doku']",4 - 2 - 3 - 1,4 - 3 - 3
18,Lens,St Etienne,0,2,2,7.5,6.9,2.00,3.60,3.60,58%,42%,22,12,"['Leca', 'Gradit', 'Wooh', 'Medina', 'Clauss', 'Fofana', 'Doucoure', 'Machado', 'Kakuta', 'Ganago', 'Sotoca']","['Green', 'Macon', 'Sow', 'Moukoudi', 'Kolodziejczak', 'Camara', 'Neyou', 'Youssouf', 'Hamouma', 'Khazri', 'Bouanga']",3 - 4 - 1 - 2,4 - 3 - 3
19,Marseille,Bordeaux,0,2,2,6.9,6.5,1.45,4.33,7.00,67%,33%,10,8,"['Mandanda', 'Saliba', 'Balerdi', 'Luan Peres', 'Kamara', 'Gueye', 'Under', 'Guendouzi', 'Gerson', 'de la Fuente', 'Payet']","['Costil', 'Kwateng', 'Mexer', 'Koscielny', 'Mangas', 'Mensah', 'Sissokho', 'Otavio', 'Basic', 'Hwang', 'Kalu']",3 - 2 - 4 - 1,5 - 3 - 2
20,Brest,PSG,2,2,4,6.4,7.2,9.50,5.25,1.33,26%,74%,11,16,"['Bizot', 'Pierre-Gabriel', 'Chardonnet', 'Brassier', 'Uronen', 'Belkebla', 'Mbock', 'Honorat', 'Faivre', 'Cardona', 'Mounie']","['Navas', 'Hakimi', 'Kehrer', 'Kimpembe', 'Diallo', 'Verratti', 'Gueye', 'Herrera', 'Wijnaldum', 'Icardi', 'Mbappe']",4 - 2 - 3 - 1,4 - 1 - 2 - 1 - 2
21,Monaco,Lens,2,0,2,6.3,7.0,,3.75,4.75,71%,29%,9,4,"['Nubel', 'Aguilar', 'Disasi', 'Pavlovic', 'Caio Henrique', 'Golovin', 'Tchouameni', 'Jean Lucas', 'Diatta', 'Diop', 'Ben Yedder']","['Leca', 'Gradit', 'Danso', 'Medina', 'Clauss', 'Doucoure', 'Fofana', 'Machado', 'Kakuta', 'Sotoca', 'Ganago']",4 - 4 - 1 - 1,3 - 4 - 1 - 2
22,St Etienne,Lille,0,1,1,7.0,6.9,3.10,3.20,2.40,47%,53%,10,8,"['Green', 'Macon', 'Sow', 'Moukoudi', 'Kolodziejczak', 'Camara', 'Neyou', 'Youssouf', 'Hamouma', 'Khazri', 'Bouanga']","['Grbic', 'Djalo', 'Fonte', 'Botman', 'Mandava', 'Weah', 'Andre', 'Xeka', 'Bamba', 'David', 'Yilmaz']",4 - 3 - 3,4 - 4 - 2
23,Lyon,Clermont,0,3,3,7.3,6.9,1.57,4.50,5.00,55%,45%,21,17,"['Lopes', 'Dubois', 'Da Silva', 'Diomande', 'Emerson', 'Caqueret', 'Guimaraes', 'Paqueta', 'Aouar', 'Toko Ekambi', 'Dembele']","['Desmas', 'Zedadka', 'Hountondji', 'Ogier', 'Mendy', 'Iglesias', 'Gastien', 'Dossou', 'Berthomier', 'Allevinah', 'Bayo']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
24,Strasbourg,Troyes,0,1,1,7.1,7.0,1.90,3.40,4.00,60%,40%,14,10,"['Sels', 'Fila', 'Perrin', 'Sissoko', 'Caci', 'Lienard', 'Thomasson', 'Prcic', 'Bellegarde', 'Ajorque', 'Gameiro']","['Gallon', 'El Hajjam', 'Giraudon', 'Salmier', 'Biancone', 'Kouame', 'Tardieu', 'Ripart', 'Chambost', 'Touzghar', 'Balde']",5 - 3 - 2,3 - 4 - 3
25,Montpellier,Lorient,1,3,1,7.5,6.5,2.15,3.50,3.30,57%,43%,32,6,"['Bertaud', 'Sambia', 'Thuler', 'Sakho', 'Cozza', 'Ferri', 'Chotard', 'Laborde', 'Savanier', 'Mavididi', 'Delort']","['Nardi', 'Igor Silva', 'Mendes', 'Laporte', 'Fontaine', 'Le Goff', 'Le Fee', 'Lemoine', 'Abergel', 'Moffi', 'Lauriente']",4 - 2 - 3 - 1,5 - 3 - 2
26,Metz,Reims,0,1,1,7.1,7.0,2.20,3.20,3.50,58%,42%,10,12,"['Oukidja', 'Centonze', 'Bronn', 'Kouyate', 'Udol', 'Maiga', 'Pajot', 'Sarr', 'Gueye', 'Niane', 'Sabaly']","['Rajkovic', 'Gravillon', 'Faes', 'Abdelhamid', 'Foket', 'Munetsi', 'Cassama', 'Konan', 'Kebbal', 'Toure', 'Cafaro']",4 - 3 - 3,3 - 4 - 3
27,Bordeaux,Angers,0,1,1,7.0,7.3,3.40,3.20,2.25,53%,47%,14,6,"['Costil', 'Pembele', 'Kwateng', 'Koscielny', 'Mangas', 'Mensah', 'Sissokho', 'Otavio', 'Basic', 'Mara', 'Hwang']","['Bernardoni', 'Manceau', 'Traore', 'Thomas', 'Cabot', 'Mendy', 'Mangani', 'Doumbia', 'Cho', 'Fulgini', 'Boufal']",5 - 3 - 2,3 - 4 - 3
28,Rennes,Nantes,1,1,0,7.2,6.6,1.65,3.75,5.50,62%,38%,14,4,"['Gomis', 'Traore', 'Bade', 'Aguerd', 'Meling', 'Tait', 'Santamaria', 'Bourigeaud', 'Guirassy', 'Terrier', 'Doku']","['Lafont', 'Corchia', 'Castelletto', 'Pallois', 'Traore', 'Andrei Girotto', 'Chirivella', 'Blas', 'Simon', 'Coco', 'Emond']",4 - 3 - 3,4 - 2 - 3 - 1
29,Nantes,Lyon,2,0,1,6.8,7.2,,,,,64%,18,12,"['Lafont', 'Appiah', 'Castelletto', 'Pallois', 'Fabio', 'Andrei Girotto', 'Chirivella', 'Bukari', 'Blas', 'Simon', 'Coco']","['Lopes', 'Dubois', 'Da Silva', 'Diomande', 'Emerson', 'Guimaraes', 'Caqueret', 'Paqueta', 'Aouar', 'Toko Ekambi', 'Dembele']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
30,Nice,Bordeaux,1,4,0,7.6,6.2,1.80,4.00,4.20,43%,57%,11,13,"['Benitez', 'Lotomba', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Rosario', 'Lemina', 'Kluivert', 'Ndoye', 'Gouiri']","['Costil', 'Oudin', 'Kwateng', 'Koscielny', 'Mangas', 'Mensah', 'Otavio', 'Sissokho', 'Fransergio', 'Mara', 'Hwang']",4 - 4 - 2,5 - 3 - 2
31,Marseille,St Etienne,1,3,1,7.5,6.4,1.61,3.80,5.00,64%,36%,19,11,"['Mandanda', 'Saliba', 'Gonzalez', 'Luan Peres', 'Kamara', 'Rongier', 'Under', 'Guendouzi', 'Gerson', 'de la Fuente', 'Payet']","['Green', 'Macon', 'Sow', 'Moukoudi', 'Kolodziejczak', 'Camara', 'Neyou', 'Gourna-Douath', 'Aouchiche', 'Khazri', 'Bouanga']",3 - 2 - 4 - 1,4 - 3 - 3
32,Troyes,Monaco,2,1,2,6.7,7.2,5.00,3.75,1.70,49%,51%,12,7,"['Gallon', 'El Hajjam', 'Giraudon', 'Salmier', 'Ripart', 'Kouame', 'Tardieu', 'Biancone', 'Chambost', 'Touzghar', 'Balde']","['Nubel', 'Aguilar', 'Maripan', 'Badiashile', 'Caio Henrique', 'Fofana', 'Tchouameni', 'Martins', 'Jean Lucas', 'Diop', 'Ben Yedder']",3 - 4 - 3,4 - 2 - 3 - 1
33,Strasbourg,Brest,1,3,1,7.3,6.6,1.95,3.40,4.00,49%,51%,11,11,"['Sels', 'Fila', 'Djiku', 'Perrin', 'Caci', 'Lienard', 'Thomasson', 'Prcic', 'Bellegarde', 'Gameiro', 'Ajorque']","['Bizot', 'Pierre-Gabriel', 'Duverne', 'Brassier', 'Uronen', 'Magnetti', 'Mbock', 'Belkebla', 'Honorat', 'Mounie', 'Cardona']",5 - 3 - 2,4 - 3 - 3
34,Lens,Lorient,0,2,2,7.2,7.1,1.60,3.80,6.00,54%,46%,19,14,"['Leca', 'Gradit', 'Danso', 'Medina', 'Clauss', 'Cahuzac', 'Fofana', 'Frankowski', 'Kakuta', 'Sotoca', 'Ganago']","['Nardi', 'Igor Silva', 'Petrot', 'Laporte', 'Fontaine', 'Le Goff', 'Abergel', 'Lemoine', 'Monconduit', 'Moffi', 'Lauriente']",3 - 4 - 1 - 2,5 - 3 - 2
35,Clermont,Metz,0,2,2,6.9,6.9,1.61,4.00,5.50,60%,40%,16,12,"['Desmas', 'Zedadka', 'Hountondji', 'Ogier', 'Nsimba', 'Iglesias', 'Gastien', 'Dossou', 'Berthomier', 'Rashani', 'Bayo']","['Oukidja', 'Bronn', 'Kouyate', 'Niakate', 'Maiga', 'Traore', 'Pajot', 'Udol', 'Gueye', 'Niane', 'Sarr']",4 - 2 - 3 - 1,3 - 4 - 3
36,Angers,Rennes,1,2,0,7.2,6.2,2.75,3.10,2.62,53%,47%,16,7,"['Bernardoni', 'Manceau', 'Traore', 'Thomas', 'Cabot', 'Mendy', 'Mangani', 'Doumbia', 'Fulgini', 'Cho', 'Boufal']","['Gomis', 'Traore', 'Bade', 'Aguerd', 'Meling', 'Santamaria', 'Tait', 'Bourigeaud', 'Terrier', 'Sulemana', 'Abline']",3 - 4 - 1 - 2,4 - 2 - 3 - 1
37,Lille,Montpellier,1,2,1,7.1,6.2,1.60,4.00,5.50,45%,55%,15,6,"['Grbic', 'Djalo', 'Fonte', 'Botman', 'Mandava', 'Yazici', 'Andre', 'Xeka', 'Gomes', 'David', 'Yilmaz']","['Bertaud', 'Sambia', 'Thuler', 'Sakho', 'Cozza', 'Ferri', 'Chotard', 'Laborde', 'Savanier', 'Mollet', 'Mavididi']",4 - 4 - 2,4 - 2 - 3 - 1
38,Reims,PSG,2,0,2,6.6,7.4,13.00,7.00,1.18,33%,67%,11,12,"['Rajkovic', 'Gravillon', 'Faes', 'Abdelhamid', 'Lopy', 'Foket', 'Cassama', 'Munetsi', 'Mbuku', 'Kebbal', 'Toure']","['Navas', 'Hakimi', 'Marquinhos', 'Kehrer', 'Diallo', 'Wijnaldum', 'Gueye', 'Verratti', 'Di Maria', 'Mbappe', 'Neymar']",3 - 1 - 4 - 2,4 - 3 - 3
39,Lorient,Lille,1,2,1,7.0,6.8,,,2.15,44%,56%,14,9,"['Nardi', 'Igor Silva', 'Mendes', 'Laporte', 'Jenz', 'Le Goff', 'Monconduit', 'Lemoine', 'Abergel', 'Lauriente', 'Moffi']","['Grbic', 'Djalo', 'Fonte', 'Botman', 'Mandava', 'Yazici', 'Andre', 'Xeka', 'Gomes', 'Ikone', 'Yilmaz']",5 - 3 - 2,4 - 4 - 2
40,PSG,Clermont,1,4,0,7.6,6.3,1.28,5.75,9.50,52%,48%,13,14,"['Donnarumma', 'Hakimi', 'Marquinhos', 'Kimpembe', 'Diallo', 'Pereira', 'Gueye', 'Herrera', 'Rafinha', 'Mbappe', 'Draxler']","['Desmas', 'Zedadka', 'Hountondji', 'Ogier', 'Nsimba', 'Abdul Samed', 'Gastien', 'Dossou', 'Berthomier', 'Allevinah', 'Hamel']",4 - 3 - 3,4 - 2 - 3 - 1
41,Monaco,Marseille,2,0,2,6.3,7.5,1.83,3.60,4.33,51%,49%,7,13,"['Nubel', 'Matsima', 'Disasi', 'Badiashile', 'Caio Henrique', 'Martins', 'Fofana', 'Tchouameni', 'Diop', 'Volland', 'Ben Yedder']","['Lopez', 'Saliba', 'Balerdi', 'Luan Peres', 'Lirola', 'Rongier', 'Kamara', 'Under', 'Guendouzi', 'Dieng', 'Harit']",4 - 4 - 2,3 - 3 - 3 - 1
42,Montpellier,St Etienne,1,2,0,7.3,6.6,,3.60,2.70,43%,57%,11,14,"['Bertaud', 'Souquet', 'Thuler', 'Sakho', 'Cozza', 'Ferri', 'Chotard', 'Wahi', 'Savanier', 'Mavididi', 'Germain']","['Green', 'Macon', 'Moukoudi', 'Nade', 'Kolodziejczak', 'Camara', 'Neyou', 'Nordin', 'Khazri', 'Bouanga', 'Hamouma']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
43,Rennes,Reims,2,0,2,6.3,7.1,1.70,3.40,5.50,63%,37%,9,7,"['Salin', 'Traore', 'Omari', 'Aguerd', 'Truffert', 'Bourigeaud', 'Santamaria', 'Tait', 'Laborde', 'Guirassy', 'Terrier']","['Rajkovic', 'Gravillon', 'Faes', 'Abdelhamid', 'Matusiwa', 'Foket', 'Kebbal', 'Munetsi', 'Konan', 'van Bergen', 'Ekitike']",4 - 3 - 3,3 - 1 - 4 - 2
44,Metz,Troyes,2,0,2,6.7,7.3,2.30,3.30,3.00,62%,38%,16,10,"['Oukidja', 'Bronn', 'Kouyate', 'Udol', 'Centonze', 'Maiga', 'Pajot', 'Delaine', 'Gueye', 'Sarr', 'Niane']","['Gallon', 'Kabore', 'Azamoum', 'Giraudon', 'Salmier', 'Biancone', 'Rodrigues', 'Kouame', 'Tardieu', 'Chavalerin', 'Touzghar']",3 - 4 - 2 - 1,5 - 4 - 1
45,Brest,Angers,0,1,1,7.1,7.2,2.55,3.40,2.80,49%,51%,12,8,"['Bizot', 'Pierre-Gabriel', 'Chardonnet', 'Brassier', 'Duverne', 'Agoume', 'Mbock', 'Honorat', 'Faivre', 'Del Castillo', 'Cardona']","['Bernardoni', 'Manceau', 'Traore', 'Thomas', 'Cabot', 'Mendy', 'Mangani', 'Doumbia', 'Fulgini', 'Cho', 'Boufal']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
46,Bordeaux,Lens,2,2,3,6.4,7.1,,,,,45%,11,12,"['Costil', 'Oudin', 'Pembele', 'Koscielny', 'Mexer', 'Mangas', 'Otavio', 'Onana', 'Fransergio', 'Mara', 'Hwang']","['Leca', 'Gradit', 'Danso', 'Medina', 'Clauss', 'Cahuzac', 'Fofana', 'Frankowski', 'Kakuta', 'Sotoca', 'Kalimuendo']",5 - 3 - 2,3 - 4 - 1 - 2
47,Nantes,Nice,2,0,2,6.5,7.4,2.80,3.30,2.55,50%,50%,19,9,"['Lafont', 'Corchia', 'Castelletto', 'Pallois', 'Fabio', 'Andrei Girotto', 'Chirivella', 'Bukari', 'Blas', 'Simon', 'Kolo Muani']","['Benitez', 'Daniliuc', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Rosario', 'Lemina', 'Stengs', 'Gouiri', 'Dolberg']",4 - 2 - 3 - 1,4 - 4 - 2
48,Lyon,Strasbourg,1,3,1,7.6,6.4,1.50,4.50,6.00,59%,41%,14,12,"['Lopes', 'Gusto', 'Denayer', 'Diomande', 'Emerson', 'Guimaraes', 'Thiago Mendes', 'Shaqiri', 'Aouar', 'Toko Ekambi', 'Dembele']","['Sels', 'Guilbert', 'Djiku', 'Perrin', 'Le Marchand', 'Caci', 'Thomasson', 'Prcic', 'Bellegarde', 'Gameiro', 'Ajorque']",4 - 2 - 3 - 1,5 - 3 - 2
49,Strasbourg,Metz,1,3,0,7.6,6.5,1.85,3.60,4.20,46%,54%,10,15,"['Sels', 'Guilbert', 'Djiku', 'Nyamsi', 'Le Marchand', 'Lienard', 'Thomasson', 'Aholou', 'Bellegarde', 'Diallo', 'Ajorque']","['Oukidja', 'Bronn', 'Kouyate', 'Udol', 'Centonze', 'Maiga', 'Pajot', 'Yade', 'de Preville', 'Sarr', 'Niane']",5 - 3 - 2,3 - 4 - 2 - 1
50,Lens,Lille,1,1,0,7.2,6.5,2.45,3.25,2.90,47%,53%,13,6,"['Leca', 'Gradit', 'Danso', 'Medina', 'Clauss', 'Doucoure', 'Fofana', 'Frankowski', 'Sotoca', 'Kakuta', 'Kalimuendo']","['Grbic', 'Celik', 'Fonte', 'Botman', 'Mandava', 'Ikone', 'Andre', 'Xeka', 'Gomes', 'David', 'Yilmaz']",3 - 4 - 3,4 - 4 - 2
51,St Etienne,Bordeaux,2,1,2,6.5,7.3,1.85,3.60,4.20,55%,45%,12,13,"['Green', 'Sow', 'Moukoudi', 'Nade', 'Bouanga', 'Gourna-Douath', 'Neyou', 'Kolodziejczak', 'Hamouma', 'Ramirez', 'Khazri']","['Costil', 'Pembele', 'Kwateng', 'Mexer', 'Gregersen', 'Mangas', 'Onana', 'Otavio', 'Adli', 'Hwang', 'Dilrosun']",3 - 4 - 3,5 - 3 - 2
52,Nice,Monaco,0,2,2,6.6,6.8,,3.40,2.30,49%,51%,12,8,"['Benitez', 'Lotomba', 'Todibo', 'Dante', 'Bard', 'Stengs', 'Rosario', 'Lemina', 'Boudaoui', 'Gouiri', 'Dolberg']","['Nubel', 'Disasi', 'Maripan', 'Badiashile', 'Sidibe', 'Fofana', 'Tchouameni', 'Caio Henrique', 'Martins', 'Golovin', 'Ben Yedder']",4 - 4 - 2,3 - 4 - 2 - 1
53,Troyes,Montpellier,0,1,1,7.0,6.7,2.37,3.60,2.87,41%,59%,8,6,"['Gallon', 'Azamoum', 'Giraudon', 'El Hajjam', 'Kabore', 'Dingome', 'Tardieu', 'Kouame', 'Biancone', 'Chavalerin', 'Touzghar']","['Omlin', 'Souquet', 'Thuler', 'Esteve', 'Cozza', 'Ferri', 'Chotard', 'Mollet', 'Savanier', 'Mavididi', 'Germain']",3 - 5 - 1 - 1,4 - 2 - 3 - 1
54,Reims,Lorient,0,0,0,7.0,7.1,,,,,57%,,6,"['Rajkovic', 'Gravillon', 'Faes', 'Abdelhamid', 'Matusiwa', 'Foket', 'Kebbal', 'Munetsi', 'Konan', 'van Bergen', 'Ekitike']","['Nardi', 'Igor Silva', 'Mendes', 'Laporte', 'Jenz', 'Le Goff', 'Monconduit', 'Lemoine', 'Abergel', 'Lauriente', 'Moffi']",3 - 1 - 4 - 2,5 - 3 - 2
55,Clermont,Brest,0,1,1,6.8,6.9,1.80,3.80,4.20,58%,42%,7,5,"['Desmas', 'Zedadka', 'Hountondji', 'Ogier', 'Nsimba', 'Gastien', 'Abdul Samed', 'Dossou', 'Berthomier', 'Rashani', 'Bayo']","['Bizot', 'Duverne', 'Chardonnet', 'Brassier', 'Pierre-Gabriel', 'Agoume', 'Belkebla', 'Honorat', 'Faivre', 'Cardona', 'Badji']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
56,Angers,Nantes,2,1,4,6.4,7.4,2.05,3.25,3.90,66%,34%,10,8,"['Bernardoni', 'Manceau', 'Traore', 'Thomas', 'Cabot', 'Mendy', 'Mangani', 'Doumbia', 'Cho', 'Fulgini', 'Boufal']","['Lafont', 'Fabio', 'Andrei Girotto', 'Pallois', 'Traore', 'Cyprien', 'Chirivella', 'Bukari', 'Blas', 'Simon', 'Kolo Muani']",3 - 4 - 3,4 - 2 - 3 - 1
57,Marseille,Rennes,1,2,0,7.4,6.4,1.90,3.50,3.80,64%,36%,17,13,"['Lopez', 'Saliba', 'Balerdi', 'Luan Peres', 'Lirola', 'Gueye', 'Guendouzi', 'Under', 'Payet', 'de la Fuente', 'Dieng']","['Gomis', 'Traore', 'Bade', 'Aguerd', 'Meling', 'Bourigeaud', 'Ugochukwu', 'Santamaria', 'Tait', 'Laborde', 'Guirassy']",3 - 3 - 3 - 1,4 - 4 - 2
58,PSG,Lyon,1,2,1,7.3,6.8,1.28,6.00,9.50,54%,46%,14,12,"['Donnarumma', 'Kehrer', 'Marquinhos', 'Kimpembe', 'Mendes', 'Herrera', 'Gueye', 'Di Maria', 'Messi', 'Neymar', 'Mbappe']","['Lopes', 'Gusto', 'Boateng', 'Denayer', 'Emerson', 'Caqueret', 'Guimaraes', 'Shaqiri', 'Paqueta', 'Toko Ekambi', 'Slimani']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
