,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
69,Barcelona,Betis,2,0,1,6.7,7.3,1.50,4.33,6.50,63%,37%,12,8,"['ter Stegen', 'Dest', 'Araujo', 'Lenglet', 'Alba', 'Gavi', 'Busquets', 'Nico', 'Ezzalzouli', 'Depay', 'Coutinho']","['Silva', 'Bellerin', 'Bartra', 'Ruiz', 'Moreno', 'Rodriguez', 'Guardado', 'Ruibal', 'Canales', 'Juanmi', 'Willian Jose']",4 - 3 - 3,4 - 2 - 3 - 1
70,Atl. Madrid,Mallorca,2,1,2,6.9,7.2,1.33,5.00,10.00,58%,42%,14,10,"['Oblak', 'Llorente', 'Savic', 'Felipe', 'Lodi', 'Correa', 'Kondogbia', 'de Paul', 'Koke', 'Cunha', 'Griezmann']","['Reina', 'Maffeo', 'Russo', 'Valjent', 'Costa', 'Baba', 'Ruiz de Galarreta', 'Sanchez', 'Lee', 'Rodriguez', 'Prats']",4 - 4 - 2,4 - 2 - 3 - 1
71,Real Sociedad,Real Madrid,2,0,2,6.6,7.3,3.60,3.50,2.05,51%,49%,11,13,"['Remiro', 'Gorosabel', 'Zubeldia', 'Le Normand', 'Rico', 'Januzaj', 'Guevara', 'Zubimendi', 'Oyarzabal', 'Sorloth', 'Isak']","['Courtois', 'Carvajal', 'Militao', 'Alaba', 'Mendy', 'Modric', 'Casemiro', 'Kroos', 'Rodrygo', 'Benzema', 'Vinicius Junior']",4 - 4 - 2,4 - 3 - 3
72,Rayo Vallecano,Espanyol,1,1,0,7.1,6.6,2.05,3.25,3.80,50%,50%,7,10,"['Dimitrievski', 'Balliu', 'Saveljich', 'Catena', 'Garcia', 'Lopez', 'Valentin', 'Palazon', 'Trejo', 'Garcia', 'Guardiola']","['Lopez', 'Vidal', 'Gomez', 'Cabrera', 'Pedrosa', 'Bare', 'Embarba', 'Herrera', 'Darder', 'Puado', 'de Tomas']",4 - 2 - 3 - 1,4 - 1 - 4 - 1
73,Elche,Cadiz CF,1,3,1,7.2,6.3,2.05,3.10,4.00,57%,43%,8,15,"['Badia', 'Palacios', 'Roco', 'Gonzalez', 'Mojica', 'Tete Morente', 'Marcone', 'Mascarell', 'Fidel', 'Perez', 'Boye']","['Ledesma', 'Akapo', 'Haroyan', 'Chust', 'Pacha', 'Carcelen', 'Fernandez', 'Jonsson', 'Perea', 'Sobrino', 'Lozano']",4 - 4 - 2,4 - 4 - 2
74,Levante,Osasuna,0,0,0,7.1,7.0,2.30,3.25,3.20,58%,42%,11,11,"['Cardenas', 'Son', 'Mustafi', 'Vezo', 'Clerc', 'Pepelu', 'Radoja', 'Campana', 'de Frutos', 'Marti', 'Morales']","['Herrera', 'Vidal', 'Garcia', 'Garcia', 'Cruz', 'Sanchez', 'Moncayola', 'Torro', 'Brasanac', 'Budimir', 'Avila']",4 - 3 - 3,5 - 3 - 2
75,Celta Vigo,Valencia,2,1,2,6.8,7.1,1.90,3.50,4.20,67%,33%,11,8,"['Dituro', 'Vazquez', 'Aidoo', 'Araujo', 'Galan', 'Beltran', 'Mendez', 'Suarez', 'Cervi', 'Aspas', 'Mina']","['Cillessen', 'Piccini', 'Guillamon', 'Alderete', 'Gaya', 'Costa', 'Wass', 'Koindredi', 'Soler', 'Duro', 'Gomez']",4 - 1 - 3 - 2,4 - 5 - 1
76,Getafe,Ath Bilbao,0,0,0,7.0,7.1,3.60,2.90,2.30,45%,55%,17,9,"['Soria', 'Suarez', 'Djene', 'Mitrovic', 'Cuenca', 'Olivera', 'Alena', 'Arambarri', 'Maksimovic', 'Unal', 'Ramirez']","['Simon', 'de Marcos', 'Alvarez', 'Martinez', 'Lekue', 'Zarraga', 'Vencedor', 'Garcia', 'Williams', 'Garcia', 'Williams']",5 - 3 - 2,4 - 4 - 2
77,Mallorca,Celta Vigo,0,0,0,7.1,7.2,2.80,2.90,2.80,48%,52%,12,14,"['Reina', 'Maffeo', 'Russo', 'Valjent', 'Costa', 'Lee', 'Ruiz de Galarreta', 'Battaglia', 'Sanchez', 'Rodriguez', 'Prats']","['Dituro', 'Vazquez', 'Aidoo', 'Araujo', 'Galan', 'Tapia', 'Suarez', 'Beltran', 'Cervi', 'Mendez', 'Mina']",4 - 4 - 2,4 - 1 - 3 - 2
78,Espanyol,Levante,1,4,3,7.0,6.4,1.90,3.50,4.00,52%,48%,17,14,"['Lopez', 'Vidal', 'Gomez', 'Cabrera', 'Pedrosa', 'Darder', 'Herrera', 'Morlanes', 'Puado', 'de Tomas', 'Embarba']","['Cardenas', 'Son', 'Vezo', 'Mustafi', 'Clerc', 'Malsa', 'Campana', 'de Frutos', 'Bardhi', 'Marti', 'Morales']",4 - 4 - 2,4 - 3 - 3
79,Alaves,Getafe,0,1,1,6.8,7.0,2.50,2.80,3.40,66%,34%,9,11,"['Pacheco', 'Aguirregabiria', 'Laguardia', 'Lejeune', 'Duarte', 'Loum', 'Pellistri', 'Garcia', 'Pons', 'Rioja', 'Joselu']","['Soria', 'Suarez', 'Djene', 'Mitrovic', 'Cuenca', 'Olivera', 'Alena', 'Arambarri', 'Maksimovic', 'Unal', 'Ramirez']",4 - 1 - 4 - 1,5 - 3 - 2
80,Valencia,Elche,1,2,1,7.1,6.8,,,,,,,8,"['Cillessen', 'Foulquier', 'Diakhaby', 'Guillamon', 'Lato', 'Costa', 'Soler', 'Wass', 'Duro', 'Gomez', 'Guedes']","['Badia', 'Palacios', 'Roco', 'Gonzalez', 'Barragan', 'Tete Morente', 'Marcone', 'Mascarell', 'Fidel', 'Perez', 'Boye']",4 - 4 - 2,4 - 4 - 2
81,Ath Bilbao,Sevilla,2,0,1,6.4,7.1,2.37,2.90,3.40,55%,45%,13,6,"['Simon', 'Lekue', 'Alvarez', 'Martinez', 'Balenziaga', 'Williams', 'Vencedor', 'Garcia', 'Muniain', 'Garcia', 'Williams']","['Bono', 'Montiel', 'Kounde', 'Diego Carlos', 'Augustinsson', 'Fernando', 'Delaney', 'Rodriguez', 'Papu Gomez', 'Torres', 'Mir']",4 - 4 - 2,4 - 2 - 3 - 1
82,Villarreal,Rayo Vallecano,1,2,0,7.6,6.5,,,,,48%,13,19,"['Rulli', 'Mario Gaspar', 'Mandi', 'Torres', 'Pedraza', 'Pino', 'Iborra', 'Parejo', 'Trigueros', 'Moreno', 'Dia']","['Dimitrievski', 'Balliu', 'Saveljich', 'Catena', 'Garcia', 'Comesana', 'Valentin', 'Palazon', 'Trejo', 'Garcia', 'Guardiola']",4 - 4 - 2,4 - 2 - 3 - 1
83,Osasuna,Barcelona,0,2,2,6.6,7.2,4.20,3.40,1.90,38%,62%,8,10,"['Herrera', 'Vidal', 'Garcia', 'Garcia', 'Cruz', 'Torro', 'Barja', 'Garcia', 'Moncayola', 'Sanchez', 'Garcia']","['ter Stegen', 'Araujo', 'Pique', 'Umtiti', 'Nico', 'Busquets', 'Gavi', 'Dembele', 'de Jong', 'Ezzalzouli', 'de Jong']",4 - 1 - 4 - 1,3 - 3 - 3 - 1
84,Betis,Real Sociedad,1,4,0,7.5,6.2,2.25,3.30,3.25,48%,52%,11,15,"['Silva', 'Bellerin', 'Bartra', 'Ruiz', 'Moreno', 'Rodriguez', 'Guardado', 'Canales', 'Fekir', 'Juanmi', 'Willian Jose']","['Remiro', 'Zaldua', 'Elustondo', 'Le Normand', 'Munoz', 'Zubeldia', 'Zubimendi', 'Portu', 'Oyarzabal', 'Barrenetxea', 'Isak']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
85,Real Madrid,Atl. Madrid,1,2,0,7.4,6.3,1.80,3.70,4.50,61%,39%,7,9,"['Courtois', 'Carvajal', 'Militao', 'Alaba', 'Mendy', 'Modric', 'Casemiro', 'Kroos', 'Asensio', 'Benzema', 'Vinicius Junior']","['Oblak', 'Llorente', 'Felipe', 'Kondogbia', 'Hermoso', 'Correa', 'de Paul', 'Koke', 'Carrasco', 'Griezmann', 'Cunha']",4 - 3 - 3,4 - 4 - 2
86,Cadiz CF,Granada CF,0,1,1,7.1,7.0,2.50,3.10,3.00,34%,66%,13,16,"['Ledesma', 'Akapo', 'Fali', 'Cala', 'Pacha', 'Alarcon', 'Alejo', 'Jonsson', 'Fernandez', 'Arzamendia', 'Lozano']","['Maximiano', 'Quini', 'Sanchez', 'Torrente', 'Neva', 'Puertas', 'Milla', 'Gonalons', 'Soro', 'Molina', 'Suarez']",4 - 1 - 4 - 1,4 - 4 - 2
87,Celta Vigo,Espanyol,1,3,1,7.2,6.5,1.95,3.40,4.10,52%,48%,12,6,"['Dituro', 'Mallo', 'Aidoo', 'Araujo', 'Galan', 'Tapia', 'Mendez', 'Beltran', 'Cervi', 'Aspas', 'Mina']","['Lopez', 'Miguelon', 'Gomez', 'Cabrera', 'Pedrosa', 'Vidal', 'Herrera', 'Melendo', 'Darder', 'de Tomas', 'Puado']",4 - 1 - 3 - 2,4 - 4 - 2
88,Rayo Vallecano,Alaves,1,2,0,7.5,6.5,1.70,3.60,5.25,61%,39%,20,6,"['Dimitrievski', 'Balliu', 'Saveljich', 'Catena', 'Garcia', 'Comesana', 'Valentin', 'Palazon', 'Trejo', 'Garcia', 'Guardiola']","['Pacheco', 'Aguirregabiria', 'Tachi', 'Laguardia', 'Duarte', 'Loum', 'de la Fuente', 'Pons', 'Moya', 'Rioja', 'Joselu']",4 - 2 - 3 - 1,4 - 1 - 4 - 1
89,Real Sociedad,Villarreal,2,1,3,6.5,7.3,2.25,3.20,3.40,39%,61%,8,15,"['Ryan', 'Zaldua', 'Zubeldia', 'Le Normand', 'Munoz', 'Januzaj', 'Zubimendi', 'Merino', 'Oyarzabal', 'Silva', 'Isak']","['Rulli', 'Foyth', 'Albiol', 'Torres', 'Estupinan', 'Pino', 'Capoue', 'Parejo', 'Moreno', 'Moreno', 'Dia']",4 - 4 - 2,4 - 4 - 2
90,Barcelona,Elche,1,3,2,7.1,6.3,1.25,5.50,12.00,74%,26%,19,5,"['ter Stegen', 'Araujo', 'Garcia', 'Lenglet', 'de Jong', 'Gavi', 'Busquets', 'Alba', 'Dembele', 'Jutgla', 'Ezzalzouli']","['Badia', 'Palacios', 'Roco', 'Gonzalez', 'Mojica', 'Josan', 'Marcone', 'Mascarell', 'Fidel', 'Perez', 'Boye']",3 - 4 - 3,4 - 4 - 2
91,Sevilla,Atl. Madrid,1,2,1,7.2,6.5,,,,55%,45%,6,15,"['Bono', 'Montiel', 'Kounde', 'Diego Carlos', 'Rekik', 'Joan Jordan', 'Delaney', 'Rakitic', 'Ocampos', 'Romero', 'Papu Gomez']","['Oblak', 'Felipe', 'Kondogbia', 'Hermoso', 'Koke', 'Trippier', 'Llorente', 'Lemar', 'Carrasco', 'Correa', 'Suarez']",4 - 3 - 3,3 - 1 - 4 - 2
92,Granada CF,Mallorca,1,4,1,7.2,6.4,,,,46%,54%,15,8,"['Maximiano', 'Quini', 'Sanchez', 'Torrente', 'Neva', 'Puertas', 'Milla', 'Gonalons', 'Machis', 'Molina', 'Suarez']","['Reina', 'Maffeo', 'Sedlar', 'Valjent', 'Costa', 'Baba', 'Ruiz de Galarreta', 'Kubo', 'Rodriguez', 'Lee', 'Rodriguez']",4 - 4 - 2,4 - 2 - 3 - 1
93,Ath Bilbao,Betis,1,3,2,7.1,6.6,2.15,3.40,3.40,44%,56%,9,16,"['Agirrezabala', 'Lekue', 'Nunez', 'Alvarez', 'Balenziaga', 'Williams', 'Vencedor', 'Vesga', 'Muniain', 'Garcia', 'Williams']","['Silva', 'Bellerin', 'Bartra', 'Ruiz', 'Moreno', 'Rodriguez', 'Carvalho', 'Canales', 'Fekir', 'Juanmi', 'Willian Jose']",4 - 4 - 2,4 - 2 - 3 - 1
94,Getafe,Osasuna,1,1,0,7.2,6.7,,2.87,3.90,49%,51%,18,11,"['Soria', 'Suarez', 'Djene', 'Mitrovic', 'Cuenca', 'Olivera', 'Alena', 'Maksimovic', 'Arambarri', 'Unal', 'Ramirez']","['Herrera', 'Vidal', 'Garcia', 'Cruz', 'Sanchez', 'Moncayola', 'Torro', 'Brasanac', 'Barja', 'Avila', 'Garcia']",4 - 4 - 2,4 - 3 - 3
95,Real Madrid,Cadiz CF,0,0,0,7.4,7.1,1.11,9.00,21.00,82%,18%,36,4,"['Courtois', 'Vazquez', 'Militao', 'Alaba', 'Mendy', 'Valverde', 'Casemiro', 'Kroos', 'Hazard', 'Benzema', 'Vinicius Junior']","['Ledesma', 'Akapo', 'Fali', 'Cala', 'Pacha', 'Jonsson', 'Alarcon', 'Alejo', 'Fernandez', 'Sobrino', 'Lozano']",4 - 3 - 3,4 - 2 - 3 - 1
96,Levante,Valencia,2,3,4,6.2,7.2,3.00,3.40,2.35,51%,49%,15,15,"['Cardenas', 'Pubill', 'Vezo', 'Duarte', 'Clerc', 'de Frutos', 'Campana', 'Pepelu', 'Morales', 'Marti', 'Gomez']","['Cillessen', 'Piccini', 'Diakhaby', 'Guillamon', 'Gaya', 'Costa', 'Soler', 'Racic', 'Cheryshev', 'Guedes', 'Duro']",4 - 4 - 2,4 - 4 - 2
97,Villarreal,Alaves,1,5,2,7.1,6.4,1.36,5.00,8.50,62%,38%,24,4,"['Rulli', 'Foyth', 'Albiol', 'Torres', 'Estupinan', 'Chukwueze', 'Capoue', 'Parejo', 'Trigueros', 'Moreno', 'Dia']","['Pacheco', 'Aguirregabiria', 'Laguardia', 'Lejeune', 'Lopez', 'Pons', 'Loum', 'Pina', 'Rioja', 'Sylla', 'Joselu']",4 - 4 - 2,4 - 4 - 2
98,Sevilla,Barcelona,0,1,1,6.8,7.1,2.40,3.25,3.10,41%,59%,5,23,"['Bono', 'Kounde', 'Fernando', 'Diego Carlos', 'Rekik', 'Joan Jordan', 'Delaney', 'Rakitic', 'Ocampos', 'Mir', 'Papu Gomez']","['ter Stegen', 'Araujo', 'Pique', 'Garcia', 'Alba', 'de Jong', 'Busquets', 'Gavi', 'Dembele', 'Jutgla', 'Ezzalzouli']",4 - 3 - 3,4 - 3 - 3
99,Granada CF,Atl. Madrid,1,2,1,7.2,6.8,6.00,3.80,1.60,40%,60%,6,15,"['Maximiano', 'Arias', 'Sanchez', 'Torrente', 'Neva', 'Puertas', 'Milla', 'Ruiz', 'Machis', 'Molina', 'Suarez']","['Oblak', 'Felipe', 'Kondogbia', 'Hermoso', 'Koke', 'Trippier', 'Lemar', 'de Paul', 'Carrasco', 'Suarez', 'Joao Felix']",4 - 4 - 2,3 - 1 - 4 - 2
100,Ath Bilbao,Real Madrid,2,1,2,6.4,7.4,3.25,3.30,2.20,40%,60%,15,12,"['Agirrezabala', 'de Marcos', 'Alvarez', 'Nunez', 'Balenziaga', 'Zarraga', 'Garcia', 'Vencedor', 'Muniain', 'Williams', 'Sancet']","['Courtois', 'Vazquez', 'Militao', 'Fernandez', 'Mendy', 'Valverde', 'Camavinga', 'Kroos', 'Hazard', 'Benzema', 'Vinicius Junior']",4 - 4 - 2,4 - 3 - 3
101,Valencia,Espanyol,2,1,2,6.4,7.0,1.75,3.60,4.80,37%,63%,12,15,"['Cillessen', 'Correia', 'Guillamon', 'Alderete', 'Vazquez', 'Costa', 'Soler', 'Wass', 'Duro', 'Gomez', 'Guedes']","['Lopez', 'Vidal', 'Gomez', 'Cabrera', 'Pedrosa', 'Bare', 'Darder', 'Melamed', 'Embarba', 'Moron', 'de Tomas']",4 - 4 - 2,4 - 3 - 3
102,Getafe,Real Madrid,1,1,0,7.0,6.7,6.50,4.00,1.53,26%,74%,6,14,"['Soria', 'Suarez', 'Cabaco', 'Mitrovic', 'Cuenca', 'Olivera', 'Maksimovic', 'Arambarri', 'Alena', 'Ramirez', 'Unal']","['Courtois', 'Vazquez', 'Militao', 'Alaba', 'Mendy', 'Modric', 'Casemiro', 'Kroos', 'Rodrygo', 'Benzema', 'Asensio']",5 - 3 - 2,4 - 3 - 3
103,Elche,Granada CF,0,0,0,7.0,7.0,2.60,3.10,2.90,48%,52%,18,10,"['Badia', 'Palacios', 'Gonzalez', 'Bigas', 'Mojica', 'Tete Morente', 'Mascarell', 'Gumbau', 'Fidel', 'Pastore', 'Carrillo']","['Maximiano', 'Quini', 'Sanchez', 'Torrente', 'Neva', 'Puertas', 'Milla', 'Gonalons', 'Machis', 'Suarez', 'Molina']",4 - 4 - 1 - 1,4 - 4 - 2
104,Atl. Madrid,Rayo Vallecano,1,2,0,7.3,6.5,1.44,4.20,8.00,50%,50%,15,5,"['Oblak', 'Trippier', 'Gimenez', 'Hermoso', 'Lodi', 'Carrasco', 'Kondogbia', 'de Paul', 'Lemar', 'Correa', 'Suarez']","['Zidane', 'Balliu', 'Saveljich', 'Maras', 'Garcia', 'Comesana', 'Valentin', 'Palazon', 'Lopez', 'Rodrigues', 'Guardiola']",4 - 4 - 2,4 - 2 - 3 - 1
105,Betis,Celta Vigo,2,0,2,6.6,7.5,1.80,3.75,4.33,54%,46%,18,7,"['Silva', 'Bellerin', 'Bartra', 'Ruiz', 'Moreno', 'Carvalho', 'Guardado', 'Lainez', 'Canales', 'Juanmi', 'Willian Jose']","['Dituro', 'Aidoo', 'Yokuslu', 'Dominguez', 'Galan', 'Beltran', 'Mendez', 'Suarez', 'Cervi', 'Aspas', 'Mina']",4 - 2 - 3 - 1,4 - 1 - 3 - 2
106,Alaves,Real Sociedad,0,1,1,7.0,6.9,4.75,3.30,1.85,35%,65%,19,10,"['Owono', 'Aguirregabiria', 'Laguardia', 'Lejeune', 'Duarte', 'Martin', 'Loum', 'Moya', 'Rioja', 'de la Fuente', 'Joselu']","['Remiro', 'Elustondo', 'Zubeldia', 'Le Normand', 'Rico', 'Guevara', 'Merino', 'Portu', 'Silva', 'Barrenetxea', 'Isak']",4 - 4 - 2,4 - 2 - 3 - 1
107,Mallorca,Barcelona,2,0,1,6.5,7.4,3.70,3.20,2.10,35%,65%,13,13,"['Reina', 'Maffeo', 'Russo', 'Valjent', 'Costa', 'Baba', 'Battaglia', 'Lee', 'Rodriguez', 'Sanchez', 'Rodriguez']","['ter Stegen', 'Mingueza', 'Pique', 'Garcia', 'Araujo', 'Nico', 'de Jong', 'Puig', 'Akhomach', 'de Jong', 'Jutgla']",4 - 2 - 3 - 1,4 - 3 - 3
108,Villarreal,Levante,1,5,0,7.6,6.0,1.36,5.25,7.50,58%,42%,17,7,"['Rulli', 'Aurier', 'Albiol', 'Torres', 'Estupinan', 'Chukwueze', 'Iborra', 'Trigueros', 'Gomez', 'Moreno', 'Dia']","['Fernandez', 'Pubill', 'Vezo', 'Duarte', 'Clerc', 'Melero', 'Radoja', 'Bardhi', 'Campana', 'de Frutos', 'Marti']",4 - 4 - 2,4 - 2 - 3 - 1
109,Osasuna,Ath Bilbao,2,1,3,6.5,7.3,3.40,2.87,2.40,57%,43%,15,17,"['Herrera', 'Garcia', 'Garcia', 'Cruz', 'Vidal', 'Moncayola', 'Torro', 'Garcia', 'Cote', 'Garcia', 'Budimir']","['Simon', 'de Marcos', 'Alvarez', 'Martinez', 'Balenziaga', 'Berenguer', 'Vencedor', 'Garcia', 'Muniain', 'Sancet', 'Williams']",3 - 5 - 2,4 - 4 - 2
110,Cadiz CF,Sevilla,2,0,1,6.7,7.2,5.75,3.60,1.65,25%,75%,9,14,"['Ledesma', 'Akapo', 'Haroyan', 'Chust', 'Pacha', 'Calderon', 'Alarcon', 'Negredo', 'Jonsson', 'Chapela', 'Osmajic']","['Bono', 'Gudelj', 'Diego Carlos', 'Acuna', 'Fernando', 'Ocampos', 'Joan Jordan', 'Rakitic', 'Augustinsson', 'Romero', 'Papu Gomez']",4 - 2 - 3 - 1,3 - 1 - 4 - 2
111,Levante,Mallorca,1,2,0,7.3,6.9,2.15,3.25,3.50,43%,57%,16,15,"['Fernandez', 'Miramon', 'Pier', 'Duarte', 'Vezo', 'Franquesa', 'Pepelu', 'Campana', 'Bardhi', 'Marti', 'Soldado']","['Roman', 'Maffeo', 'Russo', 'Sedlar', 'Costa', 'Ruiz de Galarreta', 'Battaglia', 'Sanchez', 'Kubo', 'Llabres', 'Nino']",5 - 3 - 2,4 - 2 - 3 - 1
112,Real Sociedad,Celta Vigo,1,1,0,7.2,6.4,1.80,3.50,4.70,41%,59%,12,4,"['Remiro', 'Gorosabel', 'Elustondo', 'Le Normand', 'Munoz', 'Rafinha', 'Guevara', 'Merino', 'Januzaj', 'Isak', 'Oyarzabal']","['Dituro', 'Mallo', 'Aidoo', 'Araujo', 'Galan', 'Beltran', 'Mendez', 'Suarez', 'Cervi', 'Aspas', 'Mina']",4 - 3 - 3,4 - 1 - 3 - 2
113,Granada CF,Barcelona,0,1,1,7.0,7.0,4.50,4.00,1.72,35%,65%,14,13,"['Maximiano', 'Quini', 'Diaz', 'Torrente', 'Neva', 'Puertas', 'Milla', 'Gonalons', 'Machis', 'Suarez', 'Molina']","['ter Stegen', 'Dani Alves', 'Pique', 'Garcia', 'Alba', 'Nico', 'Busquets', 'Gavi', 'Dembele', 'de Jong', 'Jutgla']",4 - 4 - 2,4 - 3 - 3
114,Real Madrid,Valencia,1,4,1,7.6,6.1,1.33,5.25,9.00,67%,33%,23,12,"['Courtois', 'Vazquez', 'Militao', 'Alaba', 'Mendy', 'Modric', 'Casemiro', 'Kroos', 'Asensio', 'Benzema', 'Vinicius Junior']","['Cillessen', 'Piccini', 'Diakhaby', 'Alderete', 'Gaya', 'Costa', 'Guillamon', 'Wass', 'Guedes', 'Gomez', 'Musah']",4 - 3 - 3,4 - 4 - 2
115,Rayo Vallecano,Betis,0,1,1,7.3,7.0,2.80,3.40,2.45,58%,42%,17,9,"['Zidane', 'Balliu', 'Saveljich', 'Catena', 'Garcia', 'Comesana', 'Valentin', 'Palazon', 'Trejo', 'Nteka', 'Falcao']","['Silva', 'Bellerin', 'Bartra', 'Gonzalez', 'Moreno', 'Rodriguez', 'Carvalho', 'Canales', 'Fekir', 'Tello', 'Iglesias']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
116,Sevilla,Getafe,1,1,0,7.4,6.3,1.53,3.60,8.00,66%,34%,10,4,"['Dmitrovic', 'Montiel', 'Kounde', 'Diego Carlos', 'Acuna', 'Joan Jordan', 'Fernando', 'Torres', 'Ocampos', 'Mir', 'Papu Gomez']","['Soria', 'Suarez', 'Djene', 'Mitrovic', 'Cuenca', 'Silva', 'Alena', 'Maksimovic', 'Florentino', 'Mata', 'Unal']",4 - 3 - 3,5 - 3 - 2
117,Osasuna,Cadiz CF,1,2,0,7.3,6.4,,3.60,6.50,60%,40%,15,6,"['Herrera', 'Vidal', 'Garcia', 'Cruz', 'Cote', 'Barja', 'Torro', 'Moncayola', 'Garcia', 'Budimir', 'Garcia']","['Ledesma', 'Fali', 'Cala', 'Chust', 'Pacha', 'Chapela', 'Jonsson', 'Alarcon', 'Arzamendia', 'Fernandez', 'Sobrino']",4 - 4 - 2,4 - 4 - 2
118,Alaves,Ath Bilbao,0,0,0,7.2,7.2,4.00,3.25,2.00,42%,58%,12,10,"['Pacheco', 'Aguirregabiria', 'Lejeune', 'Miazga', 'Duarte', 'Jason', 'Garcia', 'Moya', 'Rioja', 'de la Fuente', 'Joselu']","['Simon', 'de Marcos', 'Alvarez', 'Martinez', 'Balenziaga', 'Berenguer', 'Garcia', 'Vencedor', 'Muniain', 'Sancet', 'Williams']",4 - 4 - 2,4 - 4 - 2
119,Villarreal,Atl. Madrid,0,2,2,6.9,6.6,2.50,3.20,2.90,60%,40%,13,7,"['Rulli', 'Foyth', 'Albiol', 'Torres', 'Estupinan', 'Gomez', 'Capoue', 'Parejo', 'Moreno', 'Moreno', 'Trigueros']","['Oblak', 'Llorente', 'Felipe', 'Hermoso', 'Lodi', 'Carrasco', 'de Paul', 'Kondogbia', 'Lemar', 'Cunha', 'Correa']",4 - 4 - 2,4 - 4 - 2
120,Espanyol,Elche,2,1,2,6.4,7.2,1.72,3.60,5.00,54%,46%,11,3,"['Garcia', 'Vidal', 'Gomez', 'Cabrera', 'Pedrosa', 'Embarba', 'Bare', 'Morlanes', 'Puado', 'Moron', 'de Tomas']","['Badia', 'Palacios', 'Roco', 'Verdu', 'Mojica', 'Tete Morente', 'Mascarell', 'Gumbau', 'Milla', 'Perez', 'Carrillo']",4 - 4 - 2,4 - 4 - 2
121,Elche,Villarreal,1,1,0,7.0,6.4,5.50,3.80,1.61,49%,51%,5,9,"['Badia', 'Barragan', 'Verdu', 'Gonzalez', 'Mojica', 'Tete Morente', 'Mascarell', 'Gumbau', 'Milla', 'Carrillo', 'Perez']","['Rulli', 'Foyth', 'Albiol', 'Torres', 'Estupinan', 'Gomez', 'Capoue', 'Parejo', 'Moreno', 'Moreno', 'Pino']",4 - 4 - 2,4 - 4 - 2
122,Betis,Alaves,1,4,0,7.6,5.9,1.53,4.20,6.00,61%,39%,18,9,"['Bravo', 'Bellerin', 'Pezzella', 'Gonzalez', 'Miranda', 'Rodriguez', 'Guardado', 'Canales', 'Fekir', 'Juanmi', 'Iglesias']","['Pacheco', 'Aguirregabiria', 'Miazga', 'Laguardia', 'Duarte', 'Jason', 'Escalante', 'Moya', 'Rioja', 'Joselu', 'Mendez']",4 - 2 - 3 - 1,4 - 4 - 2
123,Cadiz CF,Espanyol,0,2,2,6.8,7.2,2.90,3.25,2.50,47%,53%,10,14,"['Ledesma', 'Carcelen', 'Fali', 'Cala', 'Pacha', 'Sanchez', 'Fernandez', 'San Emeterio', 'Perea', 'Lozano', 'Negredo']","['Lopez', 'Gil', 'Gomez', 'Calero', 'Cabrera', 'Darder', 'Morlanes', 'Embarba', 'Melendo', 'Puado', 'de Tomas']",4 - 4 - 2,4 - 2 - 3 - 1
124,Celta Vigo,Osasuna,1,2,0,7.3,6.5,1.75,3.60,4.75,47%,53%,5,9,"['Dituro', 'Mallo', 'Aidoo', 'Araujo', 'Galan', 'Beltran', 'Mendez', 'Cervi', 'Suarez', 'Aspas', 'Mina']","['Herrera', 'Vidal', 'Dufur', 'Cruz', 'Cote', 'Moncayola', 'Torro', 'Brasanac', 'Barja', 'Budimir', 'Garcia']",4 - 1 - 2 - 1 - 2,4 - 3 - 3
125,Valencia,Sevilla,0,1,1,6.6,7.0,2.90,3.20,2.50,32%,68%,10,12,"['Cillessen', 'Correia', 'Diakhaby', 'Mosquera', 'Alderete', 'Gaya', 'Foulquier', 'Guillamon', 'Musah', 'Duro', 'Guedes']","['Diaz', 'Montiel', 'Diego Carlos', 'Rekik', 'Acuna', 'Torres', 'Fernando', 'Rakitic', 'Ocampos', 'Mir', 'Papu Gomez']",5 - 3 - 2,4 - 3 - 3
126,Getafe,Granada CF,1,4,2,7.0,6.2,,,4.20,50%,50%,12,7,"['Soria', 'Suarez', 'Djene', 'Mitrovic', 'Cuenca', 'Olivera', 'Alena', 'Arambarri', 'Maksimovic', 'Unal', 'Ramirez']","['Maximiano', 'Quini', 'Sanchez', 'Torrente', 'Neva', 'Puertas', 'Milla', 'Ruiz', 'Machis', 'Suarez', 'Molina']",5 - 3 - 2,4 - 4 - 2
127,Espanyol,Betis,2,1,4,6.2,7.4,3.00,3.40,2.37,38%,62%,12,15,"['Lopez', 'Gil', 'Gomez', 'Calero', 'Pedrosa', 'Darder', 'Morlanes', 'Vidal', 'Melendo', 'Puado', 'de Tomas']","['Bravo', 'Sabaly', 'Pezzella', 'Gonzalez', 'Moreno', 'Carvalho', 'Rodriguez', 'Canales', 'Fekir', 'Juanmi', 'Iglesias']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
