,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
57,Southampton,Wolves,2,0,1,6.7,7.2,2.10,3.30,3.60,57%,43%,18,5,"['McCarthy', 'Livramento', 'Bednarek', 'Salisu', 'Walker-Peters', 'Elyounoussi', 'Romeu', 'Ward-Prowse', 'Redmond', 'Adams', 'Armstrong']","['Sa', 'Kilman', 'Coady', 'Saiss', 'Semedo', 'Moutinho', 'Dendoncker', 'Marcal', 'Podence', 'Jimenez', 'Hwang']",4 - 4 - 2,3 - 4 - 3
58,Arsenal,Tottenham,1,3,1,7.3,6.4,2.15,3.40,3.40,47%,53%,12,10,"['Ramsdale', 'Tomiyasu', 'White', 'Gabriel', 'Tierney', 'Partey', 'Xhaka', 'Saka', 'Odegaard', 'Smith Rowe', 'Aubameyang']","['Lloris', 'Tanganga', 'Sanchez', 'Dier', 'Reguilon', 'Alli', 'Hojbjerg', 'Ndombele', 'Lucas Moura', 'Kane', 'Son']",4 - 2 - 3 - 1,4 - 3 - 3
59,Crystal Palace,Brighton,0,1,1,7.0,7.0,2.80,3.10,2.70,47%,53%,8,8,"['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Gallagher', 'Milivojevic', 'McArthur', 'Ayew', 'Edouard', 'Zaha']","['Sanchez', 'Duffy', 'Dunk', 'Veltman', 'Burn', 'Gross', 'Lallana', 'Cucurella', 'Trossard', 'Maupay', 'Welbeck']",4 - 3 - 3,3 - 4 - 3
60,Manchester Utd,Everton,0,1,1,7.1,7.1,1.55,4.00,6.50,71%,29%,13,12,"['de Gea', 'Wan-Bissaka', 'Lindelof', 'Varane', 'Shaw', 'McTominay', 'Fred', 'Greenwood', 'Fernandes', 'Martial', 'Cavani']","['Pickford', 'Godfrey', 'Mina', 'Keane', 'Digne', 'Townsend', 'Doucoure', 'Allan', 'Gordon', 'Gray', 'Rondon']",4 - 2 - 3 - 1,4 - 4 - 1 - 1
61,Wolves,Newcastle,1,2,1,7.2,6.5,1.70,3.75,5.00,52%,48%,7,8,"['Sa', 'Kilman', 'Coady', 'Saiss', 'Semedo', 'Neves', 'Moutinho', 'Marcal', 'Trincao', 'Jimenez', 'Hwang']","['Darlow', 'Manquillo', 'Fernandez', 'Clark', 'Ritchie', 'Longstaff', 'Almiron', 'Willock', 'Hayden', 'Joelinton', 'Saint-Maximin']",3 - 4 - 3,4 - 1 - 4 - 1
62,Leeds,Watford,1,1,0,7.2,6.5,1.72,3.80,4.75,67%,33%,20,5,"['Meslier', 'Shackleton', 'Llorente', 'Cooper', 'Firpo', 'Phillips', 'Raphinha', 'Dallas', 'Klich', 'James', 'Rodrigo']","['Foster', 'Kiko Femenia', 'Troost-Ekong', 'Sierralta', 'Rose', 'Kucka', 'Sissoko', 'Sarr', 'Tufan', 'Dennis', 'King']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
63,Chelsea,Southampton,1,3,1,7.4,6.4,1.40,4.75,8.00,62%,38%,20,6,"['Mendy', 'Chalobah', 'Silva', 'Rudiger', 'Azpilicueta', 'Loftus-Cheek', 'Kovacic', 'Chilwell', 'Werner', 'Hudson-Odoi', 'Lukaku']","['McCarthy', 'Livramento', 'Bednarek', 'Salisu', 'Walker-Peters', 'Walcott', 'Ward-Prowse', 'Romeu', 'Tella', 'Armstrong', 'Redmond']",3 - 4 - 2 - 1,4 - 4 - 2
64,Burnley,Norwich,0,0,0,7.1,7.2,1.90,3.60,4.00,56%,44%,14,11,"['Pope', 'Lowton', 'Collins', 'Tarkowski', 'Taylor', 'Lennon', 'Westwood', 'Brownhill', 'McNeil', 'Vydra', 'Wood']","['Krul', 'Aarons', 'Kabak', 'Hanley', 'Gibson', 'Giannoulis', 'Lees-Melou', 'Normann', 'McLean', 'Sargent', 'Pukki']",4 - 4 - 2,5 - 3 - 2
65,Brighton,Arsenal,0,0,0,7.1,6.9,3.20,3.25,2.30,58%,42%,21,8,"['Sanchez', 'Duffy', 'Dunk', 'Burn', 'Veltman', 'Gross', 'Lallana', 'Moder', 'Cucurella', 'Trossard', 'Maupay']","['Ramsdale', 'Tomiyasu', 'White', 'Gabriel', 'Tierney', 'Partey', 'Lokonga', 'Saka', 'Odegaard', 'Smith Rowe', 'Aubameyang']",3 - 5 - 2,4 - 2 - 3 - 1
66,West Ham,Brentford,2,1,2,6.7,7.0,1.72,3.75,4.75,60%,40%,18,13,"['Fabianski', 'Coufal', 'Zouma', 'Ogbonna', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Benrahma', 'Fornals', 'Antonio']","['Raya', 'Zanka', 'Jansson', 'Pinnock', 'Canos', 'Baptiste', 'Norgaard', 'Onyeka', 'Henry', 'Mbeumo', 'Toney']",4 - 2 - 3 - 1,3 - 5 - 2
67,Tottenham,Aston Villa,1,2,1,7.4,6.7,2.05,3.40,3.70,56%,44%,17,14,"['Lloris', 'Emerson Royal', 'Romero', 'Dier', 'Reguilon', 'Hojbjerg', 'Skipp', 'Lucas Moura', 'Ndombele', 'Son', 'Kane']","['Martinez', 'Konsa', 'Hause', 'Mings', 'Cash', 'McGinn', 'Douglas Luiz', 'Ramsey', 'Targett', 'Watkins', 'Ings']",4 - 2 - 3 - 1,3 - 5 - 2
68,Crystal Palace,Leicester,0,2,2,6.8,7.2,2.80,3.25,2.62,60%,40%,18,9,"['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Gallagher', 'Milivojevic', 'McArthur', 'Ayew', 'Edouard', 'Zaha']","['Schmeichel', 'Castagne', 'Soyuncu', 'Vestergaard', 'Bertrand', 'Lookman', 'Choudhury', 'Tielemans', 'Barnes', 'Iheanacho', 'Vardy']",4 - 3 - 3,4 - 4 - 2
69,Liverpool,Manchester City,0,2,2,7.0,6.9,2.90,3.60,2.30,48%,52%,6,12,"['Alisson', 'Milner', 'Matip', 'van Dijk', 'Robertson', 'Henderson', 'Fabinho', 'Jones', 'Salah', 'Diogo Jota', 'Mane']","['Ederson', 'Walker', 'Dias', 'Laporte', 'Cancelo', 'De Bruyne', 'Rodri', 'Silva', 'Gabriel Jesus', 'Grealish', 'Foden']",4 - 3 - 3,4 - 3 - 3
70,Watford,Liverpool,2,0,5,6.0,7.7,9.00,5.75,1.30,23%,77%,6,19,"['Foster', 'Kiko Femenia', 'Cathcart', 'Troost-Ekong', 'Rose', 'Masina', 'Dennis', 'Kucka', 'Sissoko', 'Cucho Hernandez', 'Sarr']","['Kelleher', 'Alexander-Arnold', 'Matip', 'van Dijk', 'Robertson', 'Milner', 'Henderson', 'Keita', 'Salah', 'Firmino', 'Mane']",5 - 4 - 1,4 - 3 - 3
71,Southampton,Leeds,1,1,0,7.3,6.6,2.10,3.60,3.30,45%,55%,19,3,"['McCarthy', 'Livramento', 'Bednarek', 'Salisu', 'Perraud', 'Elyounoussi', 'Diallo', 'Romeu', 'Djenepo', 'Broja', 'Redmond']","['Meslier', 'Shackleton', 'Llorente', 'Cooper', 'Dallas', 'Struijk', 'Harrison', 'Klich', 'Roberts', 'James', 'Rodrigo']",4 - 4 - 2,4 - 1 - 4 - 1
72,Norwich,Brighton,0,0,0,7.0,7.2,3.90,3.50,1.95,35%,65%,15,11,"['Krul', 'Aarons', 'Kabak', 'Hanley', 'Gibson', 'Giannoulis', 'Lees-Melou', 'Normann', 'McLean', 'Sargent', 'Pukki']","['Sanchez', 'Duffy', 'Dunk', 'Burn', 'Veltman', 'Gross', 'Lallana', 'Moder', 'Cucurella', 'Trossard', 'Maupay']",5 - 3 - 2,3 - 5 - 2
73,Manchester City,Burnley,1,2,0,7.3,6.4,1.12,9.00,19.00,71%,29%,15,7,"['Steffen', 'Cancelo', 'Stones', 'Laporte', 'Ake', 'Silva', 'Rodri', 'De Bruyne', 'Mahrez', 'Sterling', 'Foden']","['Pope', 'Lowton', 'Collins', 'Tarkowski', 'Pieters', 'Brownhill', 'Westwood', 'Cork', 'McNeil', 'Cornet', 'Wood']",4 - 3 - 3,4 - 4 - 2
74,Leicester,Manchester Utd,1,4,2,7.2,6.5,3.60,3.75,1.95,49%,51%,22,18,"['Schmeichel', 'Amartey', 'Evans', 'Soyuncu', 'Pereira', 'Tielemans', 'Soumare', 'Castagne', 'Maddison', 'Iheanacho', 'Vardy']","['de Gea', 'Wan-Bissaka', 'Lindelof', 'Maguire', 'Shaw', 'Pogba', 'Matic', 'Greenwood', 'Fernandes', 'Sancho', 'Ronaldo']",3 - 4 - 1 - 2,4 - 2 - 3 - 1
75,Aston Villa,Wolves,2,2,3,6.7,6.9,2.00,3.25,4.00,48%,52%,14,9,"['Martinez', 'Konsa', 'Tuanzebe', 'Mings', 'Cash', 'McGinn', 'Douglas Luiz', 'Targett', 'Buendia', 'Ings', 'Watkins']","['Sa', 'Kilman', 'Coady', 'Saiss', 'Semedo', 'Neves', 'Moutinho', 'Marcal', 'Dendoncker', 'Traore', 'Hwang']",3 - 4 - 1 - 2,3 - 4 - 2 - 1
76,Brentford,Chelsea,2,0,1,6.7,7.5,5.75,3.90,1.60,44%,56%,17,5,"['Raya', 'Zanka', 'Jansson', 'Pinnock', 'Canos', 'Onyeka', 'Norgaard', 'Jensen', 'Henry', 'Mbeumo', 'Toney']","['Mendy', 'Chalobah', 'Christensen', 'Sarr', 'Azpilicueta', 'Kante', 'Loftus-Cheek', 'Kovacic', 'Chilwell', 'Werner', 'Lukaku']",3 - 5 - 2,3 - 5 - 2
77,Everton,West Ham,2,0,1,6.8,7.3,2.80,3.20,2.60,39%,61%,15,16,"['Pickford', 'Coleman', 'Godfrey', 'Keane', 'Digne', 'Townsend', 'Doucoure', 'Allan', 'Iwobi', 'Gray', 'Rondon']","['Fabianski', 'Johnson', 'Zouma', 'Ogbonna', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Benrahma', 'Fornals', 'Antonio']",4 - 4 - 1 - 1,4 - 2 - 3 - 1
78,Newcastle,Tottenham,2,2,3,6.6,7.3,3.50,3.60,2.05,36%,64%,7,14,"['Darlow', 'Manquillo', 'Lascelles', 'Clark', 'Ritchie', 'Hayden', 'Saint-Maximin', 'Willock', 'Longstaff', 'Joelinton', 'Wilson']","['Lloris', 'Emerson Royal', 'Romero', 'Dier', 'Reguilon', 'Hojbjerg', 'Skipp', 'Lucas Moura', 'Ndombele', 'Son', 'Kane']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
79,Arsenal,Crystal Palace,0,2,2,6.8,7.1,1.57,4.00,6.00,54%,46%,17,9,"['Ramsdale', 'Tomiyasu', 'White', 'Gabriel', 'Tierney', 'Partey', 'Odegaard', 'Pepe', 'Smith Rowe', 'Saka', 'Aubameyang']","['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'McArthur', 'Milivojevic', 'Gallagher', 'Ayew', 'Benteke', 'Edouard']",4 - 2 - 3 - 1,4 - 3 - 3
80,Arsenal,Aston Villa,1,3,1,7.2,6.4,1.85,3.75,4.00,54%,46%,22,10,"['Ramsdale', 'Tomiyasu', 'White', 'Gabriel', 'Tavares', 'Partey', 'Lokonga', 'Saka', 'Lacazette', 'Smith Rowe', 'Aubameyang']","['Martinez', 'Konsa', 'Tuanzebe', 'Mings', 'Cash', 'McGinn', 'Douglas Luiz', 'Targett', 'Buendia', 'Ings', 'Watkins']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
81,Chelsea,Norwich,1,7,0,7.7,5.6,1.22,6.00,15.00,62%,38%,23,3,"['Mendy', 'Chalobah', 'Silva', 'Rudiger', 'James', 'Jorginho', 'Kovacic', 'Chilwell', 'Mount', 'Hudson-Odoi', 'Havertz']","['Krul', 'Kabak', 'Hanley', 'Gibson', 'Aarons', 'Lees-Melou', 'Normann', 'McLean', 'Giannoulis', 'Sargent', 'Pukki']",3 - 4 - 2 - 1,3 - 5 - 2
82,Southampton,Burnley,0,2,2,7.0,7.0,1.90,3.60,4.00,61%,39%,16,9,"['McCarthy', 'Livramento', 'Bednarek', 'Salisu', 'Perraud', 'Walcott', 'Romeu', 'Diallo', 'Elyounoussi', 'Broja', 'Redmond']","['Pope', 'Lowton', 'Collins', 'Tarkowski', 'Taylor', 'McNeil', 'Westwood', 'Cork', 'Cornet', 'Brownhill', 'Wood']",4 - 4 - 2,4 - 4 - 2
83,Leeds,Wolves,0,1,1,7.2,6.9,2.37,3.40,3.00,63%,37%,18,8,"['Meslier', 'Shackleton', 'Llorente', 'Cooper', 'Dallas', 'Raphinha', 'Struijk', 'Klich', 'Harrison', 'James', 'Rodrigo']","['Sa', 'Kilman', 'Coady', 'Saiss', 'Semedo', 'Dendoncker', 'Moutinho', 'Ait-Nouri', 'Traore', 'Hwang', 'Jimenez']",4 - 4 - 1 - 1,3 - 4 - 2 - 1
84,Everton,Watford,2,2,5,6.6,7.2,,,,,50%,15,20,"['Pickford', 'Coleman', 'Keane', 'Godfrey', 'Digne', 'Townsend', 'Davies', 'Allan', 'Gordon', 'Gray', 'Rondon']","['Foster', 'Ngakia', 'Troost-Ekong', 'Cathcart', 'Masina', 'Sissoko', 'Sarr', 'Tufan', 'Kucka', 'Cucho Hernandez', 'King']",4 - 4 - 1 - 1,4 - 1 - 4 - 1
85,Crystal Palace,Newcastle,0,1,1,7.0,6.9,1.85,3.60,4.20,75%,25%,14,6,"['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Gallagher', 'Milivojevic', 'McArthur', 'Olise', 'Benteke', 'Edouard']","['Darlow', 'Manquillo', 'Krafth', 'Lascelles', 'Clark', 'Ritchie', 'Hayden', 'Longstaff', 'Fraser', 'Wilson', 'Saint-Maximin']",4 - 3 - 3,5 - 3 - 2
86,Brighton,Manchester City,2,1,4,6.5,7.4,,,1.36,48%,52%,10,23,"['Sanchez', 'Veltman', 'Dunk', 'Burn', 'March', 'Gross', 'Lallana', 'Moder', 'Cucurella', 'Trossard', 'Maupay']","['Ederson', 'Walker', 'Dias', 'Laporte', 'Cancelo', 'Silva', 'Rodri', 'Gundogan', 'Gabriel Jesus', 'Foden', 'Grealish']",3 - 5 - 2,4 - 3 - 3
87,West Ham,Tottenham,1,1,0,7.2,6.8,2.20,3.50,3.20,38%,62%,13,7,"['Fabianski', 'Johnson', 'Zouma', 'Ogbonna', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Benrahma', 'Fornals', 'Antonio']","['Lloris', 'Emerson Royal', 'Romero', 'Dier', 'Reguilon', 'Hojbjerg', 'Skipp', 'Lucas Moura', 'Ndombele', 'Son', 'Kane']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
88,Brentford,Leicester,2,1,2,6.7,7.3,2.75,3.40,2.60,54%,46%,15,10,"['Raya', 'Zanka', 'Jansson', 'Pinnock', 'Canos', 'Onyeka', 'Norgaard', 'Jensen', 'Henry', 'Mbeumo', 'Toney']","['Schmeichel', 'Amartey', 'Evans', 'Soyuncu', 'Pereira', 'Tielemans', 'Soumare', 'Castagne', 'Maddison', 'Iheanacho', 'Vardy']",3 - 5 - 2,3 - 4 - 1 - 2
89,Manchester Utd,Liverpool,2,0,5,6.1,7.8,2.90,3.60,2.30,37%,63%,12,19,"['de Gea', 'Wan-Bissaka', 'Lindelof', 'Maguire', 'Shaw', 'McTominay', 'Fred', 'Greenwood', 'Fernandes', 'Rashford', 'Ronaldo']","['Alisson', 'Alexander-Arnold', 'Konate', 'van Dijk', 'Robertson', 'Keita', 'Henderson', 'Milner', 'Salah', 'Firmino', 'Diogo Jota']",4 - 2 - 3 - 1,4 - 3 - 3
90,Leicester,Arsenal,2,0,2,6.5,7.3,2.45,3.50,2.80,64%,36%,16,9,"['Schmeichel', 'Amartey', 'Evans', 'Soyuncu', 'Castagne', 'Tielemans', 'Soumare', 'Thomas', 'Maddison', 'Iheanacho', 'Vardy']","['Ramsdale', 'Tomiyasu', 'White', 'Gabriel', 'Tavares', 'Saka', 'Partey', 'Lokonga', 'Smith Rowe', 'Lacazette', 'Aubameyang']",3 - 4 - 1 - 2,4 - 4 - 1 - 1
91,Watford,Southampton,2,0,1,6.6,7.5,3.30,3.50,2.15,39%,61%,10,12,"['Foster', 'Ngakia', 'Troost-Ekong', 'Cathcart', 'Masina', 'Sarr', 'Sissoko', 'Kucka', 'Cucho Hernandez', 'Joao Pedro', 'King']","['McCarthy', 'Livramento', 'Bednarek', 'Salisu', 'Walker-Peters', 'Elyounoussi', 'Ward-Prowse', 'Romeu', 'Redmond', 'Armstrong', 'Adams']",4 - 4 - 1 - 1,4 - 4 - 2
92,Newcastle,Chelsea,2,0,3,6.2,7.4,7.50,4.50,1.44,21%,79%,6,19,"['Darlow', 'Manquillo', 'Krafth', 'Lascelles', 'Clark', 'Ritchie', 'Longstaff', 'Hayden', 'Fraser', 'Wilson', 'Saint-Maximin']","['Mendy', 'Christensen', 'Silva', 'Rudiger', 'James', 'Kante', 'Jorginho', 'Chilwell', 'Ziyech', 'Hudson-Odoi', 'Havertz']",5 - 3 - 2,3 - 4 - 2 - 1
93,Manchester City,Crystal Palace,2,0,2,6.3,7.3,1.12,9.00,19.00,68%,32%,14,8,"['Ederson', 'Walker', 'Dias', 'Laporte', 'Cancelo', 'Silva', 'Rodri', 'De Bruyne', 'Gabriel Jesus', 'Foden', 'Grealish']","['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Gallagher', 'Kouyate', 'McArthur', 'Ayew', 'Edouard', 'Zaha']",4 - 3 - 3,4 - 3 - 3
94,Liverpool,Brighton,0,2,2,7.0,7.0,1.25,6.00,11.00,58%,42%,14,9,"['Alisson', 'Alexander-Arnold', 'Konate', 'van Dijk', 'Robertson', 'Keita', 'Henderson', 'Jones', 'Salah', 'Firmino', 'Mane']","['Sanchez', 'Veltman', 'Duffy', 'Dunk', 'Cucurella', 'Mwepu', 'Bissouma', 'March', 'Lallana', 'Moder', 'Trossard']",4 - 3 - 3,4 - 2 - 3 - 1
95,Burnley,Brentford,1,3,1,7.4,6.4,2.60,3.10,2.87,41%,59%,15,12,"['Pope', 'Lowton', 'Tarkowski', 'Mee', 'Taylor', 'Gudmundsson', 'Westwood', 'Brownhill', 'McNeil', 'Cornet', 'Wood']","['Fernandez', 'Zanka', 'Jansson', 'Pinnock', 'Canos', 'Onyeka', 'Norgaard', 'Jensen', 'Henry', 'Forss', 'Toney']",4 - 4 - 2,3 - 5 - 2
96,Tottenham,Manchester Utd,2,0,3,6.5,7.3,3.00,3.60,2.25,58%,42%,9,10,"['Lloris', 'Emerson Royal', 'Romero', 'Dier', 'Davies', 'Hojbjerg', 'Skipp', 'Lucas Moura', 'Lo Celso', 'Son', 'Kane']","['de Gea', 'Lindelof', 'Varane', 'Maguire', 'Wan-Bissaka', 'Fernandes', 'McTominay', 'Fred', 'Shaw', 'Cavani', 'Ronaldo']",4 - 2 - 3 - 1,3 - 5 - 2
97,Norwich,Leeds,2,1,2,6.7,7.2,3.70,3.60,2.08,48%,52%,14,13,"['Krul', 'Kabak', 'Hanley', 'Omobamidele', 'Aarons', 'Dowell', 'Normann', 'McLean', 'Rashica', 'Sargent', 'Pukki']","['Meslier', 'Shackleton', 'Llorente', 'Cooper', 'Dallas', 'Phillips', 'Struijk', 'Raphinha', 'James', 'Harrison', 'Rodrigo']",3 - 5 - 2,4 - 2 - 3 - 1
98,Aston Villa,West Ham,2,1,4,6.4,7.5,3.10,3.60,2.38,42%,58%,9,21,"['Martinez', 'Cash', 'Konsa', 'Hause', 'Targett', 'McGinn', 'Nakamba', 'Ramsey', 'Buendia', 'Watkins', 'Bailey']","['Fabianski', 'Johnson', 'Zouma', 'Ogbonna', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Fornals', 'Benrahma', 'Antonio']",4 - 3 - 3,4 - 2 - 3 - 1
99,Wolves,Everton,1,2,1,7.3,6.7,2.18,3.25,3.80,62%,38%,10,14,"['Sa', 'Kilman', 'Coady', 'Saiss', 'Semedo', 'Neves', 'Moutinho', 'Ait-Nouri', 'Trincao', 'Hwang', 'Jimenez']","['Pickford', 'Coleman', 'Keane', 'Holgate', 'Godfrey', 'Townsend', 'Gbamin', 'Allan', 'Iwobi', 'Gray', 'Richarlison']",3 - 4 - 2 - 1,4 - 4 - 2
100,Southampton,Aston Villa,1,1,0,7.4,6.8,2.07,3.70,3.65,56%,44%,9,14,"['McCarthy', 'Livramento', 'Bednarek', 'Salisu', 'Walker-Peters', 'Elyounoussi', 'Ward-Prowse', 'Romeu', 'Armstrong', 'Armstrong', 'Adams']","['Martinez', 'Cash', 'Tuanzebe', 'Mings', 'Targett', 'McGinn', 'Nakamba', 'El Ghazi', 'Buendia', 'Bailey', 'Watkins']",4 - 4 - 2,4 - 2 - 3 - 1
101,Manchester Utd,Manchester City,2,0,2,6.3,7.3,4.80,4.20,1.72,33%,67%,5,16,"['de Gea', 'Bailly', 'Lindelof', 'Maguire', 'Wan-Bissaka', 'Fernandes', 'McTominay', 'Fred', 'Shaw', 'Greenwood', 'Ronaldo']","['Ederson', 'Walker', 'Stones', 'Dias', 'Cancelo', 'De Bruyne', 'Rodri', 'Gundogan', 'Gabriel Jesus', 'Silva', 'Foden']",3 - 5 - 2,4 - 3 - 3
102,Crystal Palace,Wolves,1,2,0,7.5,6.5,2.40,3.20,3.40,60%,40%,13,4,"['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Gallagher', 'Kouyate', 'McArthur', 'Zaha', 'Benteke', 'Edouard']","['Sa', 'Kilman', 'Coady', 'Saiss', 'Semedo', 'Neves', 'Moutinho', 'Ait-Nouri', 'Trincao', 'Hwang', 'Jimenez']",4 - 3 - 3,3 - 4 - 2 - 1
103,Chelsea,Burnley,0,1,1,7.1,6.9,1.27,6.10,13.00,70%,30%,25,5,"['Mendy', 'Christensen', 'Silva', 'Rudiger', 'James', 'Kante', 'Jorginho', 'Chilwell', 'Barkley', 'Hudson-Odoi', 'Havertz']","['Pope', 'Lowton', 'Tarkowski', 'Mee', 'Taylor', 'Gudmundsson', 'Westwood', 'Brownhill', 'McNeil', 'Cornet', 'Wood']",3 - 4 - 2 - 1,4 - 4 - 2
104,Brentford,Norwich,2,1,2,6.8,7.4,1.63,4.20,5.75,64%,36%,19,9,"['Fernandez', 'Zanka', 'Jansson', 'Pinnock', 'Canos', 'Jensen', 'Norgaard', 'Janelt', 'Henry', 'Mbeumo', 'Toney']","['Krul', 'Aarons', 'Omobamidele', 'Gibson', 'Williams', 'Normann', 'McLean', 'Dowell', 'Lees-Melou', 'Rashica', 'Pukki']",3 - 5 - 2,4 - 2 - 3 - 1
105,Brighton,Newcastle,0,1,1,7.0,6.9,,,,,34%,14,6,"['Sanchez', 'Veltman', 'Duffy', 'Dunk', 'Cucurella', 'Bissouma', 'Lamptey', 'Mwepu', 'Lallana', 'March', 'Trossard']","['Darlow', 'Murphy', 'Krafth', 'Lascelles', 'Clark', 'Ritchie', 'Almiron', 'Hayden', 'Shelvey', 'Saint-Maximin', 'Wilson']",4 - 1 - 4 - 1,5 - 4 - 1
106,Leeds,Leicester,0,1,1,6.9,7.2,2.75,3.55,2.63,56%,44%,18,9,"['Meslier', 'Dallas', 'Llorente', 'Cooper', 'Struijk', 'Phillips', 'Forshaw', 'Raphinha', 'Rodrigo', 'Harrison', 'James']","['Schmeichel', 'Pereira', 'Soyuncu', 'Evans', 'Castagne', 'Tielemans', 'Ndidi', 'Soumare', 'Lookman', 'Vardy', 'Barnes']",4 - 2 - 3 - 1,4 - 3 - 3
107,Everton,Tottenham,0,0,0,7.1,7.1,3.50,3.35,2.25,45%,55%,12,8,"['Pickford', 'Coleman', 'Godfrey', 'Keane', 'Digne', 'Gordon', 'Delph', 'Allan', 'Gray', 'Townsend', 'Richarlison']","['Lloris', 'Romero', 'Dier', 'Davies', 'Emerson Royal', 'Hojbjerg', 'Skipp', 'Reguilon', 'Lucas Moura', 'Son', 'Kane']",4 - 4 - 1 - 1,3 - 4 - 2 - 1
108,Arsenal,Watford,1,1,0,7.4,6.4,1.45,4.90,7.50,61%,39%,14,7,"['Ramsdale', 'Tomiyasu', 'White', 'Gabriel', 'Tavares', 'Saka', 'Lokonga', 'Maitland-Niles', 'Smith Rowe', 'Lacazette', 'Aubameyang']","['Foster', 'Kiko Femenia', 'Cathcart', ""N'Koulou"", 'Rose', 'Sissoko', 'Sarr', 'Kucka', 'Tufan', 'Dennis', 'King']",4 - 4 - 1 - 1,4 - 1 - 4 - 1
109,West Ham,Liverpool,1,3,2,7.0,6.6,4.50,4.20,1.77,31%,69%,7,16,"['Fabianski', 'Johnson', 'Zouma', 'Ogbonna', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Fornals', 'Benrahma', 'Antonio']","['Alisson', 'Alexander-Arnold', 'Matip', 'van Dijk', 'Robertson', 'Henderson', 'Fabinho', 'Oxlade-Chamberlain', 'Salah', 'Diogo Jota', 'Mane']",4 - 2 - 3 - 1,4 - 3 - 3
110,Leicester,Chelsea,2,0,3,6.1,7.3,5.00,3.75,1.70,38%,62%,4,16,"['Schmeichel', 'Amartey', 'Evans', 'Soyuncu', 'Castagne', 'Soumare', 'Ndidi', 'Albrighton', 'Lookman', 'Vardy', 'Barnes']","['Mendy', 'Chalobah', 'Silva', 'Rudiger', 'James', 'Kante', 'Jorginho', 'Chilwell', 'Mount', 'Hudson-Odoi', 'Havertz']",3 - 4 - 3,3 - 4 - 2 - 1
111,Wolves,West Ham,1,1,0,7.4,6.7,,,2.37,53%,47%,15,8,"['Sa', 'Kilman', 'Coady', 'Saiss', 'Semedo', 'Neves', 'Moutinho', 'Ait-Nouri', 'Podence', 'Hwang', 'Jimenez']","['Fabianski', 'Johnson', 'Dawson', 'Zouma', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Benrahma', 'Fornals', 'Antonio']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
112,Watford,Manchester Utd,1,4,1,7.3,6.2,6.50,4.50,1.45,39%,61%,20,9,"['Foster', 'Kiko Femenia', 'Cathcart', ""N'Koulou"", 'Masina', 'Louza', 'Sarr', 'Sissoko', 'Cleverley', 'Dennis', 'King']","['de Gea', 'Wan-Bissaka', 'Lindelof', 'Maguire', 'Shaw', 'McTominay', 'Matic', 'Sancho', 'Fernandes', 'Rashford', 'Ronaldo']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
113,Norwich,Southampton,1,2,1,7.3,6.9,3.50,3.50,2.05,37%,63%,8,17,"['Krul', 'Aarons', 'Hanley', 'Gibson', 'Williams', 'Normann', 'McLean', 'Gilmour', 'Rashica', 'Cantwell', 'Pukki']","['McCarthy', 'Livramento', 'Bednarek', 'Salisu', 'Walker-Peters', 'Diallo', 'Ward-Prowse', 'Romeu', 'Elyounoussi', 'Armstrong', 'Adams']",4 - 3 - 3,4 - 4 - 2
114,Newcastle,Brentford,0,3,3,7.0,7.0,2.40,3.40,2.90,52%,48%,23,10,"['Darlow', 'Schar', 'Lascelles', 'Clark', 'Murphy', 'Willock', 'Shelvey', 'Ritchie', 'Joelinton', 'Wilson', 'Saint-Maximin']","['Fernandez', 'Roerslev Rasmussen', 'Jansson', 'Pinnock', 'Canos', 'Janelt', 'Norgaard', 'Henry', 'Mbeumo', 'Toney', 'Ghoddos']",3 - 4 - 3,3 - 4 - 3
115,Burnley,Crystal Palace,0,3,3,7.1,7.0,2.80,3.20,2.62,40%,60%,15,18,"['Pope', 'Lowton', 'Tarkowski', 'Mee', 'Taylor', 'Gudmundsson', 'Westwood', 'Brownhill', 'McNeil', 'Wood', 'Cornet']","['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Gallagher', 'Milivojevic', 'Kouyate', 'Ayew', 'Benteke', 'Zaha']",4 - 4 - 2,4 - 3 - 3
