,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
0,Frosinone,Napoli,2,1,3,6.4,7.1,6.50,4.33,1.55,1.01,1.42,48%,52%,"['Turati', 'Oyono', 'Monterisi', 'Romagnoli', 'Marchizza', 'Gelli', 'Mazzitelli', 'Harroui', 'Baez Stabile', 'Cuni', 'Caso']","['Meret', 'Di Lorenzo', 'Rrahmani', 'Juan Jesus', 'Olivera', 'Cajuste', 'Lobotka', 'Zielinski', 'Politano', 'Osimhen', 'Raspadori']",4 - 3 - 3,4 - 3 - 3
1,Empoli,Verona,2,0,1,6.2,7.1,2.25,3.30,3.25,0.76,0.33,47%,53%,"['Caprile', 'Ebuehi', 'Ismajli', 'Luperto', 'Cacace', 'Marin', 'Grassi', 'Cancellieri', 'Baldanzi', 'Gyasi', 'Caputo']","['Montipo', 'Dawidowicz', 'Magnani', 'Coppola', 'Terracciano', 'Hongla', 'Duda', 'Doig', 'Folorunsho', 'Mboula', 'Ngonge']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
2,Inter,Monza,1,2,0,7.5,6.5,1.40,5.00,7.00,2.88,0.54,48%,52%,"['Sommer', 'Darmian', 'de Vrij', 'Bastoni', 'Dumfries', 'Barella', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Thuram', 'Martinez']","['Di Gregorio', ""D'Ambrosio"", 'Caldirola', 'Mari', 'Ciurria', 'Gagliardini', 'Pessina', 'Kyriakopoulos', 'Colpani', 'Caprari', 'Maric']",3 - 5 - 2,3 - 4 - 2 - 1
3,Genoa,Fiorentina,2,1,4,6.0,7.3,3.00,3.20,2.45,0.18,0.86,32%,68%,"['Martinez', 'Biraschi', 'Bani', 'Dragusin', 'Hefti', 'Frendrup', 'Badelj', 'Thorsby', 'Martin', 'Retegui', 'Gudmundsson']","['Terracciano', 'Kayode', 'Milenkovic', 'Ranieri', 'Biraghi', 'Arthur Melo', 'Mandragora', 'Gonzalez', 'Bonaventura', 'Brekalo', 'Nzola']",3 - 5 - 2,4 - 2 - 3 - 1
4,Sassuolo,Atalanta,2,0,2,6.7,7.2,3.25,3.50,2.20,0.54,1.15,49%,51%,"['Consigli', 'Toljan', 'Erlic', 'Viti', 'Vina', 'Lopez', 'Matheus Henrique', 'Defrel', 'Bajrami', 'Lauriente', 'Pinamonti']","['Musso', 'Djimsiti', 'Scalvini', 'Kolasinac', 'Zappacosta', 'de Roon', 'Koopmeiners', 'Ruggeri', 'Pasalic', 'Zapata', 'Lookman']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
5,AS Roma,Salernitana,0,2,2,6.8,6.8,1.50,4.00,7.50,1.84,0.14,60%,40%,"['Patricio', 'Mancini', 'Smalling', 'Llorente', 'Kristensen', 'Bove', 'Cristante', 'Aouar', 'Spinazzola', 'Belotti', 'El Shaarawy']","['Ochoa', 'Lovato', 'Fazio', 'Gyomber', 'Mazzocchi', 'Maggiore', 'Coulibaly', 'Bradaric', 'Candreva', 'Kastanos', 'Botheim']",3 - 5 - 2,3 - 4 - 2 - 1
6,Udinese,Juventus,2,0,3,6.1,7.4,3.75,3.30,2.05,0.82,1.79,48%,52%,"['Silvestri', 'Perez', 'Bijol', 'Kabasele', 'Ebosele', 'Zarraga', 'Walace', 'Lovric', 'Kamara', 'Thauvin', 'Beto']","['Szczesny', 'Danilo', 'Bremer', 'Alex Sandro', 'Weah', 'Miretti', 'Locatelli', 'Rabiot', 'Cambiaso', 'Vlahovic', 'Chiesa']",3 - 5 - 2,3 - 5 - 2
7,Lecce,Lazio,1,2,1,7.1,6.7,3.60,3.25,2.10,1.64,1.75,48%,52%,"['Falcone', 'Gendrey', 'Pongracic', 'Baschirotto', 'Dorgu', 'Rafia', 'Ramadani', 'Gonzalez', 'Almqvist', 'Strefezza', 'Banda']","['Provedel', 'Lazzari', 'Patric', 'Romagnoli', 'Marusic', 'Kamada', 'Cataldi', 'Luis Alberto', 'Felipe Anderson', 'Immobile', 'Zaccagni']",4 - 3 - 3,4 - 3 - 3
8,Torino,Cagliari,0,0,0,7.0,7.0,1.55,4.00,6.50,0.98,0.36,57%,43%,"['Milinkovic-Savic', 'Schuurs', 'Buongiorno', 'Rodriguez', 'Bellanova', 'Ricci', 'Ilic', 'Vojvoda', 'Vlasic', 'Karamoh', 'Sanabria']","['Radunovic', 'Zappa', 'Goldaniga', 'Dossena', 'Obert', 'Nandez', 'Sulemana', 'Makoumbou', 'Dentello Azzi', 'Oristanio', 'Luvumbo']",3 - 4 - 2 - 1,4 - 4 - 2
9,Bologna,AC Milan,2,0,2,6.6,7.4,3.75,3.40,2.00,1.06,1.00,53%,47%,"['Skorupski', 'Posch', 'Beukema', 'Lucumi', 'Lykogiannis', 'Dominguez', 'Moro', 'Aebischer', 'Ferguson', 'Ndoye', 'Zirkzee']","['Maignan', 'Calabria', 'Thiaw', 'Tomori', 'Hernandez', 'Loftus-Cheek', 'Krunic', 'Reijnders', 'Pulisic', 'Giroud', 'Leao']",4 - 2 - 3 - 1,4 - 3 - 3
10,Monza,Empoli,1,2,0,7.5,6.5,1.91,3.60,4.00,2.03,1.07,54%,46%,"['Di Gregorio', 'Izzo', 'Mari', 'Caldirola', 'Ciurria', 'Pessina', 'Gagliardini', 'Birindelli', 'Caprari', 'Colpani', 'Mota']","['Perisan', 'Ebuehi', 'Ismajli', 'Luperto', 'Cacace', 'Marin', 'Haas', 'Cancellieri', 'Baldanzi', 'Gyasi', 'Caputo']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
11,Frosinone,Atalanta,1,2,1,7.4,6.6,5.25,4.00,1.60,0.70,1.43,37%,63%,"['Cerofolini', 'Oyono', 'Monterisi', 'Romagnoli', 'Marchizza', 'Barrenechea', 'Mazzitelli', 'Gelli', 'Baez Stabile', 'Cheddira', 'Harroui']","['Musso', 'Scalvini', 'Djimsiti', 'Kolasinac', 'Zappacosta', 'de Roon', 'Ederson', 'Ruggeri', 'Koopmeiners', 'Lookman', 'Zapata']",4 - 3 - 3,3 - 4 - 1 - 2
12,Verona,AS Roma,1,2,1,7.1,6.7,,,,,1.49,,72%,"['Montipo', 'Magnani', 'Hien', 'Dawidowicz', 'Terracciano', 'Hongla', 'Duda', 'Doig', 'Folorunsho', 'Ngonge', 'Djuric']","['Patricio', 'Mancini', 'Smalling', 'Llorente', 'Kristensen', 'Pellegrini', 'Paredes', 'Cristante', 'Zalewski', 'Dybala', 'Belotti']",3 - 4 - 2 - 1,3 - 5 - 2
13,AC Milan,Torino,1,4,1,7.4,6.0,1.75,3.60,4.75,3.38,0.46,59%,41%,"['Maignan', 'Calabria', 'Thiaw', 'Tomori', 'Hernandez', 'Loftus-Cheek', 'Krunic', 'Reijnders', 'Pulisic', 'Giroud', 'Leao']","['Milinkovic-Savic', 'Schuurs', 'Buongiorno', 'Rodriguez', 'Bellanova', 'Ricci', 'Ilic', 'Vojvoda', 'Vlasic', 'Radonjic', 'Sanabria']",4 - 3 - 3,3 - 4 - 2 - 1
14,Juventus,Bologna,0,1,1,7.0,7.1,1.70,3.75,5.00,59%,41%,14,9,"['Perin', 'Danilo', 'Bremer', 'Alex Sandro', 'Weah', 'Fagioli', 'Locatelli', 'Rabiot', 'Cambiaso', 'Vlahovic', 'Chiesa']","['Skorupski', 'Posch', 'Beukema', 'Lucumi', 'Lykogiannis', 'Moro', 'Aebischer', 'Orsolini', 'Ferguson', 'Ndoye', 'Zirkzee']",3 - 5 - 2,4 - 2 - 3 - 1
15,Fiorentina,Lecce,0,2,2,7.0,6.7,1.67,4.00,5.00,58%,42%,9,6,"['Christensen', 'Dodo', 'Milenkovic', 'Martinez Quarta', 'Parisi', 'Arthur Melo', 'Duncan', 'Gonzalez', 'Bonaventura', 'Sottil', 'Beltran']","['Falcone', 'Gendrey', 'Pongracic', 'Baschirotto', 'Gallo', 'Rafia', 'Ramadani', 'Gonzalez', 'Almqvist', 'Strefezza', 'Banda']",4 - 2 - 3 - 1,4 - 3 - 3
16,Napoli,Sassuolo,1,2,0,7.4,6.2,1.33,5.50,8.50,2.91,0.08,67%,33%,"['Meret', 'Di Lorenzo', 'Rrahmani', 'Juan Jesus', 'Olivera', 'Anguissa', 'Lobotka', 'Zielinski', 'Politano', 'Osimhen', 'Raspadori']","['Consigli', 'Toljan', 'Erlic', 'Tressoldi', 'Vina', 'Boloca', 'Lopez', 'Matheus Henrique', 'Bajrami', 'Pinamonti', 'Lauriente']",4 - 3 - 3,4 - 3 - 3
17,Lazio,Genoa,2,0,1,6.6,7.3,1.80,3.75,4.20,0.93,0.51,70%,30%,"['Provedel', 'Lazzari', 'Casale', 'Romagnoli', 'Marusic', 'Kamada', 'Cataldi', 'Luis Alberto', 'Felipe Anderson', 'Immobile', 'Zaccagni']","['Martinez', 'Sabelli', 'Bani', 'Dragusin', 'Vasquez', 'Frendrup', 'Badelj', 'Strootman', 'Malinovsky', 'Gudmundsson', 'Retegui']",4 - 3 - 3,4 - 3 - 2 - 1
18,Salernitana,Udinese,0,1,1,7.0,7.0,2.70,3.30,2.70,0.47,0.71,56%,44%,"['Ochoa', 'Lovato', 'Gyomber', 'Pirola', 'Kastanos', 'Coulibaly', 'Bohinen', 'Mazzocchi', 'Botheim', 'Candreva', 'Dia']","['Silvestri', 'Perez', 'Bijol', 'Kabasele', 'Ferreira', 'Samardzic', 'Walace', 'Lovric', 'Kamara', 'Thauvin', 'Lucca']",3 - 4 - 2 - 1,3 - 5 - 2
19,Cagliari,Inter,2,0,2,6.5,7.5,8.00,4.50,1.40,0.49,0.89,33%,67%,"['Radunovic', 'Zappa', 'Dossena', 'Obert', 'Augello', 'Nandez', 'Makoumbou', 'Sulemana', 'Jankto', 'Pavoletti', 'Oristanio']","['Sommer', 'Darmian', 'de Vrij', 'Bastoni', 'Dumfries', 'Barella', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Thuram', 'Martinez']",4 - 4 - 2,3 - 5 - 2
20,Sassuolo,Verona,1,3,1,7.2,6.5,1.95,3.60,3.75,1.43,0.59,47%,53%,"['Consigli', 'Toljan', 'Erlic', 'Tressoldi', 'Vina', 'Matheus Henrique', 'Boloca', 'Thorstvedt', 'Berardi', 'Pinamonti', 'Lauriente']","['Montipo', 'Magnani', 'Dawidowicz', 'Coppola', 'Faraoni', 'Hongla', 'Duda', 'Doig', 'Folorunsho', 'Ngonge', 'Mboula']",4 - 3 - 3,3 - 4 - 2 - 1
21,AS Roma,AC Milan,2,1,2,6.4,7.0,,,,,,,,"['Patricio', 'Mancini', 'Smalling', 'Llorente', 'Celik', 'Cristante', 'Paredes', 'Aouar', 'Zalewski', 'El Shaarawy', 'Belotti']","['Maignan', 'Calabria', 'Thiaw', 'Tomori', 'Hernandez', 'Loftus-Cheek', 'Krunic', 'Reijnders', 'Pulisic', 'Giroud', 'Leao']",3 - 5 - 2,4 - 3 - 3
22,Udinese,Frosinone,0,0,0,7.0,7.1,1.91,3.50,4.20,1.86,1.51,47%,53%,"['Silvestri', 'Perez', 'Bijol', 'Kabasele', 'Ferreira', 'Samardzic', 'Walace', 'Lovric', 'Kamara', 'Thauvin', 'Lucca']","['Turati', 'Oyono', 'Monterisi', 'Romagnoli', 'Marchizza', 'Mazzitelli', 'Barrenechea', 'Soule', 'Harroui', 'Gelli', 'Cheddira']",3 - 5 - 2,4 - 2 - 3 - 1
23,Bologna,Cagliari,1,2,1,7.1,6.5,1.80,3.60,4.33,1.23,0.30,72%,28%,"['Skorupski', 'Posch', 'Beukema', 'Lucumi', 'Kristiansen', 'Aebischer', 'Moro', 'Ndoye', 'Ferguson', 'Karlsson', 'Zirkzee']","['Radunovic', 'Zappa', 'Dossena', 'Wieteska', 'Augello', 'Nandez', 'Sulemana', 'Makoumbou', 'Jankto', 'Luvumbo', 'Petagna']",4 - 2 - 3 - 1,4 - 4 - 2
24,Napoli,Lazio,2,1,2,6.6,7.3,1.65,4.20,5.00,1.10,0.60,61%,39%,"['Meret', 'Di Lorenzo', 'Rrahmani', 'Juan Jesus', 'Olivera', 'Anguissa', 'Lobotka', 'Zielinski', 'Politano', 'Osimhen', 'Kvaratskhelia']","['Provedel', 'Marusic', 'Casale', 'Romagnoli', 'Hysaj', 'Kamada', 'Cataldi', 'Luis Alberto', 'Felipe Anderson', 'Immobile', 'Zaccagni']",4 - 3 - 3,4 - 3 - 3
25,Atalanta,Monza,1,3,0,7.4,6.4,1.73,3.80,4.75,0.67,0.30,41%,59%,"['Musso', 'Djimsiti', 'Scalvini', 'Kolasinac', 'Zappacosta', 'de Roon', 'Ederson', 'Ruggeri', 'Koopmeiners', 'De Ketelaere', 'Scamacca']","['Di Gregorio', 'Izzo', 'Mari', 'Caldirola', 'Birindelli', 'Gagliardini', 'Pessina', 'Ciurria', 'Colpani', 'Caprari', 'Mota']",3 - 4 - 1 - 2,3 - 4 - 2 - 1
26,Torino,Genoa,1,1,0,7.0,6.5,,,4.00,0.46,0.08,63%,37%,"['Milinkovic-Savic', 'Schuurs', 'Buongiorno', 'Rodriguez', 'Bellanova', 'Tameze', 'Ricci', 'Linetty', 'Vojvoda', 'Vlasic', 'Zapata']","['Martinez', 'Sabelli', 'Bani', 'Dragusin', 'Vasquez', 'Strootman', 'Badelj', 'Frendrup', 'Malinovsky', 'Gudmundsson', 'Retegui']",3 - 5 - 2,4 - 3 - 2 - 1
27,Inter,Fiorentina,1,4,0,7.5,6.2,1.70,3.75,5.00,4.05,0.41,40%,60%,"['Sommer', 'Darmian', 'de Vrij', 'Bastoni', 'Dumfries', 'Barella', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Martinez', 'Thuram']","['Christensen', 'Dodo', 'Milenkovic', 'Ranieri', 'Biraghi', 'Arthur Melo', 'Mandragora', 'Gonzalez', 'Bonaventura', 'Kouame', 'Beltran']",3 - 5 - 2,4 - 2 - 3 - 1
28,Lecce,Salernitana,1,2,0,7.4,6.5,1.91,3.25,4.33,1.72,0.98,45%,55%,"['Falcone', 'Gendrey', 'Pongracic', 'Baschirotto', 'Gallo', 'Rafia', 'Ramadani', 'Kaba', 'Almqvist', 'Krstovic', 'Banda']","['Ochoa', 'Lovato', 'Gyomber', 'Pirola', 'Jovane', 'Coulibaly', 'Legowski', 'Bradaric', 'Kastanos', 'Candreva', 'Botheim']",4 - 3 - 3,3 - 4 - 2 - 1
29,Empoli,Juventus,2,0,2,6.4,7.2,5.25,4.00,1.65,0.32,2.92,50%,50%,"['Berisha', 'Bereszynski', 'Walukiewicz', 'Luperto', 'Pezzella', 'Fazzini', 'Marin', 'Maleh', 'Baldanzi', 'Cambiaghi', 'Caputo']","['Perin', 'Danilo', 'Bremer', 'Gatti', 'McKennie', 'Miretti', 'Locatelli', 'Rabiot', 'Kostic', 'Vlahovic', 'Chiesa']",4 - 3 - 2 - 1,3 - 5 - 2
30,Juventus,Lazio,1,3,1,7.3,6.5,1.91,3.50,4.10,2.38,0.67,36%,64%,"['Szczesny', 'Gatti', 'Bremer', 'Danilo', 'McKennie', 'Miretti', 'Locatelli', 'Rabiot', 'Kostic', 'Vlahovic', 'Chiesa']","['Provedel', 'Marusic', 'Casale', 'Romagnoli', 'Hysaj', 'Kamada', 'Cataldi', 'Luis Alberto', 'Felipe Anderson', 'Immobile', 'Zaccagni']",3 - 5 - 2,4 - 3 - 3
31,Inter,AC Milan,1,5,1,7.2,6.1,2.15,3.40,3.40,2.29,0.86,40%,60%,"['Sommer', 'Darmian', 'Acerbi', 'Bastoni', 'Dumfries', 'Barella', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Thuram', 'Martinez']","['Maignan', 'Calabria', 'Kjaer', 'Thiaw', 'Hernandez', 'Loftus-Cheek', 'Krunic', 'Reijnders', 'Pulisic', 'Giroud', 'Leao']",3 - 5 - 2,4 - 3 - 3
32,Genoa,Napoli,0,2,2,6.8,6.8,5.75,3.80,1.62,1.23,0.99,34%,66%,"['Martinez', 'De Winter', 'Bani', 'Dragusin', 'Martin', 'Sabelli', 'Badelj', 'Strootman', 'Frendrup', 'Gudmundsson', 'Retegui']","['Meret', 'Di Lorenzo', 'Ostigard', 'Juan Jesus', 'Rui', 'Anguissa', 'Lobotka', 'Zielinski', 'Elmas', 'Osimhen', 'Kvaratskhelia']",4 - 4 - 2,4 - 3 - 3
33,Cagliari,Udinese,0,0,0,6.7,7.0,2.90,3.20,2.50,1.77,0.79,44%,56%,"['Radunovic', 'Wieteska', 'Dossena', 'Hatzidiakos', 'Zappa', 'Deiola', 'Prati', 'Makoumbou', 'Augello', 'Pavoletti', 'Luvumbo']","['Silvestri', 'Perez', 'Bijol', 'Kabasele', 'Ebosele', 'Samardzic', 'Walace', 'Lovric', 'Kamara', 'Thauvin', 'Lucca']",3 - 5 - 2,3 - 5 - 2
34,Monza,Lecce,0,1,1,6.7,6.9,2.40,3.30,2.90,2.36,0.84,61%,39%,"['Sorrentino', 'Izzo', 'Mari', 'Caldirola', 'Birindelli', 'Gagliardini', 'Pessina', 'Ciurria', 'Colpani', 'Caprari', 'Colombo']","['Falcone', 'Gendrey', 'Pongracic', 'Baschirotto', 'Gallo', 'Kaba', 'Ramadani', 'Rafia', 'Almqvist', 'Krstovic', 'Banda']",3 - 4 - 2 - 1,4 - 3 - 3
35,Frosinone,Sassuolo,1,4,2,7.2,6.4,3.10,3.50,2.25,2.74,1.07,55%,45%,"['Turati', 'Oyono', 'Monterisi', 'Romagnoli', 'Marchizza', 'Mazzitelli', 'Barrenechea', 'Gelli', 'Soule', 'Cheddira', 'Baez Stabile']","['Cragno', 'Toljan', 'Erlic', 'Tressoldi', 'Vina', 'Boloca', 'Matheus Henrique', 'Berardi', 'Bajrami', 'Lauriente', 'Pinamonti']",4 - 3 - 3,4 - 2 - 3 - 1
36,Fiorentina,Atalanta,1,3,2,7.3,6.8,2.63,3.25,2.70,1.09,0.73,57%,43%,"['Terracciano', 'Dodo', 'Milenkovic', 'Martinez Quarta', 'Parisi', 'Duncan', 'Mandragora', 'Gonzalez', 'Bonaventura', 'Brekalo', 'Nzola']","['Carnesecchi', 'Toloi', 'Scalvini', 'Kolasinac', 'Zappacosta', 'de Roon', 'Ederson', 'Ruggeri', 'Koopmeiners', 'De Ketelaere', 'Lookman']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
37,AS Roma,Empoli,1,7,0,7.7,5.9,1.40,4.75,8.50,2.11,0.34,53%,47%,"['Patricio', 'Mancini', 'Llorente', 'Ndicka', 'Kristensen', 'Sanches', 'Paredes', 'Cristante', 'Spinazzola', 'Dybala', 'Lukaku']","['Berisha', 'Bereszynski', 'Walukiewicz', 'Luperto', 'Pezzella', 'Maleh', 'Grassi', 'Fazzini', 'Cancellieri', 'Destro', 'Cambiaghi']",3 - 5 - 2,4 - 3 - 3
38,Salernitana,Torino,2,0,3,6.4,7.3,3.60,3.00,2.20,0.49,1.61,56%,44%,"['Ochoa', 'Lovato', 'Gyomber', 'Pirola', 'Mazzocchi', 'Legowski', 'Bohinen', 'Bradaric', 'Candreva', 'Jovane', 'Botheim']","['Milinkovic-Savic', 'Schuurs', 'Buongiorno', 'Rodriguez', 'Bellanova', 'Tameze', 'Ricci', 'Lazaro', 'Seck', 'Radonjic', 'Zapata']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
39,Verona,Bologna,0,0,0,7.0,7.0,3.30,3.30,2.20,0.45,0.80,39%,61%,"['Montipo', 'Magnani', 'Hien', 'Dawidowicz', 'Faraoni', 'Hongla', 'Duda', 'Doig', 'Ngonge', 'Folorunsho', 'Bonazzoli']","['Skorupski', 'De Silvestri', 'Beukema', 'Lucumi', 'Kristiansen', 'Aebischer', 'Freuler', 'Ndoye', 'Ferguson', 'Karlsson', 'Zirkzee']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
40,Salernitana,Frosinone,0,1,1,6.9,7.0,2.38,3.25,3.00,1.05,0.70,49%,51%,"['Ochoa', 'Lovato', 'Gyomber', 'Pirola', 'Mazzocchi', 'Maggiore', 'Martegani', 'Bradaric', 'Kastanos', 'Candreva', 'Jovane']","['Turati', 'Oyono', 'Okoli', 'Romagnoli', 'Marchizza', 'Mazzitelli', 'Barrenechea', 'Brescianini', 'Soule', 'Cheddira', 'Caso']",3 - 4 - 2 - 1,4 - 3 - 3
41,Lecce,Genoa,1,1,0,7.2,6.3,2.60,3.10,2.88,0.89,0.50,56%,44%,"['Falcone', 'Gendrey', 'Pongracic', 'Touba', 'Gallo', 'Kaba', 'Ramadani', 'Rafia', 'Almqvist', 'Krstovic', 'Strefezza']","['Martinez', 'De Winter', 'Bani', 'Dragusin', 'Martin', 'Sabelli', 'Badelj', 'Strootman', 'Frendrup', 'Retegui', 'Gudmundsson']",4 - 3 - 3,4 - 4 - 2
42,AC Milan,Verona,1,1,0,7.2,6.5,1.36,5.00,8.00,0.97,0.63,54%,46%,"['Sportiello', 'Thiaw', 'Kjaer', 'Tomori', 'Musah', 'Krunic', 'Reijnders', 'Florenzi', 'Pulisic', 'Giroud', 'Leao']","['Montipo', 'Magnani', 'Hien', 'Dawidowicz', 'Faraoni', 'Hongla', 'Folorunsho', 'Terracciano', 'Duda', 'Lazovic', 'Ngonge']",3 - 4 - 3,3 - 4 - 2 - 1
43,Sassuolo,Juventus,1,4,2,7.0,6.5,4.20,4.00,1.75,0.95,1.06,43%,57%,"['Cragno', 'Vina', 'Tressoldi', 'Erlic', 'Toljan', 'Matheus Henrique', 'Boloca', 'Berardi', 'Bajrami', 'Lauriente', 'Pinamonti']","['Szczesny', 'Gatti', 'Bremer', 'Danilo', 'McKennie', 'Miretti', 'Locatelli', 'Rabiot', 'Kostic', 'Chiesa', 'Vlahovic']",4 - 2 - 3 - 1,3 - 5 - 2
44,Lazio,Monza,0,1,1,6.8,6.9,1.75,3.80,4.33,0.92,0.92,49%,51%,"['Provedel', 'Marusic', 'Patric', 'Romagnoli', 'Hysaj', 'Guendouzi', 'Cataldi', 'Luis Alberto', 'Isaksen', 'Immobile', 'Zaccagni']","['Di Gregorio', 'Izzo', 'Mari', 'Carboni', 'Ciurria', 'Pessina', 'Gagliardini', 'Kyriakopoulos', 'Colpani', 'Mota', 'Colombo']",4 - 3 - 3,3 - 4 - 2 - 1
45,Empoli,Inter,2,0,1,6.6,7.4,9.50,5.75,1.29,0.32,1.87,39%,61%,"['Berisha', 'Ebuehi', 'Ismajli', 'Luperto', 'Pezzella', 'Marin', 'Ranocchia', 'Maleh', 'Baldanzi', 'Cambiaghi', 'Shpendi']","['Sommer', 'Pavard', 'Acerbi', 'Bastoni', 'Darmian', 'Frattesi', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Martinez', 'Thuram']",4 - 3 - 1 - 2,3 - 5 - 2
46,Udinese,Fiorentina,2,0,2,6.7,7.3,3.20,3.30,2.30,2.22,0.43,49%,51%,"['Silvestri', 'Perez', 'Bijol', 'Kristensen', 'Ebosele', 'Samardzic', 'Walace', 'Payero', 'Kamara', 'Thauvin', 'Lucca']","['Terracciano', 'Dodo', 'Martinez Quarta', 'Ranieri', 'Biraghi', 'Lopez', 'Mandragora', 'Kouame', 'Bonaventura', 'Brekalo', 'Nzola']",3 - 5 - 2,4 - 2 - 3 - 1
47,Atalanta,Cagliari,1,2,0,7.3,6.4,1.44,4.50,6.50,1.43,0.66,56%,44%,"['Musso', 'Scalvini', 'Djimsiti', 'Kolasinac', 'Zappacosta', 'de Roon', 'Ederson', 'Ruggeri', 'Koopmeiners', 'De Ketelaere', 'Lookman']","['Radunovic', 'Hatzidiakos', 'Dossena', 'Obert', 'Nandez', 'Deiola', 'Makoumbou', 'Sulemana', 'Dentello Azzi', 'Luvumbo', 'Shomurodov']",3 - 4 - 1 - 2,3 - 5 - 2
48,Bologna,Napoli,0,0,0,7.0,6.9,3.30,3.50,2.15,49%,51%,4,12,"['Skorupski', 'Posch', 'Beukema', 'Lucumi', 'Kristiansen', 'Freuler', 'Aebischer', 'Ndoye', 'Ferguson', 'Karlsson', 'Zirkzee']","['Meret', 'Di Lorenzo', 'Ostigard', 'Natan', 'Olivera', 'Anguissa', 'Lobotka', 'Zielinski', 'Raspadori', 'Osimhen', 'Kvaratskhelia']",4 - 2 - 3 - 1,4 - 3 - 3
49,Torino,AS Roma,0,1,1,7.1,7.0,3.20,2.90,2.50,0.37,0.23,42%,58%,"['Milinkovic-Savic', 'Schuurs', 'Buongiorno', 'Rodriguez', 'Bellanova', 'Tameze', 'Ilic', 'Lazaro', 'Seck', 'Radonjic', 'Zapata']","['Patricio', 'Mancini', 'Llorente', 'Ndicka', 'Kristensen', 'Paredes', 'Cristante', 'Spinazzola', 'Dybala', 'El Shaarawy', 'Lukaku']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
50,Juventus,Lecce,1,1,0,7.2,6.5,1.50,4.20,7.00,1.49,0.07,51%,49%,"['Szczesny', 'Rugani', 'Bremer', 'Danilo', 'McKennie', 'Fagioli', 'Locatelli', 'Rabiot', 'Cambiaso', 'Chiesa', 'Milik']","['Falcone', 'Venuti', 'Pongracic', 'Baschirotto', 'Dorgu', 'Blin', 'Ramadani', 'Oudin', 'Almqvist', 'Krstovic', 'Strefezza']",3 - 5 - 2,4 - 3 - 3
51,Verona,Atalanta,2,0,1,6.5,7.0,4.20,3.50,1.85,0.59,1.23,51%,49%,"['Montipo', 'Magnani', 'Hien', 'Dawidowicz', 'Faraoni', 'Hongla', 'Duda', 'Terracciano', 'Ngonge', 'Folorunsho', 'Bonazzoli']","['Carnesecchi', 'Toloi', 'Djimsiti', 'Kolasinac', 'Holm', 'de Roon', 'Ederson', 'Ruggeri', 'Koopmeiners', 'Lookman', 'Pasalic']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
52,Empoli,Salernitana,1,1,0,7.1,6.8,2.70,3.20,2.75,2.59,0.50,40%,60%,"['Berisha', 'Bereszynski', 'Walukiewicz', 'Luperto', 'Pezzella', 'Fazzini', 'Grassi', 'Maleh', 'Cancellieri', 'Baldanzi', 'Shpendi']","['Ochoa', 'Lovato', 'Gyomber', 'Pirola', 'Mazzocchi', 'Maggiore', 'Martegani', 'Bradaric', 'Candreva', 'Kastanos', 'Jovane']",4 - 3 - 1 - 2,3 - 4 - 2 - 1
53,Cagliari,AC Milan,2,1,3,6.3,7.5,,,1.91,0.80,2.17,33%,67%,"['Radunovic', 'Wieteska', 'Dossena', 'Hatzidiakos', 'Zappa', 'Nandez', 'Makoumbou', 'Sulemana', 'Augello', 'Petagna', 'Luvumbo']","['Sportiello', 'Florenzi', 'Thiaw', 'Tomori', 'Hernandez', 'Loftus-Cheek', 'Adli', 'Reijnders', 'Chukwueze', 'Okafor', 'Pulisic']",3 - 5 - 2,4 - 3 - 3
54,Napoli,Udinese,1,4,1,7.6,6.3,1.40,5.00,7.00,3.16,1.01,66%,34%,"['Meret', 'Di Lorenzo', 'Ostigard', 'Natan', 'Rui', 'Anguissa', 'Lobotka', 'Zielinski', 'Politano', 'Osimhen', 'Kvaratskhelia']","['Silvestri', 'Perez', 'Bijol', 'Kristensen', 'Ebosele', 'Payero', 'Walace', 'Lovric', 'Kamara', 'Thauvin', 'Lucca']",4 - 3 - 3,3 - 5 - 2
55,Lazio,Torino,1,2,0,7.3,6.4,2.25,3.20,3.40,0.77,0.23,50%,50%,"['Provedel', 'Lazzari', 'Casale', 'Romagnoli', 'Marusic', 'Vecino', 'Rovella', 'Luis Alberto', 'Felipe Anderson', 'Immobile', 'Zaccagni']","['Milinkovic-Savic', 'Schuurs', 'Buongiorno', 'Rodriguez', 'Bellanova', 'Tameze', 'Ricci', 'Lazaro', 'Sanabria', 'Vlasic', 'Zapata']",4 - 3 - 3,3 - 4 - 2 - 1
